=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:38:42: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgMwDoCsAaO4Ces4EYBfDcABjQXAwmnjxNSMwBZzwBdNAKDClwCZUxHPAC09ABwB2FI1Jo+lONVx4kJWWSaLl8cQ2IstVXrTWyWCjtx1wUgzMLhikUmcTIptJuADZ9zNE8rHhp8e2xcZ1cNNDwvULwmf3AWOIM0EnYuENx6dAdI+gBOIvzwAGNccABiAEN6hvAYzOCbPzLHKPFiSvga8oHBpvc0H3jcJLcAsdbvZA7C5LxWYwS82XQKWdCBBdEJaVllhVWVM2JloyVvPSnwdCubVXVidEtsmzs9pwO75c9TvB2htAllrN5VN8oocLrFxrRJiC0ph0C0Pt48kJFiUyr1MHUGvVhphlmjwaF2lj9i5upg8f1BgNieBlmNAXBEa9RmCcvB5lSfsk+Ctrmtkj5WNt+OFOr9ZMKTqKzi9MMLHjdxWh1QlzpgJe9ybgvgLoXdhQClUDNUF0TqoXLiMLkU9OXq4cZ6dVJN6fcyJWTeXBMQVqTj5RkeU9vvQ+HdJJL0QAnUIsTCJxx4MqhZxQuhIBCSWQIBPgxO4CWYbPBiKiZ49KoEwnM4taWZl2jCyuLXNqet9L0+73N0FtlRlZPl8LpiZIWMm6uewlE8MzJMqWngCfwVObjNZ7smvMFvv4xlMovc0e1jdb-DGrvU3P0AuyeOr0uRTPEW94YtpxxJHOD5OMsIaCriDZLrUfqXmutadpuCT3ruY7EFWMqfs+8Z0g2g5Dq+I5wU4FbeDmh69jh-ZQcy8atmwQA
13:38:46: [INFO] Adding track segment (B.Cu): [(78740000, 102453750), (81280000, 104993750)]
13:38:46: [INFO] Routing SW15 with D15
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW15:2' at (59690000, 97409000) with pad 'D15:2' at (62230000, 105089000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(59690000, 97409000), (59690000, 102549000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(59690000, 102549000), (62230000, 105089000)]
13:38:46: [INFO] Routing SW14 with D14
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW14:2' at (173990000, 80645000) with pad 'D14:2' at (176530000, 88325000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(173990000, 80645000), (173990000, 85785000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(173990000, 85785000), (176530000, 88325000)]
13:38:46: [INFO] Routing SW13 with D13
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW13:2' at (154940000, 75882500) with pad 'D13:2' at (157480000, 83562500) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(154940000, 75882500), (154940000, 81022500)]
13:38:46: [INFO] Adding track segment (B.Cu): [(154940000, 81022500), (157480000, 83562500)]
13:38:46: [INFO] Routing SW12 with D12
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW12:2' at (135890000, 73501250) with pad 'D12:2' at (138430000, 81181250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(135890000, 73501250), (135890000, 78641250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(135890000, 78641250), (138430000, 81181250)]
13:38:46: [INFO] Routing SW11 with D11
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW11:2' at (116840000, 71120000) with pad 'D11:2' at (119380000, 78800000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(116840000, 71120000), (116840000, 76260000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(116840000, 76260000), (119380000, 78800000)]
13:38:46: [INFO] Routing SW10 with D10
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW10:2' at (97790000, 73501250) with pad 'D10:2' at (100330000, 81181250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(97790000, 73501250), (97790000, 78641250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(97790000, 78641250), (100330000, 81181250)]
13:38:46: [INFO] Routing SW9 with D9
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW9:2' at (78740000, 78263750) with pad 'D9:2' at (81280000, 85943750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(78740000, 78263750), (78740000, 83403750)]
13:38:46: [INFO] Adding track segment (B.Cu): [(78740000, 83403750), (81280000, 85943750)]
13:38:46: [INFO] Routing SW8 with D8
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW8:2' at (59690000, 78359000) with pad 'D8:2' at (62230000, 86039000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(59690000, 78359000), (59690000, 83499000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(59690000, 83499000), (62230000, 86039000)]
13:38:46: [INFO] Routing SW7 with D7
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW7:2' at (173990000, 61595000) with pad 'D7:2' at (176530000, 69275000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(173990000, 61595000), (173990000, 66735000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(173990000, 66735000), (176530000, 69275000)]
13:38:46: [INFO] Routing SW6 with D6
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW6:2' at (154940000, 56832500) with pad 'D6:2' at (157480000, 64512500) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(154940000, 56832500), (154940000, 61972500)]
13:38:46: [INFO] Adding track segment (B.Cu): [(154940000, 61972500), (157480000, 64512500)]
13:38:46: [INFO] Routing SW5 with D5
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW5:2' at (135890000, 54451250) with pad 'D5:2' at (138430000, 62131250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(135890000, 54451250), (135890000, 59591250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(135890000, 59591250), (138430000, 62131250)]
13:38:46: [INFO] Routing SW4 with D4
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW4:2' at (116840000, 52070000) with pad 'D4:2' at (119380000, 59750000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(116840000, 52070000), (116840000, 57210000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(116840000, 57210000), (119380000, 59750000)]
13:38:46: [INFO] Routing SW3 with D3
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW3:2' at (97790000, 54451250) with pad 'D3:2' at (100330000, 62131250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(97790000, 54451250), (97790000, 59591250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(97790000, 59591250), (100330000, 62131250)]
13:38:46: [INFO] Routing SW2 with D2
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW2:2' at (78740000, 59213750) with pad 'D2:2' at (81280000, 66893750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(78740000, 59213750), (78740000, 64353750)]
13:38:46: [INFO] Adding track segment (B.Cu): [(78740000, 64353750), (81280000, 66893750)]
13:38:46: [INFO] Routing SW1 with D1
13:38:46: [INFO] Using internal autorouter method
13:38:46: [INFO] Routing pad 'SW1:2' at (59690000, 59309000) with pad 'D1:2' at (62230000, 66989000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(59690000, 59309000), (59690000, 64449000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(59690000, 64449000), (62230000, 66989000)]
13:38:46: [INFO] Routing ROW5 pads
13:38:46: [INFO] Routing pad 'D39:1' at (281305000, 91125000) with pad 'D38:1' at (300355000, 86362500) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(281305000, 91125000), (295592500, 91125000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(295592500, 91125000), (300355000, 86362500)]
13:38:46: [INFO] Routing pad 'D38:1' at (300355000, 86362500) with pad 'D37:1' at (319405000, 83981250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(300355000, 86362500), (317023750, 86362500)]
13:38:46: [INFO] Adding track segment (B.Cu): [(317023750, 86362500), (319405000, 83981250)]
13:38:46: [INFO] Routing pad 'D37:1' at (319405000, 83981250) with pad 'D36:1' at (338455000, 81600000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(319405000, 83981250), (336073750, 83981250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(336073750, 83981250), (338455000, 81600000)]
13:38:46: [INFO] Routing pad 'D36:1' at (338455000, 81600000) with pad 'D35:1' at (357505000, 83981250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(338455000, 81600000), (355123750, 81600000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(355123750, 81600000), (357505000, 83981250)]
13:38:46: [INFO] Routing pad 'D35:1' at (357505000, 83981250) with pad 'D34:1' at (376555000, 88743750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(357505000, 83981250), (362267500, 88743750)]
13:38:46: [INFO] Adding track segment (B.Cu): [(362267500, 88743750), (376555000, 88743750)]
13:38:46: [INFO] Routing pad 'D34:1' at (376555000, 88743750) with pad 'D33:1' at (395605000, 88743750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(376555000, 88743750), (395605000, 88743750)]
13:38:46: [INFO] Routing COL6 pads
13:38:46: [INFO] Routing pad 'SW7:1' at (167640000, 64135000) with pad 'SW14:1' at (167640000, 83185000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(167640000, 64135000), (167640000, 83185000)]
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW14 at 0.0 degree(s) and footprint2: SW21 at -15.0 degree(s)
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW21 at -15.0 degree(s) and footprint2: SW25 at -18.0 degree(s)
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW25 at -18.0 degree(s) and footprint2: SW50 at 18.0 degree(s)
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW50 at 18.0 degree(s) and footprint2: SW46 at 15.0 degree(s)
13:38:46: [INFO] Routing pad 'SW39:1' at (272415000, 83185000) with pad 'SW32:1' at (272415000, 64135000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(272415000, 83185000), (272415000, 64135000)]
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW46 at 15.0 degree(s) and footprint2: SW39 at 0.0 degree(s)
13:38:46: [INFO] Routing COL3 pads
13:38:46: [INFO] Routing pad 'SW4:1' at (110490000, 54610000) with pad 'SW11:1' at (110490000, 73660000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(110490000, 54610000), (110490000, 73660000)]
13:38:46: [INFO] Routing pad 'SW11:1' at (110490000, 73660000) with pad 'SW18:1' at (110490000, 92710000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(110490000, 73660000), (110490000, 92710000)]
13:38:46: [INFO] Routing pad 'SW18:1' at (110490000, 92710000) with pad 'SW22:1' at (110490000, 123761500) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(110490000, 92710000), (110490000, 123761500)]
13:38:46: [INFO] Routing pad 'SW4:1' at (110490000, 54610000) with pad 'SW29:1' at (329565000, 54610000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(110490000, 54610000), (329565000, 54610000)]
13:38:46: [INFO] Could not add track segment due to detected collision
13:38:46: [INFO] Routing pad 'SW29:1' at (329565000, 54610000) with pad 'SW36:1' at (329565000, 73660000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(329565000, 54610000), (329565000, 73660000)]
13:38:46: [INFO] Routing pad 'SW36:1' at (329565000, 73660000) with pad 'SW43:1' at (329565000, 92710000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(329565000, 73660000), (329565000, 92710000)]
13:38:46: [INFO] Routing pad 'SW43:1' at (329565000, 92710000) with pad 'SW47:1' at (329565000, 123761500) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(329565000, 92710000), (329565000, 123761500)]
13:38:46: [INFO] Routing ROW6 pads
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D46 at 105.0 degree(s) and footprint2: D45 at 90.0 degree(s)
13:38:46: [INFO] Routing pad 'D45:1' at (300355000, 105412500) with pad 'D44:1' at (319405000, 103031250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(300355000, 105412500), (317023750, 105412500)]
13:38:46: [INFO] Adding track segment (B.Cu): [(317023750, 105412500), (319405000, 103031250)]
13:38:46: [INFO] Routing pad 'D44:1' at (319405000, 103031250) with pad 'D43:1' at (338455000, 100650000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(319405000, 103031250), (336073750, 103031250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(336073750, 103031250), (338455000, 100650000)]
13:38:46: [INFO] Routing pad 'D43:1' at (338455000, 100650000) with pad 'D42:1' at (357505000, 103031250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(338455000, 100650000), (355123750, 100650000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(355123750, 100650000), (357505000, 103031250)]
13:38:46: [INFO] Routing pad 'D42:1' at (357505000, 103031250) with pad 'D41:1' at (376555000, 107793750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(357505000, 103031250), (362267500, 107793750)]
13:38:46: [INFO] Adding track segment (B.Cu): [(362267500, 107793750), (376555000, 107793750)]
13:38:46: [INFO] Routing pad 'D41:1' at (376555000, 107793750) with pad 'D40:1' at (395605000, 107793750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(376555000, 107793750), (395605000, 107793750)]
13:38:46: [INFO] Routing ROW4 pads
13:38:46: [INFO] Routing pad 'D32:1' at (281305000, 72075000) with pad 'D31:1' at (300355000, 67312500) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(281305000, 72075000), (295592500, 72075000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(295592500, 72075000), (300355000, 67312500)]
13:38:46: [INFO] Routing pad 'D31:1' at (300355000, 67312500) with pad 'D30:1' at (319405000, 64931250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(300355000, 67312500), (317023750, 67312500)]
13:38:46: [INFO] Adding track segment (B.Cu): [(317023750, 67312500), (319405000, 64931250)]
13:38:46: [INFO] Routing pad 'D30:1' at (319405000, 64931250) with pad 'D29:1' at (338455000, 62550000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(319405000, 64931250), (336073750, 64931250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(336073750, 64931250), (338455000, 62550000)]
13:38:46: [INFO] Routing pad 'D29:1' at (338455000, 62550000) with pad 'D28:1' at (357505000, 64931250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(338455000, 62550000), (355123750, 62550000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(355123750, 62550000), (357505000, 64931250)]
13:38:46: [INFO] Routing pad 'D28:1' at (357505000, 64931250) with pad 'D27:1' at (376555000, 69693750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(357505000, 64931250), (362267500, 69693750)]
13:38:46: [INFO] Adding track segment (B.Cu): [(362267500, 69693750), (376555000, 69693750)]
13:38:46: [INFO] Routing pad 'D27:1' at (376555000, 69693750) with pad 'D26:1' at (395605000, 69693750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(376555000, 69693750), (395605000, 69693750)]
13:38:46: [INFO] Routing ROW7 pads
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D50 at 108.0 degree(s) and footprint2: D49 at 102.0 degree(s)
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D49 at 102.0 degree(s) and footprint2: D48 at 96.0 degree(s)
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D48 at 96.0 degree(s) and footprint2: D47 at 90.0 degree(s)
13:38:46: [INFO] Routing ROW2 pads
13:38:46: [INFO] Routing pad 'D15:1' at (62230000, 107889000) with pad 'D16:1' at (81280000, 107793750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(62230000, 107889000), (81184750, 107889000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(81184750, 107889000), (81280000, 107793750)]
13:38:46: [INFO] Routing pad 'D16:1' at (81280000, 107793750) with pad 'D17:1' at (100330000, 103031250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(81280000, 107793750), (95567500, 107793750)]
13:38:46: [INFO] Adding track segment (B.Cu): [(95567500, 107793750), (100330000, 103031250)]
13:38:46: [INFO] Routing pad 'D17:1' at (100330000, 103031250) with pad 'D18:1' at (119380000, 100650000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(100330000, 103031250), (116998750, 103031250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(116998750, 103031250), (119380000, 100650000)]
13:38:46: [INFO] Routing pad 'D18:1' at (119380000, 100650000) with pad 'D19:1' at (138430000, 103031250) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(119380000, 100650000), (136048750, 100650000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(136048750, 100650000), (138430000, 103031250)]
13:38:46: [INFO] Routing pad 'D19:1' at (138430000, 103031250) with pad 'D20:1' at (157480000, 105412500) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(138430000, 103031250), (155098750, 103031250)]
13:38:46: [INFO] Adding track segment (B.Cu): [(155098750, 103031250), (157480000, 105412500)]
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D20 at 90.0 degree(s) and footprint2: D21 at 75.0 degree(s)
13:38:46: [INFO] Routing ROW3 pads
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D22 at 90.0 degree(s) and footprint2: D23 at 84.0 degree(s)
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D23 at 84.0 degree(s) and footprint2: D24 at 78.0 degree(s)
13:38:46: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D24 at 78.0 degree(s) and footprint2: D25 at 72.0 degree(s)
13:38:46: [INFO] Routing COL0 pads
13:38:46: [INFO] Routing pad 'SW1:1' at (53340000, 61849000) with pad 'SW8:1' at (53340000, 80899000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(53340000, 61849000), (53340000, 80899000)]
13:38:46: [INFO] Routing pad 'SW8:1' at (53340000, 80899000) with pad 'SW15:1' at (53340000, 99949000) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(53340000, 80899000), (53340000, 99949000)]
13:38:46: [INFO] Routing pad 'SW1:1' at (53340000, 61849000) with pad 'SW26:1' at (386715000, 61753750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Routing pad 'SW26:1' at (386715000, 61753750) with pad 'SW33:1' at (386715000, 80803750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(386715000, 61753750), (386715000, 80803750)]
13:38:46: [INFO] Routing pad 'SW33:1' at (386715000, 80803750) with pad 'SW40:1' at (386715000, 99853750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (F.Cu): [(386715000, 80803750), (386715000, 99853750)]
13:38:46: [INFO] Routing ROW1 pads
13:38:46: [INFO] Routing pad 'D8:1' at (62230000, 88839000) with pad 'D9:1' at (81280000, 88743750) using coordinate system rotated by 0 degree(s)
13:38:46: [INFO] Adding track segment (B.Cu): [(62230000, 88839000), (81184750, 88839000)]
13:38:46: [INFO] Adding track segment (B.Cu): [(81184750, 88839000), (81280000, 88743750)]
13:38:47: [INFO] Routing pad 'D9:1' at (81280000, 88743750) with pad 'D10:1' at (100330000, 83981250) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(81280000, 88743750), (95567500, 88743750)]
13:38:47: [INFO] Adding track segment (B.Cu): [(95567500, 88743750), (100330000, 83981250)]
13:38:47: [INFO] Routing pad 'D10:1' at (100330000, 83981250) with pad 'D11:1' at (119380000, 81600000) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(100330000, 83981250), (116998750, 83981250)]
13:38:47: [INFO] Adding track segment (B.Cu): [(116998750, 83981250), (119380000, 81600000)]
13:38:47: [INFO] Routing pad 'D11:1' at (119380000, 81600000) with pad 'D12:1' at (138430000, 83981250) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(119380000, 81600000), (136048750, 81600000)]
13:38:47: [INFO] Adding track segment (B.Cu): [(136048750, 81600000), (138430000, 83981250)]
13:38:47: [INFO] Routing pad 'D12:1' at (138430000, 83981250) with pad 'D13:1' at (157480000, 86362500) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(138430000, 83981250), (155098750, 83981250)]
13:38:47: [INFO] Adding track segment (B.Cu): [(155098750, 83981250), (157480000, 86362500)]
13:38:47: [INFO] Routing pad 'D13:1' at (157480000, 86362500) with pad 'D14:1' at (176530000, 91125000) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(157480000, 86362500), (162242500, 91125000)]
13:38:47: [INFO] Adding track segment (B.Cu): [(162242500, 91125000), (176530000, 91125000)]
13:38:47: [INFO] Routing COL1 pads
13:38:47: [INFO] Routing pad 'SW2:1' at (72390000, 61753750) with pad 'SW9:1' at (72390000, 80803750) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(72390000, 61753750), (72390000, 80803750)]
13:38:47: [INFO] Routing pad 'SW9:1' at (72390000, 80803750) with pad 'SW16:1' at (72390000, 99853750) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(72390000, 80803750), (72390000, 99853750)]
13:38:47: [INFO] Routing pad 'SW2:1' at (72390000, 61753750) with pad 'SW27:1' at (367665000, 61753750) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(72390000, 61753750), (367665000, 61753750)]
13:38:47: [INFO] Could not add track segment due to detected collision
13:38:47: [INFO] Routing pad 'SW27:1' at (367665000, 61753750) with pad 'SW34:1' at (367665000, 80803750) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(367665000, 61753750), (367665000, 80803750)]
13:38:47: [INFO] Routing pad 'SW34:1' at (367665000, 80803750) with pad 'SW41:1' at (367665000, 99853750) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(367665000, 80803750), (367665000, 99853750)]
13:38:47: [INFO] Routing ROW0 pads
13:38:47: [INFO] Routing pad 'D1:1' at (62230000, 69789000) with pad 'D2:1' at (81280000, 69693750) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(62230000, 69789000), (81184750, 69789000)]
13:38:47: [INFO] Adding track segment (B.Cu): [(81184750, 69789000), (81280000, 69693750)]
13:38:47: [INFO] Routing pad 'D2:1' at (81280000, 69693750) with pad 'D3:1' at (100330000, 64931250) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(81280000, 69693750), (95567500, 69693750)]
13:38:47: [INFO] Adding track segment (B.Cu): [(95567500, 69693750), (100330000, 64931250)]
13:38:47: [INFO] Routing pad 'D3:1' at (100330000, 64931250) with pad 'D4:1' at (119380000, 62550000) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(100330000, 64931250), (116998750, 64931250)]
13:38:47: [INFO] Adding track segment (B.Cu): [(116998750, 64931250), (119380000, 62550000)]
13:38:47: [INFO] Routing pad 'D4:1' at (119380000, 62550000) with pad 'D5:1' at (138430000, 64931250) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(119380000, 62550000), (136048750, 62550000)]
13:38:47: [INFO] Adding track segment (B.Cu): [(136048750, 62550000), (138430000, 64931250)]
13:38:47: [INFO] Routing pad 'D5:1' at (138430000, 64931250) with pad 'D6:1' at (157480000, 67312500) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(138430000, 64931250), (155098750, 64931250)]
13:38:47: [INFO] Adding track segment (B.Cu): [(155098750, 64931250), (157480000, 67312500)]
13:38:47: [INFO] Routing pad 'D6:1' at (157480000, 67312500) with pad 'D7:1' at (176530000, 72075000) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (B.Cu): [(157480000, 67312500), (162242500, 72075000)]
13:38:47: [INFO] Adding track segment (B.Cu): [(162242500, 72075000), (176530000, 72075000)]
13:38:47: [INFO] Routing COL5 pads
13:38:47: [INFO] Routing pad 'SW6:1' at (148590000, 59372500) with pad 'SW13:1' at (148590000, 78422500) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(148590000, 59372500), (148590000, 78422500)]
13:38:47: [INFO] Routing pad 'SW13:1' at (148590000, 78422500) with pad 'SW20:1' at (148590000, 97472500) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(148590000, 78422500), (148590000, 97472500)]
13:38:47: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW20 at 0.0 degree(s) and footprint2: SW24 at -12.0 degree(s)
13:38:47: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW24 at -12.0 degree(s) and footprint2: SW49 at 12.0 degree(s)
13:38:47: [INFO] Routing pad 'SW38:1' at (291465000, 78422500) with pad 'SW31:1' at (291465000, 59372500) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(291465000, 78422500), (291465000, 59372500)]
13:38:47: [INFO] Routing pad 'SW45:1' at (291465000, 97472500) with pad 'SW38:1' at (291465000, 78422500) using coordinate system rotated by 0 degree(s)
13:38:47: [INFO] Adding track segment (F.Cu): [(291465000, 97472500), (291465000, 78422500)]
13:38:47: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW49 at 12.0 degree(s) and footprint2: SW45 at 0.0 degree(s)
13:38:47: [INFO] Routing COL4 pads
13:38:47: [INFO] Routing pad 'SW5:1' at (129540000, 56991250) with pad 'SW12:1' at (129540000, 76041250) using coordinate system rotated by 0 degree(s)
