=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:38:07: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgMwF8A0dwAYUPGi14AOVdAFm3AF0UAoMKWOAJjXAE9GBaDAOgE4SmFE1xx8jAIyCspUePgA2QeVl4G8Ka3IjqdeXACsrDvG79irLAbnq4pZSmu76JuGYVNpKDKKESbBHASnloo-qE+zvoIxly8BoISFGqBFuhGOFG2LOiuZgKsSSIpkokoqmK2SqxGFfqa6cJUtPSBRrlx5mXWJfD2NY7NeuydHmU+hWEBkiGN4Y2RLdGxpvGCLDi9cGngChRZgTkjq-zrTVsN4Cx1VYJ7N4GXezpLtu3Hbrx8Oyw9lYH9dB7JyvPK8MasFgTdAseb1Wa7KasPaLYYAngAdgSrBiCAAOgA7QmErDQ8AxUjEokE0m+GJw2xrVgYpHoFn46kk7w2AAmjAALgAnACuAFNBFSuajWoxSJj3q54qw+fAhWKJZyaazydhJVqGYceNi2eU9Vh5uB2WappRKEA
13:38:10: [INFO] Adding track segment (B.Cu): [(59690000, 47685000), (62230000, 50225000)]
13:38:10: [INFO] Routing SW1 with D1
13:38:10: [INFO] Using internal autorouter method
13:38:10: [INFO] Routing pad 'SW1:2' at (40640000, 42545000) with pad 'D1:2' at (43180000, 50225000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(40640000, 42545000), (40640000, 47685000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(40640000, 47685000), (43180000, 50225000)]
13:38:10: [INFO] Routing ROW4 pads
13:38:10: [INFO] Routing pad 'D27:1' at (233680000, 45786000) with pad 'D26:1' at (252730000, 45405000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(233680000, 45786000), (252349000, 45786000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(252349000, 45786000), (252730000, 45405000)]
13:38:10: [INFO] Routing pad 'D26:1' at (252730000, 45405000) with pad 'D25:1' at (271780000, 43500000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(252730000, 45405000), (269875000, 45405000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(269875000, 45405000), (271780000, 43500000)]
13:38:10: [INFO] Routing pad 'D25:1' at (271780000, 43500000) with pad 'D24:1' at (290830000, 45405000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(271780000, 43500000), (288925000, 43500000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(288925000, 43500000), (290830000, 45405000)]
13:38:10: [INFO] Routing pad 'D24:1' at (290830000, 45405000) with pad 'D23:1' at (309880000, 53025000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(290830000, 45405000), (298450000, 53025000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(298450000, 53025000), (309880000, 53025000)]
13:38:10: [INFO] Routing pad 'D23:1' at (309880000, 53025000) with pad 'D22:1' at (328930000, 53025000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(309880000, 53025000), (328930000, 53025000)]
13:38:10: [INFO] Routing ROW5 pads
13:38:10: [INFO] Routing pad 'D33:1' at (233680000, 64836000) with pad 'D32:1' at (252730000, 64455000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(233680000, 64836000), (252349000, 64836000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(252349000, 64836000), (252730000, 64455000)]
13:38:10: [INFO] Routing pad 'D32:1' at (252730000, 64455000) with pad 'D31:1' at (271780000, 62550000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(252730000, 64455000), (269875000, 64455000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(269875000, 64455000), (271780000, 62550000)]
13:38:10: [INFO] Routing pad 'D31:1' at (271780000, 62550000) with pad 'D30:1' at (290830000, 64455000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(271780000, 62550000), (288925000, 62550000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(288925000, 62550000), (290830000, 64455000)]
13:38:10: [INFO] Routing pad 'D30:1' at (290830000, 64455000) with pad 'D29:1' at (309880000, 72075000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(290830000, 64455000), (298450000, 72075000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(298450000, 72075000), (309880000, 72075000)]
13:38:10: [INFO] Routing pad 'D29:1' at (309880000, 72075000) with pad 'D28:1' at (328930000, 72075000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(309880000, 72075000), (328930000, 72075000)]
13:38:10: [INFO] Routing ROW0 pads
13:38:10: [INFO] Routing pad 'D1:1' at (43180000, 53025000) with pad 'D2:1' at (62230000, 53025000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(43180000, 53025000), (62230000, 53025000)]
13:38:10: [INFO] Routing pad 'D2:1' at (62230000, 53025000) with pad 'D3:1' at (81280000, 45405000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(62230000, 53025000), (73660000, 53025000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(73660000, 53025000), (81280000, 45405000)]
13:38:10: [INFO] Routing pad 'D3:1' at (81280000, 45405000) with pad 'D4:1' at (100330000, 43500000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(81280000, 45405000), (98425000, 45405000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(98425000, 45405000), (100330000, 43500000)]
13:38:10: [INFO] Routing pad 'D4:1' at (100330000, 43500000) with pad 'D5:1' at (119380000, 45405000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(100330000, 43500000), (117475000, 43500000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(117475000, 43500000), (119380000, 45405000)]
13:38:10: [INFO] Routing pad 'D5:1' at (119380000, 45405000) with pad 'D6:1' at (138430000, 45786000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(119380000, 45405000), (138049000, 45405000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(138049000, 45405000), (138430000, 45786000)]
13:38:10: [INFO] Routing COL4 pads
13:38:10: [INFO] Routing pad 'SW5:1' at (110490000, 37465000) with pad 'SW11:1' at (110490000, 56515000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(110490000, 37465000), (110490000, 56515000)]
13:38:10: [INFO] Routing pad 'SW11:1' at (110490000, 56515000) with pad 'SW17:1' at (110490000, 75565000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(110490000, 56515000), (110490000, 75565000)]
13:38:10: [INFO] Routing pad 'SW17:1' at (110490000, 75565000) with pad 'SW21:1' at (143827500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Routing pad 'SW21:1' at (143827500, 102235000) with pad 'SW42:1' at (210502500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(143827500, 102235000), (210502500, 102235000)]
13:38:10: [INFO] Could not add track segment due to detected collision
13:38:10: [INFO] Routing pad 'SW32:1' at (243840000, 56515000) with pad 'SW26:1' at (243840000, 37465000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(243840000, 56515000), (243840000, 37465000)]
13:38:10: [INFO] Routing pad 'SW38:1' at (243840000, 75565000) with pad 'SW32:1' at (243840000, 56515000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(243840000, 75565000), (243840000, 56515000)]
13:38:10: [INFO] Routing pad 'SW42:1' at (210502500, 102235000) with pad 'SW38:1' at (243840000, 75565000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Routing COL2 pads
13:38:10: [INFO] Routing pad 'SW3:1' at (72390000, 37465000) with pad 'SW9:1' at (72390000, 56515000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(72390000, 37465000), (72390000, 56515000)]
13:38:10: [INFO] Routing pad 'SW9:1' at (72390000, 56515000) with pad 'SW15:1' at (72390000, 75565000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(72390000, 56515000), (72390000, 75565000)]
13:38:10: [INFO] Routing pad 'SW3:1' at (72390000, 37465000) with pad 'SW24:1' at (281940000, 37465000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(72390000, 37465000), (281940000, 37465000)]
13:38:10: [INFO] Could not add track segment due to detected collision
13:38:10: [INFO] Routing pad 'SW24:1' at (281940000, 37465000) with pad 'SW30:1' at (281940000, 56515000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(281940000, 37465000), (281940000, 56515000)]
13:38:10: [INFO] Routing pad 'SW30:1' at (281940000, 56515000) with pad 'SW36:1' at (281940000, 75565000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(281940000, 56515000), (281940000, 75565000)]
13:38:10: [INFO] Routing COL3 pads
13:38:10: [INFO] Routing pad 'SW4:1' at (91440000, 35560000) with pad 'SW10:1' at (91440000, 54610000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(91440000, 35560000), (91440000, 54610000)]
13:38:10: [INFO] Routing pad 'SW10:1' at (91440000, 54610000) with pad 'SW16:1' at (91440000, 73660000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(91440000, 54610000), (91440000, 73660000)]
13:38:10: [INFO] Routing pad 'SW16:1' at (91440000, 73660000) with pad 'SW20:1' at (124777500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(91440000, 73660000), (96202500, 73660000)]
13:38:10: [INFO] Adding track segment (F.Cu): [(96202500, 73660000), (124777500, 102235000)]
13:38:10: [INFO] Routing pad 'SW20:1' at (124777500, 102235000) with pad 'SW20a:1' at (143827500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(124777500, 102235000), (143827500, 102235000)]
13:38:10: [INFO] Could not add track segment due to detected collision
13:38:10: [INFO] Routing pad 'SW20a:1' at (143827500, 102235000) with pad 'SW41:1' at (210502500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(143827500, 102235000), (210502500, 102235000)]
13:38:10: [INFO] Could not add track segment due to detected collision
13:38:10: [INFO] Routing pad 'SW41:1' at (210502500, 102235000) with pad 'SW41a:1' at (229552500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(210502500, 102235000), (229552500, 102235000)]
13:38:10: [INFO] Could not add track segment due to detected collision
13:38:10: [INFO] Routing pad 'SW31:1' at (262890000, 54610000) with pad 'SW25:1' at (262890000, 35560000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(262890000, 54610000), (262890000, 35560000)]
13:38:10: [INFO] Routing pad 'SW37:1' at (262890000, 73660000) with pad 'SW31:1' at (262890000, 54610000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(262890000, 73660000), (262890000, 54610000)]
13:38:10: [INFO] Routing pad 'SW41a:1' at (229552500, 102235000) with pad 'SW37:1' at (262890000, 73660000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Routing ROW3 pads
13:38:10: [INFO] Routing pad 'D20:1' at (133667500, 110175000) with pad 'D21:1' at (152717500, 110175000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(133667500, 110175000), (152717500, 110175000)]
13:38:10: [INFO] Routing pad 'D21:1' at (152717500, 110175000) with pad 'D19:1' at (171767500, 110175000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(152717500, 110175000), (171767500, 110175000)]
13:38:10: [INFO] Routing COL5 pads
13:38:10: [INFO] Routing pad 'SW6:1' at (129540000, 37846000) with pad 'SW12:1' at (129540000, 56896000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(129540000, 37846000), (129540000, 56896000)]
13:38:10: [INFO] Routing pad 'SW12:1' at (129540000, 56896000) with pad 'SW18:1' at (129540000, 75946000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(129540000, 56896000), (129540000, 75946000)]
13:38:10: [INFO] Routing pad 'SW6:1' at (129540000, 37846000) with pad 'SW27:1' at (224790000, 37846000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(129540000, 37846000), (224790000, 37846000)]
13:38:10: [INFO] Routing pad 'SW27:1' at (224790000, 37846000) with pad 'SW33:1' at (224790000, 56896000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(224790000, 37846000), (224790000, 56896000)]
13:38:10: [INFO] Routing pad 'SW33:1' at (224790000, 56896000) with pad 'SW39:1' at (224790000, 75946000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (F.Cu): [(224790000, 56896000), (224790000, 75946000)]
13:38:10: [INFO] Routing ROW1 pads
13:38:10: [INFO] Routing pad 'D7:1' at (43180000, 72075000) with pad 'D8:1' at (62230000, 72075000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(43180000, 72075000), (62230000, 72075000)]
13:38:10: [INFO] Routing pad 'D8:1' at (62230000, 72075000) with pad 'D9:1' at (81280000, 64455000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(62230000, 72075000), (73660000, 72075000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(73660000, 72075000), (81280000, 64455000)]
13:38:10: [INFO] Routing pad 'D9:1' at (81280000, 64455000) with pad 'D10:1' at (100330000, 62550000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(81280000, 64455000), (98425000, 64455000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(98425000, 64455000), (100330000, 62550000)]
13:38:10: [INFO] Routing pad 'D10:1' at (100330000, 62550000) with pad 'D11:1' at (119380000, 64455000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(100330000, 62550000), (117475000, 62550000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(117475000, 62550000), (119380000, 64455000)]
13:38:10: [INFO] Routing pad 'D11:1' at (119380000, 64455000) with pad 'D12:1' at (138430000, 64836000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(119380000, 64455000), (138049000, 64455000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(138049000, 64455000), (138430000, 64836000)]
13:38:10: [INFO] Routing ROW6 pads
13:38:10: [INFO] Routing pad 'D39:1' at (233680000, 83886000) with pad 'D38:1' at (252730000, 83505000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(233680000, 83886000), (252349000, 83886000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(252349000, 83886000), (252730000, 83505000)]
13:38:10: [INFO] Routing pad 'D38:1' at (252730000, 83505000) with pad 'D37:1' at (271780000, 81600000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(252730000, 83505000), (269875000, 83505000)]
13:38:10: [INFO] Adding track segment (B.Cu): [(269875000, 83505000), (271780000, 81600000)]
13:38:10: [INFO] Routing pad 'D37:1' at (271780000, 81600000) with pad 'D36:1' at (290830000, 83505000) using coordinate system rotated by 0 degree(s)
13:38:10: [INFO] Adding track segment (B.Cu): [(271780000, 81600000), (288925000, 81600000)]
13:38:11: [INFO] Adding track segment (B.Cu): [(288925000, 81600000), (290830000, 83505000)]
13:38:11: [INFO] Routing pad 'D36:1' at (290830000, 83505000) with pad 'D35:1' at (309880000, 91125000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(290830000, 83505000), (298450000, 91125000)]
13:38:11: [INFO] Adding track segment (B.Cu): [(298450000, 91125000), (309880000, 91125000)]
13:38:11: [INFO] Routing pad 'D35:1' at (309880000, 91125000) with pad 'D34:1' at (328930000, 91125000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(309880000, 91125000), (328930000, 91125000)]
13:38:11: [INFO] Routing ROW7 pads
13:38:11: [INFO] Routing pad 'D40:1' at (200342500, 110175000) with pad 'D41:1' at (219392500, 110175000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(200342500, 110175000), (219392500, 110175000)]
13:38:11: [INFO] Routing pad 'D40:1' at (200342500, 110175000) with pad 'D42:1' at (219392500, 110175000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(200342500, 110175000), (219392500, 110175000)]
13:38:11: [INFO] Routing COL0 pads
13:38:11: [INFO] Routing pad 'SW1:1' at (34290000, 45085000) with pad 'SW7:1' at (34290000, 64135000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(34290000, 45085000), (34290000, 64135000)]
13:38:11: [INFO] Routing pad 'SW7:1' at (34290000, 64135000) with pad 'SW13:1' at (34290000, 83185000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(34290000, 64135000), (34290000, 83185000)]
13:38:11: [INFO] Routing pad 'SW1:1' at (34290000, 45085000) with pad 'SW22:1' at (320040000, 45085000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(34290000, 45085000), (320040000, 45085000)]
13:38:11: [INFO] Could not add track segment due to detected collision
13:38:11: [INFO] Routing pad 'SW22:1' at (320040000, 45085000) with pad 'SW28:1' at (320040000, 64135000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(320040000, 45085000), (320040000, 64135000)]
13:38:11: [INFO] Routing pad 'SW28:1' at (320040000, 64135000) with pad 'SW34:1' at (320040000, 83185000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(320040000, 64135000), (320040000, 83185000)]
13:38:11: [INFO] Routing COL1 pads
13:38:11: [INFO] Routing pad 'SW2:1' at (53340000, 45085000) with pad 'SW8:1' at (53340000, 64135000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(53340000, 45085000), (53340000, 64135000)]
13:38:11: [INFO] Routing pad 'SW8:1' at (53340000, 64135000) with pad 'SW14:1' at (53340000, 83185000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(53340000, 64135000), (53340000, 83185000)]
13:38:11: [INFO] Routing pad 'SW14:1' at (53340000, 83185000) with pad 'SW19:1' at (162877500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Routing pad 'SW19:1' at (162877500, 102235000) with pad 'SW40:1' at (191452500, 102235000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(162877500, 102235000), (191452500, 102235000)]
13:38:11: [INFO] Routing pad 'SW29:1' at (300990000, 64135000) with pad 'SW23:1' at (300990000, 45085000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(300990000, 64135000), (300990000, 45085000)]
13:38:11: [INFO] Routing pad 'SW35:1' at (300990000, 83185000) with pad 'SW29:1' at (300990000, 64135000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(300990000, 83185000), (300990000, 64135000)]
13:38:11: [INFO] Routing pad 'SW40:1' at (191452500, 102235000) with pad 'SW35:1' at (300990000, 83185000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (F.Cu): [(191452500, 102235000), (210502500, 83185000)]
13:38:11: [INFO] Adding track segment (F.Cu): [(210502500, 83185000), (300990000, 83185000)]
13:38:11: [INFO] Routing ROW2 pads
13:38:11: [INFO] Routing pad 'D13:1' at (43180000, 91125000) with pad 'D14:1' at (62230000, 91125000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(43180000, 91125000), (62230000, 91125000)]
13:38:11: [INFO] Routing pad 'D14:1' at (62230000, 91125000) with pad 'D15:1' at (81280000, 83505000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(62230000, 91125000), (73660000, 91125000)]
13:38:11: [INFO] Adding track segment (B.Cu): [(73660000, 91125000), (81280000, 83505000)]
13:38:11: [INFO] Routing pad 'D15:1' at (81280000, 83505000) with pad 'D16:1' at (100330000, 81600000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(81280000, 83505000), (98425000, 83505000)]
13:38:11: [INFO] Adding track segment (B.Cu): [(98425000, 83505000), (100330000, 81600000)]
13:38:11: [INFO] Routing pad 'D16:1' at (100330000, 81600000) with pad 'D17:1' at (119380000, 83505000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(100330000, 81600000), (117475000, 81600000)]
13:38:11: [INFO] Adding track segment (B.Cu): [(117475000, 81600000), (119380000, 83505000)]
13:38:11: [INFO] Routing pad 'D17:1' at (119380000, 83505000) with pad 'D18:1' at (138430000, 83886000) using coordinate system rotated by 0 degree(s)
13:38:11: [INFO] Adding track segment (B.Cu): [(119380000, 83505000), (138049000, 83505000)]
13:38:11: [INFO] Adding track segment (B.Cu): [(138049000, 83505000), (138430000, 83886000)]
13:38:11: [INFO] Removing dangling tracks
