=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:42:01: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgIareAvgGgQBi7uDhNPEpBZZjuPgIxF5YBMjtWAzG-gCzdYBWRhAAesOMwB0zAdgQ8sDGgtbLObBXzVDiUcUjTo54BQDZwAXSwAoYODoFhesokpVjDpQgerv6mg5afjpwouJSMsYCgmzRQeDRXDTRvgmKsY5WtiT6KIbI1AjMjrqkCK5u0MbFXuDFqcVJRVjxxSFh8BGyNKYxPS1svU3gvam9Xjku+QXGvYRZdhwlCEu1S6lLw0vxS+3O5ZVVNEvmumLwuNLdCADsWKeh+wb5heB3IW8DNHfDd6l3tTu8wsQA
13:42:05: [INFO] Routing SW11 with D11
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW11:2' at (116840000, 52070000) with pad 'D11:2' at (119380000, 59750000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(116840000, 52070000), (116840000, 57210000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(116840000, 57210000), (119380000, 59750000)]
13:42:05: [INFO] Routing SW10 with D10
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW10:2' at (97790000, 52070000) with pad 'D10:2' at (100330000, 59750000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(97790000, 52070000), (97790000, 57210000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(97790000, 57210000), (100330000, 59750000)]
13:42:05: [INFO] Routing SW9 with D9
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW9:2' at (78740000, 52070000) with pad 'D9:2' at (81280000, 59750000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(78740000, 52070000), (78740000, 57210000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(78740000, 57210000), (81280000, 59750000)]
13:42:05: [INFO] Routing SW8 with D8
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW8:2' at (59690000, 52070000) with pad 'D8:2' at (62230000, 59750000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(59690000, 52070000), (59690000, 57210000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(59690000, 57210000), (62230000, 59750000)]
13:42:05: [INFO] Routing SW7 with D7
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW7:2' at (40640000, 52070000) with pad 'D7:2' at (43180000, 59750000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(40640000, 52070000), (40640000, 57210000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(40640000, 57210000), (43180000, 59750000)]
13:42:05: [INFO] Routing SW6 with D6
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW6:2' at (135890000, 33020000) with pad 'D6:2' at (138430000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(135890000, 33020000), (135890000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(135890000, 38160000), (138430000, 40700000)]
13:42:05: [INFO] Routing SW5 with D5
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW5:2' at (116840000, 33020000) with pad 'D5:2' at (119380000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(116840000, 33020000), (116840000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(116840000, 38160000), (119380000, 40700000)]
13:42:05: [INFO] Routing SW4 with D4
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW4:2' at (97790000, 33020000) with pad 'D4:2' at (100330000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(97790000, 33020000), (97790000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(97790000, 38160000), (100330000, 40700000)]
13:42:05: [INFO] Routing SW3 with D3
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW3:2' at (78740000, 33020000) with pad 'D3:2' at (81280000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(78740000, 33020000), (78740000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(78740000, 38160000), (81280000, 40700000)]
13:42:05: [INFO] Routing SW2 with D2
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW2:2' at (59690000, 33020000) with pad 'D2:2' at (62230000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(59690000, 33020000), (59690000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(59690000, 38160000), (62230000, 40700000)]
13:42:05: [INFO] Routing SW1 with D1
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW1:2' at (40640000, 33020000) with pad 'D1:2' at (43180000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(40640000, 33020000), (40640000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(40640000, 38160000), (43180000, 40700000)]
13:42:05: [INFO] Routing COL0 pads
13:42:05: [INFO] Routing pad 'SW1:1' at (34290000, 35560000) with pad 'SW7:1' at (34290000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(34290000, 35560000), (34290000, 54610000)]
13:42:05: [INFO] Routing pad 'SW7:1' at (34290000, 54610000) with pad 'SW13:1' at (34290000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(34290000, 54610000), (34290000, 73660000)]
13:42:05: [INFO] Routing pad 'SW13:1' at (34290000, 73660000) with pad 'SW19:1' at (34290000, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(34290000, 73660000), (34290000, 92710000)]
13:42:05: [INFO] Routing pad 'SW7:1' at (34290000, 54610000) with pad 'SW32:1' at (286702500, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(34290000, 54610000), (286702500, 54610000)]
13:42:05: [INFO] Could not add track segment due to detected collision
13:42:05: [INFO] Routing pad 'SW32:1' at (286702500, 54610000) with pad 'SW38:1' at (286702500, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(286702500, 54610000), (286702500, 73660000)]
13:42:05: [INFO] Routing pad 'SW38:1' at (286702500, 73660000) with pad 'SW44:1' at (286702500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(286702500, 73660000), (286702500, 92710000)]
13:42:05: [INFO] Routing ROW3 pads
13:42:05: [INFO] Routing pad 'D19:1' at (43180000, 100650000) with pad 'D20:1' at (62230000, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(43180000, 100650000), (62230000, 100650000)]
13:42:05: [INFO] Routing pad 'D20:1' at (62230000, 100650000) with pad 'D21:1' at (81280000, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(62230000, 100650000), (81280000, 100650000)]
13:42:05: [INFO] Routing pad 'D21:1' at (81280000, 100650000) with pad 'D22:1' at (100330000, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(81280000, 100650000), (100330000, 100650000)]
13:42:05: [INFO] Routing pad 'D22:1' at (100330000, 100650000) with pad 'D23:1' at (119380000, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(100330000, 100650000), (119380000, 100650000)]
13:42:05: [INFO] Routing pad 'D23:1' at (119380000, 100650000) with pad 'D24:1' at (138430000, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(119380000, 100650000), (138430000, 100650000)]
13:42:05: [INFO] Routing pad 'D24:1' at (138430000, 100650000) with pad 'D25:1' at (157480000, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(138430000, 100650000), (157480000, 100650000)]
13:42:05: [INFO] Routing COL1 pads
13:42:05: [INFO] Routing pad 'SW2:1' at (53340000, 35560000) with pad 'SW8:1' at (53340000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(53340000, 35560000), (53340000, 54610000)]
13:42:05: [INFO] Routing pad 'SW8:1' at (53340000, 54610000) with pad 'SW14:1' at (53340000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(53340000, 54610000), (53340000, 73660000)]
13:42:05: [INFO] Routing pad 'SW14:1' at (53340000, 73660000) with pad 'SW20:1' at (53340000, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(53340000, 73660000), (53340000, 92710000)]
13:42:05: [INFO] Routing pad 'SW2:1' at (53340000, 35560000) with pad 'SW26:1' at (191452500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(53340000, 35560000), (191452500, 35560000)]
13:42:05: [INFO] Could not add track segment due to detected collision
13:42:05: [INFO] Routing pad 'SW26:1' at (191452500, 35560000) with pad 'SW33:1' at (267652500, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Routing pad 'SW33:1' at (267652500, 54610000) with pad 'SW39:1' at (267652500, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(267652500, 54610000), (267652500, 73660000)]
13:42:05: [INFO] Routing pad 'SW39:1' at (267652500, 73660000) with pad 'SW45:1' at (267652500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(267652500, 73660000), (267652500, 92710000)]
13:42:05: [INFO] Routing ROW7 pads
13:42:05: [INFO] Routing pad 'D50:1' at (181292500, 100650000) with pad 'D49:1' at (200342500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(181292500, 100650000), (200342500, 100650000)]
13:42:05: [INFO] Routing pad 'D49:1' at (200342500, 100650000) with pad 'D48:1' at (219392500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(200342500, 100650000), (219392500, 100650000)]
13:42:05: [INFO] Routing pad 'D48:1' at (219392500, 100650000) with pad 'D47:1' at (238442500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(219392500, 100650000), (238442500, 100650000)]
13:42:05: [INFO] Routing pad 'D47:1' at (238442500, 100650000) with pad 'D46:1' at (257492500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(238442500, 100650000), (257492500, 100650000)]
13:42:05: [INFO] Routing pad 'D46:1' at (257492500, 100650000) with pad 'D45:1' at (276542500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(257492500, 100650000), (276542500, 100650000)]
13:42:05: [INFO] Routing pad 'D45:1' at (276542500, 100650000) with pad 'D44:1' at (295592500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(276542500, 100650000), (295592500, 100650000)]
13:42:05: [INFO] Routing ROW6 pads
13:42:05: [INFO] Routing pad 'D43:1' at (200342500, 81600000) with pad 'D42:1' at (219392500, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(200342500, 81600000), (219392500, 81600000)]
13:42:05: [INFO] Routing pad 'D42:1' at (219392500, 81600000) with pad 'D41:1' at (238442500, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(219392500, 81600000), (238442500, 81600000)]
13:42:05: [INFO] Routing pad 'D41:1' at (238442500, 81600000) with pad 'D40:1' at (257492500, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(238442500, 81600000), (257492500, 81600000)]
13:42:05: [INFO] Routing pad 'D40:1' at (257492500, 81600000) with pad 'D39:1' at (276542500, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(257492500, 81600000), (276542500, 81600000)]
13:42:05: [INFO] Routing pad 'D39:1' at (276542500, 81600000) with pad 'D38:1' at (295592500, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(276542500, 81600000), (295592500, 81600000)]
13:42:05: [INFO] Routing COL6 pads
13:42:05: [INFO] Routing pad 'SW25:1' at (148590000, 92710000) with pad 'SW50:1' at (172402500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(148590000, 92710000), (172402500, 92710000)]
13:42:05: [INFO] Routing pad 'SW50:1' at (172402500, 92710000) with pad 'SW31:1' at (286702500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Routing COL3 pads
13:42:05: [INFO] Routing pad 'SW4:1' at (91440000, 35560000) with pad 'SW10:1' at (91440000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(91440000, 35560000), (91440000, 54610000)]
13:42:05: [INFO] Routing pad 'SW10:1' at (91440000, 54610000) with pad 'SW16:1' at (91440000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(91440000, 54610000), (91440000, 73660000)]
13:42:05: [INFO] Routing pad 'SW16:1' at (91440000, 73660000) with pad 'SW22:1' at (91440000, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(91440000, 73660000), (91440000, 92710000)]
13:42:05: [INFO] Routing pad 'SW4:1' at (91440000, 35560000) with pad 'SW28:1' at (229552500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(91440000, 35560000), (229552500, 35560000)]
13:42:05: [INFO] Could not add track segment due to detected collision
13:42:05: [INFO] Routing pad 'SW28:1' at (229552500, 35560000) with pad 'SW35:1' at (229552500, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(229552500, 35560000), (229552500, 54610000)]
13:42:05: [INFO] Routing pad 'SW35:1' at (229552500, 54610000) with pad 'SW41:1' at (229552500, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(229552500, 54610000), (229552500, 73660000)]
13:42:05: [INFO] Routing pad 'SW41:1' at (229552500, 73660000) with pad 'SW47:1' at (229552500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(229552500, 73660000), (229552500, 92710000)]
13:42:05: [INFO] Routing ROW5 pads
13:42:05: [INFO] Routing pad 'D37:1' at (200342500, 62550000) with pad 'D36:1' at (219392500, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(200342500, 62550000), (219392500, 62550000)]
13:42:05: [INFO] Routing pad 'D36:1' at (219392500, 62550000) with pad 'D35:1' at (238442500, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(219392500, 62550000), (238442500, 62550000)]
13:42:05: [INFO] Routing pad 'D35:1' at (238442500, 62550000) with pad 'D34:1' at (257492500, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(238442500, 62550000), (257492500, 62550000)]
13:42:05: [INFO] Routing pad 'D34:1' at (257492500, 62550000) with pad 'D33:1' at (276542500, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(257492500, 62550000), (276542500, 62550000)]
13:42:05: [INFO] Routing pad 'D33:1' at (276542500, 62550000) with pad 'D32:1' at (295592500, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(276542500, 62550000), (295592500, 62550000)]
13:42:05: [INFO] Routing COL5 pads
13:42:05: [INFO] Routing pad 'SW6:1' at (129540000, 35560000) with pad 'SW12:1' at (129540000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(129540000, 35560000), (129540000, 54610000)]
13:42:05: [INFO] Routing pad 'SW12:1' at (129540000, 54610000) with pad 'SW18:1' at (129540000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(129540000, 54610000), (129540000, 73660000)]
13:42:05: [INFO] Routing pad 'SW18:1' at (129540000, 73660000) with pad 'SW24:1' at (129540000, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(129540000, 73660000), (129540000, 92710000)]
13:42:05: [INFO] Routing pad 'SW12:1' at (129540000, 54610000) with pad 'SW37:1' at (191452500, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(129540000, 54610000), (191452500, 54610000)]
13:42:05: [INFO] Routing pad 'SW37:1' at (191452500, 54610000) with pad 'SW43:1' at (191452500, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(191452500, 54610000), (191452500, 73660000)]
13:42:05: [INFO] Routing pad 'SW43:1' at (191452500, 73660000) with pad 'SW49:1' at (191452500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(191452500, 73660000), (191452500, 92710000)]
13:42:05: [INFO] Routing pad 'SW37:1' at (191452500, 54610000) with pad 'SW30:1' at (267652500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Routing ROW2 pads
13:42:05: [INFO] Routing pad 'D13:1' at (43180000, 81600000) with pad 'D14:1' at (62230000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(43180000, 81600000), (62230000, 81600000)]
13:42:05: [INFO] Routing pad 'D14:1' at (62230000, 81600000) with pad 'D15:1' at (81280000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(62230000, 81600000), (81280000, 81600000)]
13:42:05: [INFO] Routing pad 'D15:1' at (81280000, 81600000) with pad 'D16:1' at (100330000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(81280000, 81600000), (100330000, 81600000)]
13:42:05: [INFO] Routing pad 'D16:1' at (100330000, 81600000) with pad 'D17:1' at (119380000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(100330000, 81600000), (119380000, 81600000)]
13:42:05: [INFO] Routing pad 'D17:1' at (119380000, 81600000) with pad 'D18:1' at (138430000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(119380000, 81600000), (138430000, 81600000)]
13:42:05: [INFO] Routing ROW1 pads
13:42:05: [INFO] Routing pad 'D7:1' at (43180000, 62550000) with pad 'D8:1' at (62230000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(43180000, 62550000), (62230000, 62550000)]
13:42:05: [INFO] Routing pad 'D8:1' at (62230000, 62550000) with pad 'D9:1' at (81280000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(62230000, 62550000), (81280000, 62550000)]
13:42:05: [INFO] Routing pad 'D9:1' at (81280000, 62550000) with pad 'D10:1' at (100330000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(81280000, 62550000), (100330000, 62550000)]
13:42:05: [INFO] Routing pad 'D10:1' at (100330000, 62550000) with pad 'D11:1' at (119380000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(100330000, 62550000), (119380000, 62550000)]
13:42:05: [INFO] Routing pad 'D11:1' at (119380000, 62550000) with pad 'D12:1' at (138430000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(119380000, 62550000), (138430000, 62550000)]
13:42:05: [INFO] Routing ROW0 pads
13:42:05: [INFO] Routing pad 'D1:1' at (43180000, 43500000) with pad 'D2:1' at (62230000, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(43180000, 43500000), (62230000, 43500000)]
13:42:05: [INFO] Routing pad 'D2:1' at (62230000, 43500000) with pad 'D3:1' at (81280000, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(62230000, 43500000), (81280000, 43500000)]
13:42:05: [INFO] Routing pad 'D3:1' at (81280000, 43500000) with pad 'D4:1' at (100330000, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(81280000, 43500000), (100330000, 43500000)]
13:42:05: [INFO] Routing pad 'D4:1' at (100330000, 43500000) with pad 'D5:1' at (119380000, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(100330000, 43500000), (119380000, 43500000)]
13:42:05: [INFO] Routing pad 'D5:1' at (119380000, 43500000) with pad 'D6:1' at (138430000, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(119380000, 43500000), (138430000, 43500000)]
13:42:05: [INFO] Routing ROW4 pads
13:42:05: [INFO] Routing pad 'D26:1' at (200342500, 43500000) with pad 'D27:1' at (219392500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(200342500, 43500000), (219392500, 43500000)]
13:42:05: [INFO] Routing pad 'D27:1' at (219392500, 43500000) with pad 'D28:1' at (238442500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(219392500, 43500000), (238442500, 43500000)]
13:42:05: [INFO] Routing pad 'D28:1' at (238442500, 43500000) with pad 'D29:1' at (257492500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(238442500, 43500000), (257492500, 43500000)]
13:42:05: [INFO] Routing pad 'D29:1' at (257492500, 43500000) with pad 'D30:1' at (276542500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(257492500, 43500000), (276542500, 43500000)]
13:42:05: [INFO] Routing pad 'D30:1' at (276542500, 43500000) with pad 'D31:1' at (295592500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(276542500, 43500000), (295592500, 43500000)]
13:42:05: [INFO] Routing COL4 pads
13:42:05: [INFO] Routing pad 'SW5:1' at (110490000, 35560000) with pad 'SW11:1' at (110490000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(110490000, 35560000), (110490000, 54610000)]
13:42:05: [INFO] Routing pad 'SW11:1' at (110490000, 54610000) with pad 'SW17:1' at (110490000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(110490000, 54610000), (110490000, 73660000)]
13:42:05: [INFO] Routing pad 'SW17:1' at (110490000, 73660000) with pad 'SW23:1' at (110490000, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(110490000, 73660000), (110490000, 92710000)]
13:42:05: [INFO] Routing pad 'SW11:1' at (110490000, 54610000) with pad 'SW36:1' at (210502500, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(110490000, 54610000), (210502500, 54610000)]
13:42:05: [INFO] Could not add track segment due to detected collision
13:42:05: [INFO] Routing pad 'SW36:1' at (210502500, 54610000) with pad 'SW42:1' at (210502500, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(210502500, 54610000), (210502500, 73660000)]
13:42:05: [INFO] Routing pad 'SW42:1' at (210502500, 73660000) with pad 'SW48:1' at (210502500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(210502500, 73660000), (210502500, 92710000)]
13:42:05: [INFO] Routing pad 'SW36:1' at (210502500, 54610000) with pad 'SW29:1' at (248602500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Routing COL2 pads
13:42:05: [INFO] Routing pad 'SW3:1' at (72390000, 35560000) with pad 'SW9:1' at (72390000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(72390000, 35560000), (72390000, 54610000)]
13:42:05: [INFO] Routing pad 'SW9:1' at (72390000, 54610000) with pad 'SW15:1' at (72390000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(72390000, 54610000), (72390000, 73660000)]
13:42:05: [INFO] Routing pad 'SW15:1' at (72390000, 73660000) with pad 'SW21:1' at (72390000, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(72390000, 73660000), (72390000, 92710000)]
13:42:05: [INFO] Routing pad 'SW3:1' at (72390000, 35560000) with pad 'SW27:1' at (210502500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(72390000, 35560000), (210502500, 35560000)]
13:42:05: [INFO] Could not add track segment due to detected collision
13:42:05: [INFO] Routing pad 'SW27:1' at (210502500, 35560000) with pad 'SW34:1' at (248602500, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Routing pad 'SW34:1' at (248602500, 54610000) with pad 'SW40:1' at (248602500, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(248602500, 54610000), (248602500, 73660000)]
13:42:05: [INFO] Routing pad 'SW40:1' at (248602500, 73660000) with pad 'SW46:1' at (248602500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(248602500, 73660000), (248602500, 92710000)]
13:42:05: [INFO] Removing dangling tracks
