=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:36:34: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCICdwLgAgIwAYA0coA9aIHQFY1wt4AmfAX0NQGZwBdFAKDCO2v0IE9sBaJHABwB2PJXSoALPSYtiuAum7w+gkWPCoS4NBDlkk61HmnNdvfgvBK4KgGwlRVFEm3iUCE7OxlL1uw-UEFFoGU1Z4dl9zVUd0IKlQr3gEDkVo4VjwIK0dcLh9QJRjRLNlCy5o+0ygl0IgjxK8nwqynCr1EmDPUrhIlpt+DI6UBJkelKjWocJOnLgegpmi7ryVSYG2gKXa9E6GsbyJ-pVqNUJqFDmei3ULkIO5NeP+dvPnV3AL-bDoUks5CQ4ACcQmOPgQmQuox+2AkqHQcls+HWPDItluy0avxscMIkDkCHYDkIjyEyP6FgQGNsK2xqP+vDwwNBaXgLwxQlpvGQJN4fVZNnYCCpTgEK0egJRgzObk5jUeTKlMUMKBpuT0OAMTiB4u5qSslS2bmQH1Qwt1yn5BtarziKDF8t4kueyrqKDlD0Z+r80uqqtcC01hR1juURwF-j9Jrd5tDgu9hsynQdnuUzojvuGHrCCoTUxl4E6avmTSDSxDqZs4etG1thfcO3rscrPEB8JrJwLFzF6uwNzeFZzeqVda+ja+DToQA
13:36:38: [INFO] Adding track segment (B.Cu): [(287220828, 49298682), (290163307, 51359028)]
13:36:38: [INFO] Routing SW11 with D11
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW11:2' at (267567689, 47544769) with pad 'D11:2' at (271402719, 54667026) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(267567689, 47544769), (268460240, 52606680)]
13:36:38: [INFO] Adding track segment (B.Cu): [(268460240, 52606680), (271402719, 54667026)]
13:36:38: [INFO] Routing SW10 with D10
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW10:2' at (247566602, 43817546) with pad 'D10:2' at (251401632, 50939803) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(247566602, 43817546), (248459153, 48879457)]
13:36:38: [INFO] Adding track segment (B.Cu): [(248459153, 48879457), (251401632, 50939803)]
13:36:38: [INFO] Routing SW9 with D9
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW9:2' at (227979015, 42435397) with pad 'D9:2' at (231814045, 49557654) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(227979015, 42435397), (228871566, 47497308)]
13:36:38: [INFO] Adding track segment (B.Cu): [(228871566, 47497308), (231814045, 49557654)]
13:36:38: [INFO] Routing SW8 with D8
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW8:2' at (209631927, 48088468) with pad 'D8:2' at (213466957, 55210725) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(209631927, 48088468), (210524478, 53150379)]
13:36:38: [INFO] Adding track segment (B.Cu): [(210524478, 53150379), (213466957, 55210725)]
13:36:38: [INFO] Routing SW7 with D7
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW7:2' at (191284839, 53741540) with pad 'D7:2' at (195119869, 60863797) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(191284839, 53741540), (192177389, 58803450)]
13:36:38: [INFO] Adding track segment (B.Cu): [(192177389, 58803450), (195119869, 60863797)]
13:36:38: [INFO] Routing SW6 with D6
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW6:2' at (151855484, 54623673) with pad 'D6:2' at (153023277, 62628062) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(151855484, 54623673), (150962932, 59685584)]
13:36:38: [INFO] Adding track segment (B.Cu): [(150962932, 59685584), (153023277, 62628062)]
13:36:38: [INFO] Routing SW5 with D5
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW5:2' at (133508396, 48970601) with pad 'D5:2' at (134676189, 56974990) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(133508396, 48970601), (132615844, 54032512)]
13:36:38: [INFO] Adding track segment (B.Cu): [(132615844, 54032512), (134676189, 56974990)]
13:36:38: [INFO] Routing SW4 with D4
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW4:2' at (115161308, 43317530) with pad 'D4:2' at (116329101, 51321919) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(115161308, 43317530), (114268756, 48379441)]
13:36:38: [INFO] Adding track segment (B.Cu): [(114268756, 48379441), (116329101, 51321919)]
13:36:38: [INFO] Routing SW3 with D3
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW3:2' at (95573721, 44699679) with pad 'D3:2' at (96741514, 52704068) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(95573721, 44699679), (94681169, 49761590)]
13:36:38: [INFO] Adding track segment (B.Cu): [(94681169, 49761590), (96741514, 52704068)]
13:36:38: [INFO] Routing SW2 with D2
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW2:2' at (75572634, 48426902) with pad 'D2:2' at (76740427, 56431291) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(75572634, 48426902), (74680082, 53488813)]
13:36:38: [INFO] Adding track segment (B.Cu): [(74680082, 53488813), (76740427, 56431291)]
13:36:38: [INFO] Routing SW1 with D1
13:36:38: [INFO] Using internal autorouter method
13:36:38: [INFO] Routing pad 'SW1:2' at (56812046, 45118904) with pad 'D1:2' at (57979839, 53123293) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(56812046, 45118904), (55919493, 50180815)]
13:36:38: [INFO] Adding track segment (B.Cu): [(55919493, 50180815), (57979839, 53123293)]
13:36:38: [INFO] Routing COL10 pads
13:36:38: [INFO] Routing pad 'SW11:1' at (261755226, 51148847) with pad 'SW23:1' at (265063224, 69909435) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(261755226, 51148847), (265063222, 69909433)]
13:36:38: [INFO] Adding track segment (F.Cu): [(265063222, 69909433), (265063224, 69909435)]
13:36:38: [INFO] Routing pad 'SW23:1' at (265063224, 69909435) with pad 'SW35:1' at (268371221, 88670022) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(265063224, 69909435), (268371221, 88670020)]
13:36:38: [INFO] Adding track segment (F.Cu): [(268371221, 88670020), (268371221, 88670022)]
13:36:38: [INFO] Routing pad 'SW35:1' at (268371221, 88670022) with pad 'SW47:1' at (271679219, 107430610) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(268371221, 88670022), (271679218, 107430609)]
13:36:38: [INFO] Adding track segment (F.Cu): [(271679218, 107430609), (271679219, 107430610)]
13:36:38: [INFO] Routing COL9 pads
13:36:38: [INFO] Routing pad 'SW10:1' at (241754139, 47421624) with pad 'SW22:1' at (245062137, 66182212) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(241754139, 47421624), (245062135, 66182211)]
13:36:38: [INFO] Adding track segment (F.Cu): [(245062135, 66182211), (245062137, 66182212)]
13:36:38: [INFO] Routing pad 'SW22:1' at (245062137, 66182212) with pad 'SW34:1' at (248370135, 84942800) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(245062137, 66182212), (248370133, 84942798)]
13:36:38: [INFO] Adding track segment (F.Cu): [(248370133, 84942798), (248370135, 84942800)]
13:36:38: [INFO] Routing pad 'SW34:1' at (248370135, 84942800) with pad 'SW46:1' at (251678132, 103703387) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(248370135, 84942800), (251678132, 103703385)]
13:36:38: [INFO] Adding track segment (F.Cu): [(251678132, 103703385), (251678132, 103703387)]
13:36:38: [INFO] Routing COL3 pads
13:36:38: [INFO] Routing pad 'SW28:1' at (101850718, 82237452) with pad 'SW16:1' at (105158715, 63476864) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(101850718, 82237452), (105158715, 63476864)]
13:36:38: [INFO] Adding track segment (F.Cu): [(105158715, 63476864), (105158715, 63476864)]
13:36:38: [INFO] Routing pad 'SW28:1' at (101850718, 82237452) with pad 'SW40:1' at (107096014, 107342185) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(101850718, 82237452), (99369719, 96307892)]
13:36:38: [INFO] Adding track segment (F.Cu): [(99369719, 96307892), (107096014, 107342185)]
13:36:38: [INFO] Routing pad 'SW16:1' at (105158715, 63476864) with pad 'SW4:1' at (108466713, 44716276) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(105158715, 63476864), (108466712, 44716275)]
13:36:38: [INFO] Adding track segment (F.Cu): [(108466712, 44716275), (108466713, 44716276)]
13:36:38: [INFO] Routing ROW2 pads
13:36:38: [INFO] Routing pad 'D25:1' at (50877630, 93401931) with pad 'D26:1' at (69638218, 96709928) using coordinate system rotated by 280.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(50877630, 93401931), (69638216, 96709928)]
13:36:38: [INFO] Adding track segment (B.Cu): [(69638216, 96709928), (69638218, 96709928)]
13:36:38: [INFO] Routing pad 'D26:1' at (69638218, 96709928) with pad 'D27:1' at (89639304, 92982706) using coordinate system rotated by 280.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(69638218, 96709928), (81363584, 98777426)]
13:36:38: [INFO] Adding track segment (B.Cu): [(81363584, 98777426), (89639304, 92982706)]
13:36:38: [INFO] Routing pad 'D27:1' at (89639304, 92982706) with pad 'D28:1' at (109226892, 91600557) using coordinate system rotated by 280.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(89639304, 92982706), (103709744, 95463703)]
13:36:38: [INFO] Adding track segment (B.Cu): [(103709744, 95463703), (109226892, 91600557)]
13:36:38: [INFO] Routing pad 'D28:1' at (109226892, 91600557) with pad 'D29:1' at (127573980, 97253628) using coordinate system rotated by 280.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(109226892, 91600557), (125642405, 94495053)]
13:36:38: [INFO] Adding track segment (B.Cu): [(125642405, 94495053), (127573980, 97253628)]
13:36:38: [INFO] Routing pad 'D29:1' at (127573980, 97253628) with pad 'D30:1' at (145921068, 102906699) using coordinate system rotated by 280.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(127573980, 97253628), (143989493, 100148125)]
13:36:38: [INFO] Adding track segment (B.Cu): [(143989493, 100148125), (145921068, 102906699)]
13:36:38: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D30 at 80.0 degree(s) and footprint2: D31 at 100.0 degree(s)
13:36:38: [INFO] Routing pad 'D31:1' at (202222078, 101142434) with pad 'D32:1' at (220569166, 95489363) using coordinate system rotated by 260.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(202222078, 101142434), (218637591, 98247935)]
13:36:38: [INFO] Adding track segment (B.Cu): [(218637591, 98247935), (220569166, 95489363)]
13:36:38: [INFO] Routing pad 'D32:1' at (220569166, 95489363) with pad 'D33:1' at (238916254, 89836292) using coordinate system rotated by 260.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(220569166, 95489363), (236984679, 92594864)]
13:36:38: [INFO] Adding track segment (B.Cu): [(236984679, 92594864), (238916254, 89836292)]
13:36:38: [INFO] Routing pad 'D33:1' at (238916254, 89836292) with pad 'D34:1' at (258503842, 91218441) using coordinate system rotated by 260.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(238916254, 89836292), (244433399, 93699438)]
13:36:38: [INFO] Adding track segment (B.Cu): [(244433399, 93699438), (258503842, 91218441)]
13:36:38: [INFO] Routing pad 'D34:1' at (258503842, 91218441) with pad 'D35:1' at (278504928, 94945663) using coordinate system rotated by 260.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(258503842, 91218441), (266779560, 97013161)]
13:36:38: [INFO] Adding track segment (B.Cu): [(266779560, 97013161), (278504928, 94945663)]
13:36:38: [INFO] Routing pad 'D35:1' at (278504928, 94945663) with pad 'D36:1' at (297265516, 91637666) using coordinate system rotated by 260.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(278504928, 94945663), (297265514, 91637665)]
13:36:38: [INFO] Adding track segment (B.Cu): [(297265514, 91637665), (297265516, 91637666)]
13:36:38: [INFO] Routing COL8 pads
13:36:38: [INFO] Routing pad 'SW33:1' at (228782547, 83560651) with pad 'SW45:1' at (223537251, 108665384) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(228782547, 83560651), (231263544, 97631090)]
13:36:38: [INFO] Adding track segment (F.Cu): [(231263544, 97631090), (223537251, 108665384)]
13:36:38: [INFO] Routing pad 'SW9:1' at (222166552, 46039475) with pad 'SW21:1' at (225474550, 64800063) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(222166552, 46039475), (225474548, 64800062)]
13:36:38: [INFO] Adding track segment (F.Cu): [(225474548, 64800062), (225474550, 64800063)]
13:36:38: [INFO] Routing pad 'SW21:1' at (225474550, 64800063) with pad 'SW33:1' at (228782547, 83560651) using coordinate system rotated by 350.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(225474550, 64800063), (228782547, 83560649)]
13:36:38: [INFO] Adding track segment (F.Cu): [(228782547, 83560649), (228782547, 83560651)]
13:36:38: [INFO] Routing COL0 pads
13:36:38: [INFO] Routing pad 'SW37:1' at (40193458, 102799413) with pad 'SW25:1' at (43501456, 84038826) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(40193458, 102799413), (43501454, 84038825)]
13:36:38: [INFO] Adding track segment (F.Cu): [(43501454, 84038825), (43501456, 84038826)]
13:36:38: [INFO] Routing pad 'SW25:1' at (43501456, 84038826) with pad 'SW13:1' at (46809454, 65278238) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(43501456, 84038826), (46809453, 65278237)]
13:36:38: [INFO] Adding track segment (F.Cu): [(46809453, 65278237), (46809454, 65278238)]
13:36:38: [INFO] Routing pad 'SW13:1' at (46809454, 65278238) with pad 'SW1:1' at (50117451, 46517650) using coordinate system rotated by 10.0 degree(s)
13:36:38: [INFO] Adding track segment (F.Cu): [(46809454, 65278238), (50117451, 46517650)]
13:36:38: [INFO] Adding track segment (F.Cu): [(50117451, 46517650), (50117451, 46517650)]
13:36:38: [INFO] Routing ROW1 pads
13:36:38: [INFO] Routing pad 'D13:1' at (54185628, 74641343) with pad 'D14:1' at (72946215, 77949341) using coordinate system rotated by 280.0 degree(s)
13:36:38: [INFO] Adding track segment (B.Cu): [(54185628, 74641343), (72946214, 77949339)]
13:36:38: [INFO] Adding track segment (B.Cu): [(72946214, 77949339), (72946215, 77949341)]
13:36:38: [INFO] Routing pad 'D14:1' at (72946215, 77949341) with pad 'D15:1' at (92947302, 74222118) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(72946215, 77949341), (84671581, 80016839)]
13:36:39: [INFO] Adding track segment (B.Cu): [(84671581, 80016839), (92947302, 74222118)]
13:36:39: [INFO] Routing pad 'D15:1' at (92947302, 74222118) with pad 'D16:1' at (112534889, 72839969) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(92947302, 74222118), (107017742, 76703115)]
13:36:39: [INFO] Adding track segment (B.Cu): [(107017742, 76703115), (112534889, 72839969)]
13:36:39: [INFO] Routing pad 'D16:1' at (112534889, 72839969) with pad 'D17:1' at (130881977, 78493040) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(112534889, 72839969), (128950403, 75734466)]
13:36:39: [INFO] Adding track segment (B.Cu): [(128950403, 75734466), (130881977, 78493040)]
13:36:39: [INFO] Routing pad 'D17:1' at (130881977, 78493040) with pad 'D18:1' at (149229065, 84146111) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(130881977, 78493040), (147297491, 81387537)]
13:36:39: [INFO] Adding track segment (B.Cu): [(147297491, 81387537), (149229065, 84146111)]
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D18 at 80.0 degree(s) and footprint2: D19 at 100.0 degree(s)
13:36:39: [INFO] Routing pad 'D19:1' at (198914081, 82381846) with pad 'D20:1' at (217261169, 76728775) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(198914081, 82381846), (215329594, 79487347)]
13:36:39: [INFO] Adding track segment (B.Cu): [(215329594, 79487347), (217261169, 76728775)]
13:36:39: [INFO] Routing pad 'D20:1' at (217261169, 76728775) with pad 'D21:1' at (235608257, 71075704) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(217261169, 76728775), (233676682, 73834276)]
13:36:39: [INFO] Adding track segment (B.Cu): [(233676682, 73834276), (235608257, 71075704)]
13:36:39: [INFO] Routing pad 'D21:1' at (235608257, 71075704) with pad 'D22:1' at (255195844, 72457853) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(235608257, 71075704), (241125402, 74938850)]
13:36:39: [INFO] Adding track segment (B.Cu): [(241125402, 74938850), (255195844, 72457853)]
13:36:39: [INFO] Routing pad 'D22:1' at (255195844, 72457853) with pad 'D23:1' at (275196931, 76185076) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(255195844, 72457853), (263471564, 78252574)]
13:36:39: [INFO] Adding track segment (B.Cu): [(263471564, 78252574), (275196931, 76185076)]
13:36:39: [INFO] Routing pad 'D23:1' at (275196931, 76185076) with pad 'D24:1' at (293957518, 72877078) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(275196931, 76185076), (293957516, 72877078)]
13:36:39: [INFO] Adding track segment (B.Cu): [(293957516, 72877078), (293957518, 72877078)]
13:36:39: [INFO] Routing COL6 pads
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW31 at 10.0 degree(s) and footprint2: SW43 at 40.0 degree(s)
13:36:39: [INFO] Routing pad 'SW7:1' at (185472376, 57345618) with pad 'SW19:1' at (188780374, 76106205) using coordinate system rotated by 350.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(185472376, 57345618), (188780372, 76106203)]
13:36:39: [INFO] Adding track segment (F.Cu): [(188780372, 76106203), (188780374, 76106205)]
13:36:39: [INFO] Routing pad 'SW19:1' at (188780374, 76106205) with pad 'SW31:1' at (192088371, 94866793) using coordinate system rotated by 350.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(188780374, 76106205), (192088371, 94866791)]
13:36:39: [INFO] Adding track segment (F.Cu): [(192088371, 94866791), (192088371, 94866793)]
13:36:39: [INFO] Routing COL4 pads
13:36:39: [INFO] Routing pad 'SW29:1' at (120197806, 87890523) with pad 'SW17:1' at (123505803, 69129935) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(120197806, 87890523), (123505803, 69129935)]
13:36:39: [INFO] Adding track segment (F.Cu): [(123505803, 69129935), (123505803, 69129935)]
13:36:39: [INFO] Routing pad 'SW17:1' at (123505803, 69129935) with pad 'SW5:1' at (126813801, 50369347) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(123505803, 69129935), (126813800, 50369345)]
13:36:39: [INFO] Adding track segment (F.Cu): [(126813800, 50369345), (126813801, 50369347)]
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW29 at -10.0 degree(s) and footprint2: SW41 at -25.0 degree(s)
13:36:39: [INFO] Routing COL11 pads
13:36:39: [INFO] Routing pad 'SW12:1' at (280515814, 47840849) with pad 'SW24:1' at (283823811, 66601437) using coordinate system rotated by 350.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(280515814, 47840849), (283823811, 66601435)]
13:36:39: [INFO] Adding track segment (F.Cu): [(283823811, 66601435), (283823811, 66601437)]
13:36:39: [INFO] Routing pad 'SW24:1' at (283823811, 66601437) with pad 'SW36:1' at (287131809, 85362025) using coordinate system rotated by 350.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(283823811, 66601437), (287131808, 85362024)]
13:36:39: [INFO] Adding track segment (F.Cu): [(287131808, 85362024), (287131809, 85362025)]
13:36:39: [INFO] Routing pad 'SW36:1' at (287131809, 85362025) with pad 'SW48:1' at (290439807, 104122612) using coordinate system rotated by 350.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(287131809, 85362025), (290439805, 104122611)]
13:36:39: [INFO] Adding track segment (F.Cu): [(290439805, 104122611), (290439807, 104122612)]
13:36:39: [INFO] Routing COL2 pads
13:36:39: [INFO] Routing pad 'SW39:1' at (78955133, 102380188) with pad 'SW27:1' at (82263130, 83619601) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(78955133, 102380188), (82263130, 83619601)]
13:36:39: [INFO] Adding track segment (F.Cu): [(82263130, 83619601), (82263130, 83619601)]
13:36:39: [INFO] Routing pad 'SW27:1' at (82263130, 83619601) with pad 'SW15:1' at (85571128, 64859013) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(82263130, 83619601), (85571127, 64859012)]
13:36:39: [INFO] Adding track segment (F.Cu): [(85571127, 64859012), (85571128, 64859013)]
13:36:39: [INFO] Routing pad 'SW15:1' at (85571128, 64859013) with pad 'SW3:1' at (88879126, 46098425) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(85571128, 64859013), (88879125, 46098424)]
13:36:39: [INFO] Adding track segment (F.Cu): [(88879125, 46098424), (88879126, 46098425)]
13:36:39: [INFO] Routing COL7 pads
13:36:39: [INFO] Routing pad 'SW20:1' at (207127462, 70453134) with pad 'SW8:1' at (203819464, 51692546) using coordinate system rotated by 350.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(207127462, 70453134), (203819464, 51692546)]
13:36:39: [INFO] Adding track segment (F.Cu): [(203819464, 51692546), (203819464, 51692546)]
13:36:39: [INFO] Routing pad 'SW32:1' at (210435459, 89213722) with pad 'SW20:1' at (207127462, 70453134) using coordinate system rotated by 350.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(210435459, 89213722), (207127460, 70453134)]
13:36:39: [INFO] Adding track segment (F.Cu): [(207127460, 70453134), (207127462, 70453134)]
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW44 at 25.0 degree(s) and footprint2: SW32 at 10.0 degree(s)
13:36:39: [INFO] Routing COL1 pads
13:36:39: [INFO] Routing pad 'SW38:1' at (58954046, 106107411) with pad 'SW26:1' at (62262044, 87346823) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(58954046, 106107411), (62262043, 87346822)]
13:36:39: [INFO] Adding track segment (F.Cu): [(62262043, 87346822), (62262044, 87346823)]
13:36:39: [INFO] Routing pad 'SW26:1' at (62262044, 87346823) with pad 'SW14:1' at (65570041, 68586236) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(62262044, 87346823), (65570041, 68586236)]
13:36:39: [INFO] Adding track segment (F.Cu): [(65570041, 68586236), (65570041, 68586236)]
13:36:39: [INFO] Routing pad 'SW14:1' at (65570041, 68586236) with pad 'SW2:1' at (68878039, 49825648) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(65570041, 68586236), (68878038, 49825647)]
13:36:39: [INFO] Adding track segment (F.Cu): [(68878038, 49825647), (68878039, 49825648)]
13:36:39: [INFO] Routing COL5 pads
13:36:39: [INFO] Routing pad 'SW30:1' at (138544894, 93543594) with pad 'SW18:1' at (141852891, 74783006) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(138544894, 93543594), (141852891, 74783006)]
13:36:39: [INFO] Adding track segment (F.Cu): [(141852891, 74783006), (141852891, 74783006)]
13:36:39: [INFO] Routing pad 'SW18:1' at (141852891, 74783006) with pad 'SW6:1' at (145160889, 56022419) using coordinate system rotated by 10.0 degree(s)
13:36:39: [INFO] Adding track segment (F.Cu): [(141852891, 74783006), (145160888, 56022418)]
13:36:39: [INFO] Adding track segment (F.Cu): [(145160888, 56022418), (145160889, 56022419)]
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW30 at -10.0 degree(s) and footprint2: SW42 at -40.0 degree(s)
13:36:39: [INFO] Routing ROW3 pads
13:36:39: [INFO] Routing pad 'D37:1' at (47569632, 112162518) with pad 'D38:1' at (66330220, 115470516) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(47569632, 112162518), (66330219, 115470515)]
13:36:39: [INFO] Adding track segment (B.Cu): [(66330219, 115470515), (66330220, 115470516)]
13:36:39: [INFO] Routing pad 'D38:1' at (66330220, 115470516) with pad 'D39:1' at (86331307, 111743293) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(66330220, 115470516), (78055586, 117538013)]
13:36:39: [INFO] Adding track segment (B.Cu): [(78055586, 117538013), (86331307, 111743293)]
13:36:39: [INFO] Routing pad 'D39:1' at (86331307, 111743293) with pad 'D40:1' at (114472188, 116705290) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(86331307, 111743293), (114472187, 116705289)]
13:36:39: [INFO] Adding track segment (B.Cu): [(114472187, 116705289), (114472188, 116705290)]
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D40 at 80.0 degree(s) and footprint2: D41 at 65.0 degree(s)
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D41 at 65.0 degree(s) and footprint2: D42 at 50.0 degree(s)
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D42 at 50.0 degree(s) and footprint2: D43 at 130.0 degree(s)
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D43 at 130.0 degree(s) and footprint2: D44 at 115.0 degree(s)
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D44 at 115.0 degree(s) and footprint2: D45 at 100.0 degree(s)
13:36:39: [INFO] Routing pad 'D45:1' at (233670958, 114941025) with pad 'D46:1' at (261811839, 109979028) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(233670958, 114941025), (261811838, 109979027)]
13:36:39: [INFO] Adding track segment (B.Cu): [(261811838, 109979027), (261811839, 109979028)]
13:36:39: [INFO] Routing pad 'D46:1' at (261811839, 109979028) with pad 'D47:1' at (281812926, 113706251) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(261811839, 109979028), (270087558, 115773749)]
13:36:39: [INFO] Adding track segment (B.Cu): [(270087558, 115773749), (281812926, 113706251)]
13:36:39: [INFO] Routing pad 'D47:1' at (281812926, 113706251) with pad 'D48:1' at (300573514, 110398253) using coordinate system rotated by 260.0 degree(s)
