=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:40:02: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreAvgGgQBi7uDhNPEpBZZjuPgIxF5YBMjtWAzG-gCzdYBWfgDZ+yRhAAesOHQB0yAdgTCCbVQxqrWWzuqx9dQ3aN3iAulgBQYKDKQBDJ8+oI6a4nbKJKVZeHdNNxY2dy4ad0Ng42DTYPFPaXh5RX9kDwR0oPB0nUy9GnSonMEJLwREZxcaAHcZZjSsUUsbCDrkuSUaZgySex9faH8e7J688B7whB7inpiJprKk2QUuhAAODPBN7M3xzantgzZN+c24tpl5NaOLa1tSCqqnNnaV1JoOXvLyQddwL7ZL7jL6HL7FL7zL4XcDLFI3ACcWyR2SR4yRhyRxSRMT63meDle9TkzERixatjezBJNx430ev18-zp4zphzpxTp8zpcXAdIScCkMlwq38dHwhAi9FC+HG4oKbl4MtKngZlWeRPg1I+ivJ90uHVJ-gE3ze8iNNBN2RNeQNcAaloVeIqg2gtWJOvAJphcLk+AQVJpYsCZTVBM1KwtbnctvAZqDETCZXjUYCkWTVwT0ZVgrjmdTdHcFnMQA
13:40:03: [INFO] Add Net-(D17-A) net
13:40:03: [INFO] Add Net-(D18-A) net
13:40:03: [INFO] Add Net-(D19-A) net
13:40:03: [INFO] Add Net-(D2-A) net
13:40:03: [INFO] Add Net-(D20-A) net
13:40:03: [INFO] Add Net-(D21-A) net
13:40:03: [INFO] Add Net-(D22-A) net
13:40:03: [INFO] Add Net-(D23-A) net
13:40:03: [INFO] Add Net-(D24-A) net
13:40:03: [INFO] Add Net-(D25-A) net
13:40:03: [INFO] Add Net-(D26-A) net
13:40:03: [INFO] Add Net-(D27-A) net
13:40:03: [INFO] Add Net-(D28-A) net
13:40:03: [INFO] Add Net-(D29-A) net
13:40:03: [INFO] Add Net-(D3-A) net
13:40:03: [INFO] Add Net-(D30-A) net
13:40:03: [INFO] Add Net-(D31-A) net
13:40:03: [INFO] Add Net-(D32-A) net
13:40:03: [INFO] Add Net-(D33-A) net
13:40:03: [INFO] Add Net-(D34-A) net
13:40:03: [INFO] Add Net-(D35-A) net
13:40:03: [INFO] Add Net-(D36-A) net
13:40:03: [INFO] Add Net-(D37-A) net
13:40:03: [INFO] Add Net-(D38-A) net
13:40:03: [INFO] Add Net-(D39-A) net
13:40:03: [INFO] Add Net-(D4-A) net
13:40:03: [INFO] Add Net-(D40-A) net
13:40:03: [INFO] Add Net-(D41-A) net
13:40:03: [INFO] Add Net-(D42-A) net
13:40:03: [INFO] Add Net-(D43-A) net
13:40:03: [INFO] Add Net-(D44-A) net
13:40:03: [INFO] Add Net-(D45-A) net
13:40:03: [INFO] Add Net-(D46-A) net
13:40:03: [INFO] Add Net-(D47-A) net
13:40:03: [INFO] Add Net-(D48-A) net
13:40:03: [INFO] Add Net-(D49-A) net
13:40:03: [INFO] Add Net-(D5-A) net
13:40:03: [INFO] Add Net-(D50-A) net
13:40:03: [INFO] Add Net-(D51-A) net
13:40:03: [INFO] Add Net-(D52-A) net
13:40:03: [INFO] Add Net-(D53-A) net
13:40:03: [INFO] Add Net-(D54-A) net
13:40:03: [INFO] Add Net-(D55-A) net
13:40:03: [INFO] Add Net-(D56-A) net
13:40:03: [INFO] Add Net-(D57-A) net
13:40:03: [INFO] Add Net-(D58-A) net
13:40:03: [INFO] Add Net-(D59-A) net
13:40:03: [INFO] Add Net-(D6-A) net
13:40:03: [INFO] Add Net-(D60-A) net
13:40:03: [INFO] Add Net-(D61-A) net
13:40:03: [INFO] Add Net-(D62-A) net
13:40:03: [INFO] Add Net-(D63-A) net
13:40:03: [INFO] Add Net-(D64-A) net
13:40:03: [INFO] Add Net-(D65-A) net
13:40:03: [INFO] Add Net-(D66-A) net
13:40:03: [INFO] Add Net-(D67-A) net
13:40:03: [INFO] Add Net-(D68-A) net
13:40:03: [INFO] Add Net-(D69-A) net
13:40:03: [INFO] Add Net-(D7-A) net
13:40:03: [INFO] Add Net-(D70-A) net
13:40:03: [INFO] Add Net-(D71-A) net
13:40:03: [INFO] Add Net-(D72-A) net
13:40:03: [INFO] Add Net-(D73-A) net
13:40:03: [INFO] Add Net-(D74-A) net
13:40:03: [INFO] Add Net-(D75-A) net
13:40:03: [INFO] Add Net-(D76-A) net
13:40:03: [INFO] Add Net-(D77-A) net
13:40:03: [INFO] Add Net-(D78-A) net
13:40:03: [INFO] Add Net-(D79-A) net
13:40:03: [INFO] Add Net-(D8-A) net
13:40:03: [INFO] Add Net-(D80-A) net
13:40:03: [INFO] Add Net-(D81-A) net
13:40:03: [INFO] Add Net-(D82-A) net
13:40:03: [INFO] Add Net-(D83-A) net
13:40:03: [INFO] Add Net-(D84-A) net
13:40:03: [INFO] Add Net-(D85-A) net
13:40:03: [INFO] Add Net-(D9-A) net
13:40:03: [INFO] Add ROW0 net
13:40:03: [INFO] Add ROW1 net
13:40:03: [INFO] Add ROW10 net
13:40:03: [INFO] Add ROW11 net
13:40:03: [INFO] Add ROW2 net
13:40:03: [INFO] Add ROW3 net
13:40:03: [INFO] Add ROW4 net
13:40:03: [INFO] Add ROW5 net
13:40:03: [INFO] Add ROW6 net
13:40:03: [INFO] Add ROW7 net
13:40:03: [INFO] Add ROW8 net
13:40:03: [INFO] Add ROW9 net
13:40:03: [INFO] Add SW1 footprint
13:40:03: [INFO] Add D1 footprint
13:40:03: [INFO] Add SW2 footprint
13:40:03: [INFO] Add D2 footprint
13:40:03: [INFO] Add SW3 footprint
13:40:03: [INFO] Add D3 footprint
13:40:03: [INFO] Add SW4 footprint
13:40:03: [INFO] Add D4 footprint
13:40:03: [INFO] Add SW5 footprint
13:40:03: [INFO] Add D5 footprint
13:40:03: [INFO] Add SW6 footprint
13:40:03: [INFO] Add D6 footprint
13:40:03: [INFO] Add SW7 footprint
13:40:03: [INFO] Add D7 footprint
13:40:03: [INFO] Add SW8 footprint
13:40:03: [INFO] Add D8 footprint
13:40:03: [INFO] Add SW9 footprint
13:40:04: [INFO] Add D9 footprint
13:40:04: [INFO] Add SW10 footprint
13:40:04: [INFO] Add D10 footprint
13:40:04: [INFO] Add SW11 footprint
13:40:04: [INFO] Add D11 footprint
13:40:04: [INFO] Add SW12 footprint
13:40:04: [INFO] Add D12 footprint
13:40:04: [INFO] Add SW13 footprint
13:40:04: [INFO] Add D13 footprint
13:40:04: [INFO] Add SW14 footprint
13:40:04: [INFO] Add D14 footprint
13:40:04: [INFO] Add SW15 footprint
13:40:04: [INFO] Add D15 footprint
13:40:04: [INFO] Add SW16 footprint
13:40:04: [INFO] Add D16 footprint
13:40:04: [INFO] Add SW17 footprint
13:40:04: [INFO] Add D17 footprint
13:40:04: [INFO] Add SW18 footprint
13:40:04: [INFO] Add D18 footprint
13:40:04: [INFO] Add SW19 footprint
13:40:04: [INFO] Add D19 footprint
13:40:04: [INFO] Add SW20 footprint
13:40:04: [INFO] Add D20 footprint
13:40:04: [INFO] Add SW21 footprint
13:40:04: [INFO] Add D21 footprint
13:40:04: [INFO] Add SW22 footprint
13:40:04: [INFO] Add D22 footprint
13:40:04: [INFO] Add SW23 footprint
13:40:04: [INFO] Add D23 footprint
13:40:04: [INFO] Add SW24 footprint
13:40:04: [INFO] Add D24 footprint
13:40:05: [INFO] Add SW25 footprint
13:40:05: [INFO] Add D25 footprint
13:40:05: [INFO] Add SW26 footprint
13:40:05: [INFO] Add D26 footprint
13:40:05: [INFO] Add SW27 footprint
13:40:05: [INFO] Add D27 footprint
13:40:05: [INFO] Add SW28 footprint
13:40:05: [INFO] Add D28 footprint
13:40:05: [INFO] Add SW29 footprint
13:40:05: [INFO] Add D29 footprint
13:40:05: [INFO] Add SW30 footprint
13:40:05: [INFO] Add D30 footprint
13:40:05: [INFO] Add SW31 footprint
13:40:05: [INFO] Add D31 footprint
13:40:05: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:40:05: [INFO] Add ST31 footprint
13:40:05: [INFO] Add SW32 footprint
13:40:05: [INFO] Add D32 footprint
13:40:05: [INFO] Add SW33 footprint
13:40:05: [INFO] Add D33 footprint
13:40:05: [INFO] Add SW34 footprint
13:40:05: [INFO] Add D34 footprint
13:40:05: [INFO] Add SW35 footprint
13:40:05: [INFO] Add D35 footprint
13:40:05: [INFO] Add SW36 footprint
13:40:05: [INFO] Add D36 footprint
13:40:05: [INFO] Add SW37 footprint
13:40:05: [INFO] Add D37 footprint
13:40:05: [INFO] Add SW38 footprint
13:40:05: [INFO] Add D38 footprint
13:40:05: [INFO] Add SW39 footprint
13:40:05: [INFO] Add D39 footprint
13:40:05: [INFO] Add SW40 footprint
13:40:06: [INFO] Add D40 footprint
13:40:06: [INFO] Add SW41 footprint
13:40:06: [INFO] Add D41 footprint
13:40:06: [INFO] Add ST41 footprint
13:40:06: [INFO] Add SW42 footprint
13:40:06: [INFO] Add D42 footprint
13:40:06: [WARNING] No stabilizer footprint for width 2.75u, using 2u as fallback
13:40:06: [INFO] Add ST42 footprint
13:40:06: [INFO] Add SW43 footprint
13:40:06: [INFO] Add D43 footprint
13:40:06: [INFO] Add SW44 footprint
13:40:06: [INFO] Add D44 footprint
13:40:06: [INFO] Add SW45 footprint
13:40:06: [INFO] Add D45 footprint
13:40:06: [INFO] Add SW46 footprint
13:40:06: [INFO] Add D46 footprint
13:40:06: [INFO] Add SW47 footprint
13:40:06: [INFO] Add D47 footprint
13:40:06: [INFO] Add SW48 footprint
13:40:06: [INFO] Add D48 footprint
13:40:06: [INFO] Add SW49 footprint
13:40:06: [INFO] Add D49 footprint
13:40:06: [INFO] Add SW50 footprint
13:40:06: [INFO] Add D50 footprint
13:40:06: [INFO] Add SW51 footprint
13:40:06: [INFO] Add D51 footprint
13:40:06: [INFO] Add SW52 footprint
13:40:06: [INFO] Add D52 footprint
13:40:06: [INFO] Add SW53 footprint
13:40:06: [INFO] Add D53 footprint
13:40:06: [INFO] Add SW54 footprint
13:40:06: [INFO] Add D54 footprint
13:40:06: [INFO] Add SW55 footprint
13:40:06: [INFO] Add D55 footprint
13:40:07: [INFO] Add SW56 footprint
13:40:07: [INFO] Add D56 footprint
13:40:07: [INFO] Add SW57 footprint
13:40:07: [INFO] Add D57 footprint
13:40:07: [INFO] Add ST57 footprint
13:40:07: [INFO] Add SW58 footprint
13:40:07: [INFO] Add D58 footprint
13:40:07: [INFO] Add SW59 footprint
13:40:07: [INFO] Add D59 footprint
13:40:07: [INFO] Add SW60 footprint
13:40:07: [INFO] Add D60 footprint
13:40:07: [INFO] Add SW61 footprint
13:40:07: [INFO] Add D61 footprint
13:40:07: [INFO] Add SW62 footprint
13:40:07: [INFO] Add D62 footprint
13:40:07: [INFO] Add SW63 footprint
13:40:07: [INFO] Add D63 footprint
13:40:07: [INFO] Add SW64 footprint
13:40:07: [INFO] Add D64 footprint
13:40:07: [INFO] Add SW65 footprint
13:40:07: [INFO] Add D65 footprint
13:40:07: [INFO] Add SW66 footprint
13:40:07: [INFO] Add D66 footprint
13:40:07: [INFO] Add SW67 footprint
13:40:07: [INFO] Add D67 footprint
13:40:07: [INFO] Add SW68 footprint
13:40:07: [INFO] Add D68 footprint
13:40:07: [INFO] Add SW69 footprint
13:40:07: [INFO] Add D69 footprint
13:40:07: [INFO] Add SW70 footprint
13:40:07: [INFO] Add D70 footprint
13:40:07: [INFO] Add SW71 footprint
13:40:07: [INFO] Add D71 footprint
13:40:08: [INFO] Add SW72 footprint
13:40:08: [INFO] Add D72 footprint
13:40:08: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:40:08: [INFO] Add ST72 footprint
13:40:08: [INFO] Add SW73 footprint
13:40:08: [INFO] Add D73 footprint
13:40:08: [INFO] Add SW74 footprint
13:40:08: [INFO] Add D74 footprint
13:40:08: [INFO] Add SW75 footprint
13:40:08: [INFO] Add D75 footprint
13:40:08: [INFO] Add SW76 footprint
13:40:08: [INFO] Add D76 footprint
13:40:08: [INFO] Add SW77 footprint
13:40:08: [INFO] Add D77 footprint
13:40:08: [INFO] Add SW78 footprint
13:40:08: [INFO] Add D78 footprint
13:40:08: [INFO] Add SW79 footprint
13:40:08: [INFO] Add D79 footprint
13:40:08: [WARNING] No stabilizer footprint for width 2.75u, using 2u as fallback
13:40:08: [INFO] Add ST79 footprint
13:40:08: [INFO] Add SW80 footprint
13:40:08: [INFO] Add D80 footprint
13:40:08: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:40:08: [INFO] Add ST80 footprint
13:40:08: [INFO] Add SW81 footprint
13:40:08: [INFO] Add D81 footprint
13:40:08: [INFO] Add SW82 footprint
13:40:08: [INFO] Add D82 footprint
13:40:08: [INFO] Add SW83 footprint
13:40:08: [INFO] Add D83 footprint
13:40:08: [INFO] Add SW84 footprint
13:40:08: [INFO] Add D84 footprint
13:40:08: [INFO] Add SW85 footprint
13:40:08: [INFO] Add D85 footprint
13:40:08: [INFO] Detected layout convertible to matrix annotated keyboard
13:40:08: [INFO] Using key 1U distance: (19.05, 19.05) mm
13:40:08: [INFO] Layout offset: (28575000, 28575000)
13:40:08: [INFO] Diode info: [ElementInfo(annotation_format='D{}', position_option=<PositionOption.CUSTOM: 'Custom'>, position=ElementPosition(x=5.08, y=4.0, orientation=90.0, side=<Side.BACK: 'Back'>), template_path='', start_index=-1)]
13:40:08: [INFO] Placing additional elements for SW85
13:40:08: [INFO] Placing additional elements for SW84
13:40:08: [INFO] Placing additional elements for SW83
13:40:08: [INFO] Placing additional elements for SW82
13:40:08: [INFO] Placing additional elements for SW81
13:40:08: [INFO] Placing additional elements for SW80
13:40:08: [INFO] Placing additional elements for SW79
13:40:08: [INFO] Placing additional elements for SW78
13:40:08: [INFO] Placing additional elements for SW77
13:40:08: [INFO] Placing additional elements for SW76
13:40:08: [INFO] Placing additional elements for SW75
13:40:08: [INFO] Placing additional elements for SW74
13:40:08: [INFO] Placing additional elements for SW73
13:40:08: [INFO] Placing additional elements for SW72
13:40:08: [INFO] Placing additional elements for SW71
13:40:08: [INFO] Placing additional elements for SW70
13:40:08: [INFO] Placing additional elements for SW69
13:40:08: [INFO] Placing additional elements for SW68
13:40:08: [INFO] Placing additional elements for SW67
13:40:08: [INFO] Placing additional elements for SW66
13:40:08: [INFO] Placing additional elements for SW65
13:40:08: [INFO] Placing additional elements for SW64
13:40:08: [INFO] Placing additional elements for SW63
13:40:08: [INFO] Placing additional elements for SW62
13:40:08: [INFO] Placing additional elements for SW61
13:40:08: [INFO] Placing additional elements for SW60
13:40:08: [INFO] Placing additional elements for SW59
13:40:08: [INFO] Placing additional elements for SW58
13:40:08: [INFO] Placing additional elements for SW57
13:40:08: [INFO] Placing additional elements for SW56
13:40:08: [INFO] Placing additional elements for SW55
13:40:08: [INFO] Placing additional elements for SW54
13:40:08: [INFO] Placing additional elements for SW53
13:40:08: [INFO] Placing additional elements for SW52
13:40:08: [INFO] Placing additional elements for SW51
13:40:08: [INFO] Placing additional elements for SW50
13:40:08: [INFO] Placing additional elements for SW49
13:40:08: [INFO] Placing additional elements for SW48
13:40:08: [INFO] Placing additional elements for SW47
13:40:08: [INFO] Placing additional elements for SW46
13:40:08: [INFO] Placing additional elements for SW45
13:40:08: [INFO] Placing additional elements for SW44
13:40:08: [INFO] Placing additional elements for SW43
13:40:08: [INFO] Placing additional elements for SW42
13:40:08: [INFO] Placing additional elements for SW41
13:40:08: [INFO] Placing additional elements for SW40
13:40:08: [INFO] Placing additional elements for SW39
13:40:08: [INFO] Placing additional elements for SW38
13:40:08: [INFO] Placing additional elements for SW37
13:40:08: [INFO] Placing additional elements for SW36
13:40:08: [INFO] Placing additional elements for SW35
13:40:08: [INFO] Placing additional elements for SW34
13:40:08: [INFO] Placing additional elements for SW33
13:40:08: [INFO] Placing additional elements for SW32
13:40:08: [INFO] Placing additional elements for SW31
13:40:08: [INFO] Placing additional elements for SW30
13:40:08: [INFO] Placing additional elements for SW29
13:40:08: [INFO] Placing additional elements for SW28
13:40:08: [INFO] Placing additional elements for SW27
13:40:08: [INFO] Placing additional elements for SW26
13:40:08: [INFO] Placing additional elements for SW25
13:40:08: [INFO] Placing additional elements for SW24
13:40:08: [INFO] Placing additional elements for SW23
13:40:08: [INFO] Placing additional elements for SW22
13:40:08: [INFO] Placing additional elements for SW21
13:40:08: [INFO] Placing additional elements for SW20
13:40:08: [INFO] Placing additional elements for SW19
13:40:08: [INFO] Placing additional elements for SW18
13:40:08: [INFO] Placing additional elements for SW17
13:40:08: [INFO] Placing additional elements for SW16
13:40:08: [INFO] Placing additional elements for SW15
13:40:08: [INFO] Placing additional elements for SW14
13:40:08: [INFO] Placing additional elements for SW13
13:40:08: [INFO] Placing additional elements for SW12
13:40:08: [INFO] Placing additional elements for SW11
13:40:08: [INFO] Placing additional elements for SW10
13:40:08: [INFO] Placing additional elements for SW9
13:40:08: [INFO] Placing additional elements for SW8
13:40:08: [INFO] Placing additional elements for SW7
13:40:08: [INFO] Placing additional elements for SW6
13:40:08: [INFO] Placing additional elements for SW5
13:40:08: [INFO] Placing additional elements for SW4
13:40:08: [INFO] Placing additional elements for SW3
13:40:08: [INFO] Placing additional elements for SW2
13:40:08: [INFO] Placing additional elements for SW1
13:40:08: [INFO] Routing SW85 with D85
13:40:08: [INFO] Using internal autorouter method
13:40:08: [INFO] Routing pad 'SW85:2' at (357346250, 128270000) with pad 'D85:2' at (359886250, 135950000) using coordinate system rotated by 0 degree(s)
13:40:08: [INFO] Adding track segment (B.Cu): [(357346250, 128270000), (357346250, 133410000)]
13:40:08: [INFO] Adding track segment (B.Cu): [(357346250, 133410000), (359886250, 135950000)]
13:40:08: [INFO] Routing SW84 with D84
13:40:08: [INFO] Using internal autorouter method
13:40:08: [INFO] Routing pad 'SW84:2' at (333533750, 128270000) with pad 'D84:2' at (336073750, 135950000) using coordinate system rotated by 0 degree(s)
13:40:08: [INFO] Adding track segment (B.Cu): [(333533750, 128270000), (333533750, 133410000)]
13:40:08: [INFO] Adding track segment (B.Cu): [(333533750, 133410000), (336073750, 135950000)]
13:40:08: [INFO] Routing SW83 with D83
13:40:08: [INFO] Using internal autorouter method
13:40:08: [INFO] Routing pad 'SW83:2' at (309721250, 128270000) with pad 'D83:2' at (312261250, 135950000) using coordinate system rotated by 0 degree(s)
13:40:08: [INFO] Adding track segment (B.Cu): [(309721250, 128270000), (309721250, 133410000)]
13:40:08: [INFO] Adding track segment (B.Cu): [(309721250, 133410000), (312261250, 135950000)]
13:40:08: [INFO] Routing SW82 with D82
13:40:08: [INFO] Using internal autorouter method
13:40:08: [INFO] Routing pad 'SW82:2' at (285908750, 128270000) with pad 'D82:2' at (288448750, 135950000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(285908750, 128270000), (285908750, 133410000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(285908750, 133410000), (288448750, 135950000)]
13:40:09: [INFO] Routing SW81 with D81
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW81:2' at (262096250, 128270000) with pad 'D81:2' at (264636250, 135950000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(262096250, 128270000), (262096250, 133410000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(262096250, 133410000), (264636250, 135950000)]
13:40:09: [INFO] Routing SW80 with D80
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW80:2' at (228758750, 128270000) with pad 'D80:2' at (231298750, 135950000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(228758750, 128270000), (228758750, 133410000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(228758750, 133410000), (231298750, 135950000)]
13:40:09: [INFO] Routing SW79 with D79
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW79:2' at (343058750, 109220000) with pad 'D79:2' at (345598750, 116900000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(343058750, 109220000), (343058750, 114360000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(343058750, 114360000), (345598750, 116900000)]
13:40:09: [INFO] Routing SW78 with D78
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW78:2' at (307340000, 109220000) with pad 'D78:2' at (309880000, 116900000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(307340000, 109220000), (307340000, 114360000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(307340000, 114360000), (309880000, 116900000)]
13:40:09: [INFO] Routing SW77 with D77
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW77:2' at (288290000, 109220000) with pad 'D77:2' at (290830000, 116900000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(288290000, 109220000), (288290000, 114360000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(288290000, 114360000), (290830000, 116900000)]
13:40:09: [INFO] Routing SW76 with D76
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW76:2' at (269240000, 109220000) with pad 'D76:2' at (271780000, 116900000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(269240000, 109220000), (269240000, 114360000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(269240000, 114360000), (271780000, 116900000)]
13:40:09: [INFO] Routing SW75 with D75
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW75:2' at (250190000, 109220000) with pad 'D75:2' at (252730000, 116900000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(250190000, 109220000), (250190000, 114360000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(250190000, 114360000), (252730000, 116900000)]
13:40:09: [INFO] Routing SW74 with D74
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW74:2' at (231140000, 109220000) with pad 'D74:2' at (233680000, 116900000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(231140000, 109220000), (231140000, 114360000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(231140000, 114360000), (233680000, 116900000)]
13:40:09: [INFO] Routing SW73 with D73
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW73:2' at (212090000, 109220000) with pad 'D73:2' at (214630000, 116900000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(212090000, 109220000), (212090000, 114360000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(212090000, 114360000), (214630000, 116900000)]
13:40:09: [INFO] Routing SW72 with D72
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW72:2' at (347821250, 90170000) with pad 'D72:2' at (350361250, 97850000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(347821250, 90170000), (347821250, 95310000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(347821250, 95310000), (350361250, 97850000)]
13:40:09: [INFO] Routing SW71 with D71
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW71:2' at (316865000, 90170000) with pad 'D71:2' at (319405000, 97850000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(316865000, 90170000), (316865000, 95310000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(316865000, 95310000), (319405000, 97850000)]
13:40:09: [INFO] Routing SW70 with D70
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW70:2' at (297815000, 90170000) with pad 'D70:2' at (300355000, 97850000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(297815000, 90170000), (297815000, 95310000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(297815000, 95310000), (300355000, 97850000)]
13:40:09: [INFO] Routing SW69 with D69
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW69:2' at (278765000, 90170000) with pad 'D69:2' at (281305000, 97850000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(278765000, 90170000), (278765000, 95310000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(278765000, 95310000), (281305000, 97850000)]
13:40:09: [INFO] Routing SW68 with D68
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW68:2' at (259715000, 90170000) with pad 'D68:2' at (262255000, 97850000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(259715000, 90170000), (259715000, 95310000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(259715000, 95310000), (262255000, 97850000)]
13:40:09: [INFO] Routing SW67 with D67
13:40:09: [INFO] Using internal autorouter method
13:40:09: [INFO] Routing pad 'SW67:2' at (240665000, 90170000) with pad 'D67:2' at (243205000, 97850000) using coordinate system rotated by 0 degree(s)
13:40:09: [INFO] Adding track segment (B.Cu): [(240665000, 90170000), (240665000, 95310000)]
13:40:09: [INFO] Adding track segment (B.Cu): [(240665000, 95310000), (243205000, 97850000)]
13:40:09: [INFO] Routing SW66 with D66
13:40:09: [INFO] Using internal autorouter method
