=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:34:10: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgEwDoCsAaO4DGtMGIB2I48DcAd1wEZUBfMgBjQdLgh3nDyx9-HsxMqrcEwQimAZgloALDJQyAbDIIyAHDICcMqi0Zoqwg1XEZ2uLgEMbtkZXg0UA0YckAdAHZevTfWyhqJAJ0TA58YhIyBzgaBFDwAAtcBGjxR1QyRPTYskgcgFoGJHiXKjcfb08hcABdNAAoMED4ZATw61sbeyCQsuZWC05uXh5+MnLjTHKzabRpCbkRcsVFlUW1Rc1FnUW9ZcMpoYjIzcwY5FK9jyrfAfMWuGKQsg68Lu6XIRvKmvqmiAxOLOMipBiVLyTESpKgQzxQh7QeDFeLRFIlEGYMFw8r+Y5cUZjFypWbgVILLFLUFoVaU9aUs5ktDbSm7Sn7alGQbYSzvD49VrBTFMqg-Kpg7lIp4YtEZPqchBwmHQiq3TzK-7NKVtWWxOhkSTMOGG-zgQ2wtUm7lA-WYQ2Ky33AJvQk4XUEFyGghw2RO-F8roCvXC80WypWg2GB3hv0UIIh1UxliaiDazKYACeuBRCRtCfBjqOjxoTHO8c9aGjVXNktwBCQpbjGQTRmNhlrGUbeYrorbwhTjyU6fAWeRMrCvNdQckFZQPvbke9at9RZiM8jWnn-dqQA
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW19:2' at (183515000, 52070000) with pad 'D19:2' at (186055000, 59750000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(183515000, 52070000), (183515000, 57210000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(183515000, 57210000), (186055000, 59750000)]
13:34:14: [INFO] Routing SW18 with D18
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW18:2' at (164465000, 52070000) with pad 'D18:2' at (167005000, 59750000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(164465000, 52070000), (164465000, 57210000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(164465000, 57210000), (167005000, 59750000)]
13:34:14: [INFO] Routing SW17 with D17
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW17:2' at (145415000, 52070000) with pad 'D17:2' at (147955000, 59750000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(145415000, 52070000), (145415000, 57210000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(145415000, 57210000), (147955000, 59750000)]
13:34:14: [INFO] Routing SW16 with D16
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW16:2' at (126365000, 52070000) with pad 'D16:2' at (128905000, 59750000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(126365000, 52070000), (126365000, 57210000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(126365000, 57210000), (128905000, 59750000)]
13:34:14: [INFO] Routing SW15 with D15
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW15:2' at (100171250, 52070000) with pad 'D15:2' at (102711250, 59750000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(100171250, 52070000), (100171250, 57210000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(100171250, 57210000), (102711250, 59750000)]
13:34:14: [INFO] Routing SW14a with D14
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW14a:2' at (335915000, 52070000) with pad 'D14:2' at (357505000, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(335915000, 52070000), (347285000, 40700000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(347285000, 40700000), (357505000, 40700000)]
13:34:14: [INFO] Routing SW14 with D14
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW14:2' at (354965000, 33020000) with pad 'D14:2' at (357505000, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(354965000, 33020000), (354965000, 38160000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(354965000, 38160000), (357505000, 40700000)]
13:34:14: [INFO] Routing SW13 with D13
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW13:2' at (331152500, 33020000) with pad 'D13:2' at (333692500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(331152500, 33020000), (331152500, 38160000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(331152500, 38160000), (333692500, 40700000)]
13:34:14: [INFO] Routing SW12 with D12
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW12:2' at (312102500, 33020000) with pad 'D12:2' at (314642500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(312102500, 33020000), (312102500, 38160000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(312102500, 38160000), (314642500, 40700000)]
13:34:14: [INFO] Routing SW11 with D11
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW11:2' at (293052500, 33020000) with pad 'D11:2' at (295592500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(293052500, 33020000), (293052500, 38160000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(293052500, 38160000), (295592500, 40700000)]
13:34:14: [INFO] Routing SW10 with D10
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW10:2' at (274002500, 33020000) with pad 'D10:2' at (276542500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(274002500, 33020000), (274002500, 38160000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(274002500, 38160000), (276542500, 40700000)]
13:34:14: [INFO] Routing SW9 with D9
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW9:2' at (254952500, 33020000) with pad 'D9:2' at (257492500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(254952500, 33020000), (254952500, 38160000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(254952500, 38160000), (257492500, 40700000)]
13:34:14: [INFO] Routing SW8 with D8
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW8:2' at (235902500, 33020000) with pad 'D8:2' at (238442500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:14: [INFO] Adding track segment (B.Cu): [(235902500, 33020000), (235902500, 38160000)]
13:34:14: [INFO] Adding track segment (B.Cu): [(235902500, 38160000), (238442500, 40700000)]
13:34:14: [INFO] Routing SW7 with D7
13:34:14: [INFO] Using internal autorouter method
13:34:14: [INFO] Routing pad 'SW7:2' at (216852500, 33020000) with pad 'D7:2' at (219392500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(216852500, 33020000), (216852500, 38160000)]
13:34:15: [INFO] Adding track segment (B.Cu): [(216852500, 38160000), (219392500, 40700000)]
13:34:15: [INFO] Routing SW6 with D6
13:34:15: [INFO] Using internal autorouter method
13:34:15: [INFO] Routing pad 'SW6:2' at (197802500, 33020000) with pad 'D6:2' at (200342500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(197802500, 33020000), (197802500, 38160000)]
13:34:15: [INFO] Adding track segment (B.Cu): [(197802500, 38160000), (200342500, 40700000)]
13:34:15: [INFO] Routing SW5 with D5
13:34:15: [INFO] Using internal autorouter method
13:34:15: [INFO] Routing pad 'SW5:2' at (178752500, 33020000) with pad 'D5:2' at (181292500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(178752500, 33020000), (178752500, 38160000)]
13:34:15: [INFO] Adding track segment (B.Cu): [(178752500, 38160000), (181292500, 40700000)]
13:34:15: [INFO] Routing SW4 with D4
13:34:15: [INFO] Using internal autorouter method
13:34:15: [INFO] Routing pad 'SW4:2' at (159702500, 33020000) with pad 'D4:2' at (162242500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(159702500, 33020000), (159702500, 38160000)]
13:34:15: [INFO] Adding track segment (B.Cu): [(159702500, 38160000), (162242500, 40700000)]
13:34:15: [INFO] Routing SW3 with D3
13:34:15: [INFO] Using internal autorouter method
13:34:15: [INFO] Routing pad 'SW3:2' at (140652500, 33020000) with pad 'D3:2' at (143192500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(140652500, 33020000), (140652500, 38160000)]
13:34:15: [INFO] Adding track segment (B.Cu): [(140652500, 38160000), (143192500, 40700000)]
13:34:15: [INFO] Routing SW2 with D2
13:34:15: [INFO] Using internal autorouter method
13:34:15: [INFO] Routing pad 'SW2:2' at (121602500, 33020000) with pad 'D2:2' at (124142500, 40700000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(121602500, 33020000), (121602500, 38160000)]
13:34:15: [INFO] Adding track segment (B.Cu): [(121602500, 38160000), (124142500, 40700000)]
13:34:15: [INFO] Routing SW1 with D1
13:34:15: [INFO] Using internal autorouter method
13:34:15: [INFO] Routing pad 'SW1:2' at (97790000, 33020000) with pad 'D1:2' at (100330000, 40700000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(97790000, 33020000), (97790000, 38160000)]
13:34:15: [INFO] Adding track segment (B.Cu): [(97790000, 38160000), (100330000, 40700000)]
13:34:15: [INFO] Routing COL6 pads
13:34:15: [INFO] Routing pad 'SW21:1' at (215265000, 54610000) with pad 'SW7:1' at (210502500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(215265000, 54610000), (210502500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(210502500, 49847500), (210502500, 35560000)]
13:34:15: [INFO] Routing pad 'SW34:1' at (205740000, 73660000) with pad 'SW21:1' at (215265000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(205740000, 73660000), (215265000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(215265000, 64135000), (215265000, 54610000)]
13:34:15: [INFO] Routing ROW3 pads
13:34:15: [INFO] Routing pad 'D42:1' at (100330000, 100650000) with pad 'D43:1' at (124142500, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(100330000, 100650000), (124142500, 100650000)]
13:34:15: [INFO] Routing pad 'D43:1' at (124142500, 100650000) with pad 'D44:1' at (147955000, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(124142500, 100650000), (147955000, 100650000)]
13:34:15: [INFO] Routing pad 'D44:1' at (147955000, 100650000) with pad 'D45:1' at (190817500, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(147955000, 100650000), (190817500, 100650000)]
13:34:15: [INFO] Routing pad 'D45:1' at (190817500, 100650000) with pad 'D46:1' at (228917500, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(190817500, 100650000), (228917500, 100650000)]
13:34:15: [INFO] Routing pad 'D46:1' at (228917500, 100650000) with pad 'D47:1' at (267017500, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(228917500, 100650000), (267017500, 100650000)]
13:34:15: [INFO] Routing pad 'D47:1' at (267017500, 100650000) with pad 'D48:1' at (309880000, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(267017500, 100650000), (309880000, 100650000)]
13:34:15: [INFO] Routing pad 'D48:1' at (309880000, 100650000) with pad 'D49:1' at (333692500, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(309880000, 100650000), (333692500, 100650000)]
13:34:15: [INFO] Routing pad 'D49:1' at (333692500, 100650000) with pad 'D50:1' at (357505000, 100650000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(333692500, 100650000), (357505000, 100650000)]
13:34:15: [INFO] Routing COL9 pads
13:34:15: [INFO] Routing pad 'SW47:1' at (258127500, 92710000) with pad 'SW37:1' at (262890000, 73660000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(258127500, 92710000), (262890000, 87947500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(262890000, 87947500), (262890000, 73660000)]
13:34:15: [INFO] Routing pad 'SW24:1' at (272415000, 54610000) with pad 'SW10:1' at (267652500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(272415000, 54610000), (267652500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(267652500, 49847500), (267652500, 35560000)]
13:34:15: [INFO] Routing pad 'SW37:1' at (262890000, 73660000) with pad 'SW24:1' at (272415000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(262890000, 73660000), (272415000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(272415000, 64135000), (272415000, 54610000)]
13:34:15: [INFO] Routing COL4 pads
13:34:15: [INFO] Routing pad 'SW19:1' at (177165000, 54610000) with pad 'SW5:1' at (172402500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(177165000, 54610000), (172402500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(172402500, 49847500), (172402500, 35560000)]
13:34:15: [INFO] Routing pad 'SW32:1' at (167640000, 73660000) with pad 'SW19:1' at (177165000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(167640000, 73660000), (177165000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(177165000, 64135000), (177165000, 54610000)]
13:34:15: [INFO] Routing COL12 pads
13:34:15: [INFO] Routing pad 'SW40:1' at (327183750, 73660000) with pad 'SW49:1' at (324802500, 92710000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Routing pad 'SW13:1' at (324802500, 35560000) with pad 'SW40:1' at (327183750, 73660000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(324802500, 35560000), (324802500, 71278750)]
13:34:15: [INFO] Adding track segment (F.Cu): [(324802500, 71278750), (327183750, 73660000)]
13:34:15: [INFO] Routing COL11 pads
13:34:15: [INFO] Routing pad 'SW39:1' at (300990000, 73660000) with pad 'SW48:1' at (300990000, 92710000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(300990000, 73660000), (300990000, 92710000)]
13:34:15: [INFO] Routing pad 'SW26:1' at (310515000, 54610000) with pad 'SW12:1' at (305752500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(310515000, 54610000), (305752500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(305752500, 49847500), (305752500, 35560000)]
13:34:15: [INFO] Routing pad 'SW39:1' at (300990000, 73660000) with pad 'SW26:1' at (310515000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(300990000, 73660000), (310515000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(310515000, 64135000), (310515000, 54610000)]
13:34:15: [INFO] Routing COL13 pads
13:34:15: [INFO] Routing pad 'SW27:1' at (341471250, 54610000) with pad 'SW41:1' at (336708750, 73660000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(341471250, 54610000), (341471250, 68897500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(341471250, 68897500), (336708750, 73660000)]
13:34:15: [INFO] Routing pad 'SW14a:1' at (329565000, 54610000) with pad 'SW27:1' at (341471250, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(329565000, 54610000), (341471250, 54610000)]
13:34:15: [INFO] Routing pad 'SW27a:1' at (350996250, 45085000) with pad 'SW14:1' at (348615000, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Routing pad 'SW41a:1' at (353377500, 73660000) with pad 'SW50:1' at (348615000, 92710000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Routing pad 'SW27:1' at (341471250, 54610000) with pad 'SW27a:1' at (350996250, 45085000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Routing pad 'SW41:1' at (336708750, 73660000) with pad 'SW41a:1' at (353377500, 73660000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(336708750, 73660000), (353377500, 73660000)]
13:34:15: [INFO] Routing COL0 pads
13:34:15: [INFO] Routing pad 'SW15:1' at (93821250, 54610000) with pad 'SW1:1' at (91440000, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(93821250, 54610000), (91440000, 52228750)]
13:34:15: [INFO] Adding track segment (F.Cu): [(91440000, 52228750), (91440000, 35560000)]
13:34:15: [INFO] Routing pad 'SW28a:1' at (89058750, 73660000) with pad 'SW42:1' at (91440000, 92710000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Routing pad 'SW28a:1' at (89058750, 73660000) with pad 'SW15:1' at (93821250, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(89058750, 73660000), (93821250, 68897500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(93821250, 68897500), (93821250, 54610000)]
13:34:15: [INFO] Routing pad 'SW28a:1' at (89058750, 73660000) with pad 'SW28:1' at (98583750, 73660000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(89058750, 73660000), (98583750, 73660000)]
13:34:15: [INFO] Routing ROW2 pads
13:34:15: [INFO] Routing pad 'D28:1' at (107473750, 81600000) with pad 'D29:1' at (119380000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(107473750, 81600000), (119380000, 81600000)]
13:34:15: [INFO] Routing pad 'D29:1' at (119380000, 81600000) with pad 'D30:1' at (138430000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(119380000, 81600000), (138430000, 81600000)]
13:34:15: [INFO] Routing pad 'D30:1' at (138430000, 81600000) with pad 'D31:1' at (157480000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(138430000, 81600000), (157480000, 81600000)]
13:34:15: [INFO] Routing pad 'D31:1' at (157480000, 81600000) with pad 'D32:1' at (176530000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(157480000, 81600000), (176530000, 81600000)]
13:34:15: [INFO] Routing pad 'D32:1' at (176530000, 81600000) with pad 'D33:1' at (195580000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(176530000, 81600000), (195580000, 81600000)]
13:34:15: [INFO] Routing pad 'D33:1' at (195580000, 81600000) with pad 'D34:1' at (214630000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(195580000, 81600000), (214630000, 81600000)]
13:34:15: [INFO] Routing pad 'D34:1' at (214630000, 81600000) with pad 'D35:1' at (233680000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(214630000, 81600000), (233680000, 81600000)]
13:34:15: [INFO] Routing pad 'D35:1' at (233680000, 81600000) with pad 'D36:1' at (252730000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(233680000, 81600000), (252730000, 81600000)]
13:34:15: [INFO] Routing pad 'D36:1' at (252730000, 81600000) with pad 'D37:1' at (271780000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(252730000, 81600000), (271780000, 81600000)]
13:34:15: [INFO] Routing pad 'D37:1' at (271780000, 81600000) with pad 'D38:1' at (290830000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(271780000, 81600000), (290830000, 81600000)]
13:34:15: [INFO] Routing pad 'D38:1' at (290830000, 81600000) with pad 'D39:1' at (309880000, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(290830000, 81600000), (309880000, 81600000)]
13:34:15: [INFO] Routing pad 'D39:1' at (309880000, 81600000) with pad 'D40:1' at (336073750, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(309880000, 81600000), (336073750, 81600000)]
13:34:15: [INFO] Routing pad 'D40:1' at (336073750, 81600000) with pad 'D41:1' at (345598750, 81600000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(336073750, 81600000), (345598750, 81600000)]
13:34:15: [INFO] Routing COL7 pads
13:34:15: [INFO] Routing pad 'SW46:1' at (220027500, 92710000) with pad 'SW35:1' at (224790000, 73660000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(220027500, 92710000), (224790000, 87947500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(224790000, 87947500), (224790000, 73660000)]
13:34:15: [INFO] Routing pad 'SW22:1' at (234315000, 54610000) with pad 'SW8:1' at (229552500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(234315000, 54610000), (229552500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(229552500, 49847500), (229552500, 35560000)]
13:34:15: [INFO] Routing pad 'SW35:1' at (224790000, 73660000) with pad 'SW22:1' at (234315000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(224790000, 73660000), (234315000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(234315000, 64135000), (234315000, 54610000)]
13:34:15: [INFO] Routing COL10 pads
13:34:15: [INFO] Routing pad 'SW25:1' at (291465000, 54610000) with pad 'SW11:1' at (286702500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(291465000, 54610000), (286702500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(286702500, 49847500), (286702500, 35560000)]
13:34:15: [INFO] Routing pad 'SW38:1' at (281940000, 73660000) with pad 'SW25:1' at (291465000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(281940000, 73660000), (291465000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(291465000, 64135000), (291465000, 54610000)]
13:34:15: [INFO] Routing COL8 pads
13:34:15: [INFO] Routing pad 'SW23:1' at (253365000, 54610000) with pad 'SW9:1' at (248602500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(253365000, 54610000), (248602500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(248602500, 49847500), (248602500, 35560000)]
13:34:15: [INFO] Routing pad 'SW36:1' at (243840000, 73660000) with pad 'SW23:1' at (253365000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(243840000, 73660000), (253365000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(253365000, 64135000), (253365000, 54610000)]
13:34:15: [INFO] Routing COL5 pads
13:34:15: [INFO] Routing pad 'SW45:1' at (181927500, 92710000) with pad 'SW33:1' at (186690000, 73660000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(181927500, 92710000), (186690000, 87947500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(186690000, 87947500), (186690000, 73660000)]
13:34:15: [INFO] Routing pad 'SW20:1' at (196215000, 54610000) with pad 'SW6:1' at (191452500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(196215000, 54610000), (191452500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(191452500, 49847500), (191452500, 35560000)]
13:34:15: [INFO] Routing pad 'SW33:1' at (186690000, 73660000) with pad 'SW20:1' at (196215000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(186690000, 73660000), (196215000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(196215000, 64135000), (196215000, 54610000)]
13:34:15: [INFO] Routing COL1 pads
13:34:15: [INFO] Routing pad 'SW16:1' at (120015000, 54610000) with pad 'SW2:1' at (115252500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(120015000, 54610000), (115252500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(115252500, 49847500), (115252500, 35560000)]
13:34:15: [INFO] Routing pad 'SW29:1' at (110490000, 73660000) with pad 'SW43:1' at (115252500, 92710000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(110490000, 73660000), (110490000, 87947500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(110490000, 87947500), (115252500, 92710000)]
13:34:15: [INFO] Routing pad 'SW29:1' at (110490000, 73660000) with pad 'SW16:1' at (120015000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Routing COL2 pads
13:34:15: [INFO] Routing pad 'SW17:1' at (139065000, 54610000) with pad 'SW3:1' at (134302500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(139065000, 54610000), (134302500, 49847500)]
13:34:15: [INFO] Adding track segment (F.Cu): [(134302500, 49847500), (134302500, 35560000)]
13:34:15: [INFO] Routing pad 'SW30:1' at (129540000, 73660000) with pad 'SW17:1' at (139065000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(129540000, 73660000), (139065000, 64135000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(139065000, 64135000), (139065000, 54610000)]
13:34:15: [INFO] Routing pad 'SW30:1' at (129540000, 73660000) with pad 'SW44:1' at (139065000, 92710000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (F.Cu): [(129540000, 73660000), (129540000, 83185000)]
13:34:15: [INFO] Adding track segment (F.Cu): [(129540000, 83185000), (139065000, 92710000)]
13:34:15: [INFO] Routing ROW1 pads
13:34:15: [INFO] Routing pad 'D15:1' at (102711250, 62550000) with pad 'D16:1' at (128905000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(102711250, 62550000), (128905000, 62550000)]
13:34:15: [INFO] Routing pad 'D16:1' at (128905000, 62550000) with pad 'D17:1' at (147955000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(128905000, 62550000), (147955000, 62550000)]
13:34:15: [INFO] Routing pad 'D17:1' at (147955000, 62550000) with pad 'D18:1' at (167005000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(147955000, 62550000), (167005000, 62550000)]
13:34:15: [INFO] Routing pad 'D18:1' at (167005000, 62550000) with pad 'D19:1' at (186055000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(167005000, 62550000), (186055000, 62550000)]
