=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:42:01: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreANAg7rOBGAOgFYBfLcABg0szgmniUhdfHIWvzqowCYe1AMyCMAFlHFRANlHJRADlEBOUfloUu3TRnwCsEAB55KhPsQqMEKNKh654RcxQAWePhWwDHJV94IUhv4AtKbmHLz4IgbgxvBhFghWSACGaensOvgSALoYAFBg4A4EhMhkFPg0dAx4zKwsmQhV2s38PFXRbRKVGFK9sr3yvUq9qr3qHbqt4C0ieYVGePjEZongAJ54oWXryYjpGREtuQVFW-A7zjjLaxEeGggerbVMiA2N9+0UHl3gHj0nn0eB5BkDhkDRkDxkDJj9pjUoHUDocUvZbuUvlFEftbHYsadFki3qi0Z5buEKEJqjESk4KghqS9ihSGeBqfp6MTrB9oOT4NI7lSMGDXtZSU12bpHlL8DMmZyxUg8fIIky-kzAbNdAIcjkgA
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW17:2' at (69215000, 52070000) with pad 'D17:2' at (71755000, 59750000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(69215000, 52070000), (69215000, 57210000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(69215000, 57210000), (71755000, 59750000)]
13:42:05: [INFO] Routing SW16 with D16
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW16:2' at (43021250, 52070000) with pad 'D16:2' at (45561250, 59750000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(43021250, 52070000), (43021250, 57210000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(43021250, 57210000), (45561250, 59750000)]
13:42:05: [INFO] Routing SW15 with D15
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW15:2' at (326390000, 33020000) with pad 'D15:2' at (328930000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(326390000, 33020000), (326390000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(326390000, 38160000), (328930000, 40700000)]
13:42:05: [INFO] Routing SW14 with D14
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW14:2' at (300196250, 42545000) with pad 'D14:2' at (302736250, 50225000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(300196250, 42545000), (300196250, 47685000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(300196250, 47685000), (302736250, 50225000)]
13:42:05: [INFO] Routing SW13 with D13
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW13:2' at (274002500, 33020000) with pad 'D13:2' at (276542500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(274002500, 33020000), (274002500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(274002500, 38160000), (276542500, 40700000)]
13:42:05: [INFO] Routing SW12 with D12
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW12:2' at (254952500, 33020000) with pad 'D12:2' at (257492500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(254952500, 33020000), (254952500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(254952500, 38160000), (257492500, 40700000)]
13:42:05: [INFO] Routing SW11 with D11
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW11:2' at (235902500, 33020000) with pad 'D11:2' at (238442500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(235902500, 33020000), (235902500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(235902500, 38160000), (238442500, 40700000)]
13:42:05: [INFO] Routing SW10 with D10
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW10:2' at (216852500, 33020000) with pad 'D10:2' at (219392500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(216852500, 33020000), (216852500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(216852500, 38160000), (219392500, 40700000)]
13:42:05: [INFO] Routing SW9 with D9
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW9:2' at (197802500, 33020000) with pad 'D9:2' at (200342500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(197802500, 33020000), (197802500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(197802500, 38160000), (200342500, 40700000)]
13:42:05: [INFO] Routing SW8 with D8
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW8:2' at (178752500, 33020000) with pad 'D8:2' at (181292500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(178752500, 33020000), (178752500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(178752500, 38160000), (181292500, 40700000)]
13:42:05: [INFO] Routing SW7 with D7
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW7:2' at (159702500, 33020000) with pad 'D7:2' at (162242500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(159702500, 33020000), (159702500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(159702500, 38160000), (162242500, 40700000)]
13:42:05: [INFO] Routing SW6 with D6
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW6:2' at (140652500, 33020000) with pad 'D6:2' at (143192500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(140652500, 33020000), (140652500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(140652500, 38160000), (143192500, 40700000)]
13:42:05: [INFO] Routing SW5 with D5
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW5:2' at (121602500, 33020000) with pad 'D5:2' at (124142500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(121602500, 33020000), (121602500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(121602500, 38160000), (124142500, 40700000)]
13:42:05: [INFO] Routing SW4 with D4
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW4:2' at (102552500, 33020000) with pad 'D4:2' at (105092500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(102552500, 33020000), (102552500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(102552500, 38160000), (105092500, 40700000)]
13:42:05: [INFO] Routing SW3 with D3
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW3:2' at (83502500, 33020000) with pad 'D3:2' at (86042500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(83502500, 33020000), (83502500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(83502500, 38160000), (86042500, 40700000)]
13:42:05: [INFO] Routing SW2 with D2
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW2:2' at (64452500, 33020000) with pad 'D2:2' at (66992500, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(64452500, 33020000), (64452500, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(64452500, 38160000), (66992500, 40700000)]
13:42:05: [INFO] Routing SW1 with D1
13:42:05: [INFO] Using internal autorouter method
13:42:05: [INFO] Routing pad 'SW1:2' at (40640000, 33020000) with pad 'D1:2' at (43180000, 40700000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(40640000, 33020000), (40640000, 38160000)]
13:42:05: [INFO] Adding track segment (B.Cu): [(40640000, 38160000), (43180000, 40700000)]
13:42:05: [INFO] Routing COL2 pads
13:42:05: [INFO] Routing pad 'SW18:1' at (81915000, 54610000) with pad 'SW3:1' at (77152500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(81915000, 54610000), (77152500, 49847500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(77152500, 49847500), (77152500, 35560000)]
13:42:05: [INFO] Routing pad 'SW33:1' at (72390000, 73660000) with pad 'SW47:1' at (79533750, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(72390000, 73660000), (72390000, 85566250)]
13:42:05: [INFO] Adding track segment (F.Cu): [(72390000, 85566250), (79533750, 92710000)]
13:42:05: [INFO] Routing pad 'SW33:1' at (72390000, 73660000) with pad 'SW18:1' at (81915000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(72390000, 73660000), (81915000, 64135000)]
13:42:05: [INFO] Adding track segment (F.Cu): [(81915000, 64135000), (81915000, 54610000)]
13:42:05: [INFO] Routing COL3 pads
13:42:05: [INFO] Routing pad 'SW19:1' at (100965000, 54610000) with pad 'SW4:1' at (96202500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(100965000, 54610000), (96202500, 49847500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(96202500, 49847500), (96202500, 35560000)]
13:42:05: [INFO] Routing pad 'SW34:1' at (91440000, 73660000) with pad 'SW19:1' at (100965000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(91440000, 73660000), (100965000, 64135000)]
13:42:05: [INFO] Adding track segment (F.Cu): [(100965000, 64135000), (100965000, 54610000)]
13:42:05: [INFO] Routing COL4 pads
13:42:05: [INFO] Routing pad 'SW20:1' at (120015000, 54610000) with pad 'SW5:1' at (115252500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(120015000, 54610000), (115252500, 49847500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(115252500, 49847500), (115252500, 35560000)]
13:42:05: [INFO] Routing pad 'SW35:1' at (110490000, 73660000) with pad 'SW20:1' at (120015000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(110490000, 73660000), (120015000, 64135000)]
13:42:05: [INFO] Adding track segment (F.Cu): [(120015000, 64135000), (120015000, 54610000)]
13:42:05: [INFO] Routing COL11 pads
13:42:05: [INFO] Routing pad 'SW50:1' at (239077500, 92710000) with pad 'SW42:1' at (243840000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(239077500, 92710000), (243840000, 87947500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(243840000, 87947500), (243840000, 73660000)]
13:42:05: [INFO] Routing pad 'SW27:1' at (253365000, 54610000) with pad 'SW12:1' at (248602500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(253365000, 54610000), (248602500, 49847500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(248602500, 49847500), (248602500, 35560000)]
13:42:05: [INFO] Routing pad 'SW42:1' at (243840000, 73660000) with pad 'SW27:1' at (253365000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(243840000, 73660000), (253365000, 64135000)]
13:42:05: [INFO] Adding track segment (F.Cu): [(253365000, 64135000), (253365000, 54610000)]
13:42:05: [INFO] Routing COL0 pads
13:42:05: [INFO] Routing pad 'SW31:1' at (31908750, 73660000) with pad 'SW45:1' at (31908750, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(31908750, 73660000), (31908750, 92710000)]
13:42:05: [INFO] Routing pad 'SW16:1' at (36671250, 54610000) with pad 'SW1:1' at (34290000, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(36671250, 54610000), (34290000, 52228750)]
13:42:05: [INFO] Adding track segment (F.Cu): [(34290000, 52228750), (34290000, 35560000)]
13:42:05: [INFO] Routing pad 'SW31:1' at (31908750, 73660000) with pad 'SW16:1' at (36671250, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(31908750, 73660000), (36671250, 68897500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(36671250, 68897500), (36671250, 54610000)]
13:42:05: [INFO] Routing COL14 pads
13:42:05: [INFO] Routing pad 'SW44:1' at (296227500, 73660000) with pad 'SW53:1' at (296227500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(296227500, 73660000), (296227500, 92710000)]
13:42:05: [INFO] Routing pad 'SW30:1' at (320040000, 59372500) with pad 'SW15:1' at (320040000, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(320040000, 59372500), (320040000, 35560000)]
13:42:05: [INFO] Routing pad 'SW44:1' at (296227500, 73660000) with pad 'SW30:1' at (320040000, 59372500) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(296227500, 73660000), (310515000, 59372500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(310515000, 59372500), (320040000, 59372500)]
13:42:05: [INFO] Routing COL10 pads
13:42:05: [INFO] Routing pad 'SW49:1' at (220027500, 92710000) with pad 'SW41:1' at (224790000, 73660000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(220027500, 92710000), (224790000, 87947500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(224790000, 87947500), (224790000, 73660000)]
13:42:05: [INFO] Routing pad 'SW26:1' at (234315000, 54610000) with pad 'SW11:1' at (229552500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(234315000, 54610000), (229552500, 49847500)]
13:42:05: [INFO] Adding track segment (F.Cu): [(229552500, 49847500), (229552500, 35560000)]
13:42:05: [INFO] Routing pad 'SW41:1' at (224790000, 73660000) with pad 'SW26:1' at (234315000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (F.Cu): [(224790000, 73660000), (234315000, 64135000)]
13:42:05: [INFO] Adding track segment (F.Cu): [(234315000, 64135000), (234315000, 54610000)]
13:42:05: [INFO] Routing ROW1 pads
13:42:05: [INFO] Routing pad 'D16:1' at (45561250, 62550000) with pad 'D17:1' at (71755000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(45561250, 62550000), (71755000, 62550000)]
13:42:05: [INFO] Routing pad 'D17:1' at (71755000, 62550000) with pad 'D18:1' at (90805000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(71755000, 62550000), (90805000, 62550000)]
13:42:05: [INFO] Routing pad 'D18:1' at (90805000, 62550000) with pad 'D19:1' at (109855000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:05: [INFO] Adding track segment (B.Cu): [(90805000, 62550000), (109855000, 62550000)]
13:42:06: [INFO] Routing pad 'D19:1' at (109855000, 62550000) with pad 'D20:1' at (128905000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(109855000, 62550000), (128905000, 62550000)]
13:42:06: [INFO] Routing pad 'D20:1' at (128905000, 62550000) with pad 'D21:1' at (147955000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(128905000, 62550000), (147955000, 62550000)]
13:42:06: [INFO] Routing pad 'D21:1' at (147955000, 62550000) with pad 'D22:1' at (167005000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(147955000, 62550000), (167005000, 62550000)]
13:42:06: [INFO] Routing pad 'D22:1' at (167005000, 62550000) with pad 'D23:1' at (186055000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(167005000, 62550000), (186055000, 62550000)]
13:42:06: [INFO] Routing pad 'D23:1' at (186055000, 62550000) with pad 'D24:1' at (205105000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(186055000, 62550000), (205105000, 62550000)]
13:42:06: [INFO] Routing pad 'D24:1' at (205105000, 62550000) with pad 'D25:1' at (224155000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(205105000, 62550000), (224155000, 62550000)]
13:42:06: [INFO] Routing pad 'D25:1' at (224155000, 62550000) with pad 'D26:1' at (243205000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(224155000, 62550000), (243205000, 62550000)]
13:42:06: [INFO] Routing pad 'D26:1' at (243205000, 62550000) with pad 'D27:1' at (262255000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(243205000, 62550000), (262255000, 62550000)]
13:42:06: [INFO] Routing pad 'D27:1' at (262255000, 62550000) with pad 'D29:1' at (281305000, 62550000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(262255000, 62550000), (281305000, 62550000)]
13:42:06: [INFO] Routing pad 'D30:1' at (328930000, 67312500) with pad 'D28:1' at (324167500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(328930000, 67312500), (328930000, 95887500)]
13:42:06: [INFO] Adding track segment (B.Cu): [(328930000, 95887500), (324167500, 100650000)]
13:42:06: [INFO] Routing pad 'D29:1' at (281305000, 62550000) with pad 'D30:1' at (328930000, 67312500) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(281305000, 62550000), (286067500, 67312500)]
13:42:06: [INFO] Adding track segment (B.Cu): [(286067500, 67312500), (328930000, 67312500)]
13:42:06: [INFO] Routing ROW0 pads
13:42:06: [INFO] Routing pad 'D1:1' at (43180000, 43500000) with pad 'D2:1' at (66992500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(43180000, 43500000), (66992500, 43500000)]
13:42:06: [INFO] Routing pad 'D2:1' at (66992500, 43500000) with pad 'D3:1' at (86042500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(66992500, 43500000), (86042500, 43500000)]
13:42:06: [INFO] Routing pad 'D3:1' at (86042500, 43500000) with pad 'D4:1' at (105092500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(86042500, 43500000), (105092500, 43500000)]
13:42:06: [INFO] Routing pad 'D4:1' at (105092500, 43500000) with pad 'D5:1' at (124142500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(105092500, 43500000), (124142500, 43500000)]
13:42:06: [INFO] Routing pad 'D5:1' at (124142500, 43500000) with pad 'D6:1' at (143192500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(124142500, 43500000), (143192500, 43500000)]
13:42:06: [INFO] Routing pad 'D6:1' at (143192500, 43500000) with pad 'D7:1' at (162242500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(143192500, 43500000), (162242500, 43500000)]
13:42:06: [INFO] Routing pad 'D7:1' at (162242500, 43500000) with pad 'D8:1' at (181292500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(162242500, 43500000), (181292500, 43500000)]
13:42:06: [INFO] Routing pad 'D8:1' at (181292500, 43500000) with pad 'D9:1' at (200342500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(181292500, 43500000), (200342500, 43500000)]
13:42:06: [INFO] Routing pad 'D9:1' at (200342500, 43500000) with pad 'D10:1' at (219392500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(200342500, 43500000), (219392500, 43500000)]
13:42:06: [INFO] Routing pad 'D10:1' at (219392500, 43500000) with pad 'D11:1' at (238442500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(219392500, 43500000), (238442500, 43500000)]
13:42:06: [INFO] Routing pad 'D11:1' at (238442500, 43500000) with pad 'D12:1' at (257492500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(238442500, 43500000), (257492500, 43500000)]
13:42:06: [INFO] Routing pad 'D12:1' at (257492500, 43500000) with pad 'D13:1' at (276542500, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(257492500, 43500000), (276542500, 43500000)]
13:42:06: [INFO] Routing pad 'D13:1' at (276542500, 43500000) with pad 'D14:1' at (302736250, 53025000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(276542500, 43500000), (286067500, 53025000)]
13:42:06: [INFO] Adding track segment (B.Cu): [(286067500, 53025000), (302736250, 53025000)]
13:42:06: [INFO] Routing pad 'D14:1' at (302736250, 53025000) with pad 'D15:1' at (328930000, 43500000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(302736250, 53025000), (319405000, 53025000)]
13:42:06: [INFO] Adding track segment (B.Cu): [(319405000, 53025000), (328930000, 43500000)]
13:42:06: [INFO] Routing COL12 pads
13:42:06: [INFO] Routing pad 'SW51:1' at (258127500, 92710000) with pad 'SW13:1' at (267652500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(258127500, 92710000), (267652500, 83185000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(267652500, 83185000), (267652500, 35560000)]
13:42:06: [INFO] Routing pad 'SW51:1' at (258127500, 92710000) with pad 'SW28:1' at (315277500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(258127500, 92710000), (315277500, 92710000)]
13:42:06: [INFO] Could not add track segment due to detected collision
13:42:06: [INFO] Routing COL7 pads
13:42:06: [INFO] Routing pad 'SW23:1' at (177165000, 54610000) with pad 'SW8:1' at (172402500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(177165000, 54610000), (172402500, 49847500)]
13:42:06: [INFO] Adding track segment (F.Cu): [(172402500, 49847500), (172402500, 35560000)]
13:42:06: [INFO] Routing pad 'SW38:1' at (167640000, 73660000) with pad 'SW23:1' at (177165000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(167640000, 73660000), (177165000, 64135000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(177165000, 64135000), (177165000, 54610000)]
13:42:06: [INFO] Routing ROW2 pads
13:42:06: [INFO] Routing pad 'D31:1' at (40798750, 81600000) with pad 'D32:1' at (62230000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(40798750, 81600000), (62230000, 81600000)]
13:42:06: [INFO] Routing pad 'D32:1' at (62230000, 81600000) with pad 'D33:1' at (81280000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(62230000, 81600000), (81280000, 81600000)]
13:42:06: [INFO] Routing pad 'D33:1' at (81280000, 81600000) with pad 'D34:1' at (100330000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(81280000, 81600000), (100330000, 81600000)]
13:42:06: [INFO] Routing pad 'D34:1' at (100330000, 81600000) with pad 'D35:1' at (119380000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(100330000, 81600000), (119380000, 81600000)]
13:42:06: [INFO] Routing pad 'D35:1' at (119380000, 81600000) with pad 'D36:1' at (138430000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(119380000, 81600000), (138430000, 81600000)]
13:42:06: [INFO] Routing pad 'D36:1' at (138430000, 81600000) with pad 'D37:1' at (157480000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(138430000, 81600000), (157480000, 81600000)]
13:42:06: [INFO] Routing pad 'D37:1' at (157480000, 81600000) with pad 'D38:1' at (176530000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(157480000, 81600000), (176530000, 81600000)]
13:42:06: [INFO] Routing pad 'D38:1' at (176530000, 81600000) with pad 'D39:1' at (195580000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(176530000, 81600000), (195580000, 81600000)]
13:42:06: [INFO] Routing pad 'D39:1' at (195580000, 81600000) with pad 'D40:1' at (214630000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(195580000, 81600000), (214630000, 81600000)]
13:42:06: [INFO] Routing pad 'D40:1' at (214630000, 81600000) with pad 'D41:1' at (233680000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(214630000, 81600000), (233680000, 81600000)]
13:42:06: [INFO] Routing pad 'D41:1' at (233680000, 81600000) with pad 'D42:1' at (252730000, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(233680000, 81600000), (252730000, 81600000)]
13:42:06: [INFO] Routing pad 'D42:1' at (252730000, 81600000) with pad 'D43:1' at (278923750, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(252730000, 81600000), (278923750, 81600000)]
13:42:06: [INFO] Routing pad 'D43:1' at (278923750, 81600000) with pad 'D44:1' at (305117500, 81600000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(278923750, 81600000), (305117500, 81600000)]
13:42:06: [INFO] Routing COL8 pads
13:42:06: [INFO] Routing pad 'SW24:1' at (196215000, 54610000) with pad 'SW9:1' at (191452500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(196215000, 54610000), (191452500, 49847500)]
13:42:06: [INFO] Adding track segment (F.Cu): [(191452500, 49847500), (191452500, 35560000)]
13:42:06: [INFO] Routing pad 'SW39:1' at (186690000, 73660000) with pad 'SW24:1' at (196215000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(186690000, 73660000), (196215000, 64135000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(196215000, 64135000), (196215000, 54610000)]
13:42:06: [INFO] Routing COL6 pads
13:42:06: [INFO] Routing pad 'SW37:1' at (148590000, 73660000) with pad 'SW48:1' at (150971250, 92710000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(148590000, 73660000), (148590000, 90328750)]
13:42:06: [INFO] Adding track segment (F.Cu): [(148590000, 90328750), (150971250, 92710000)]
13:42:06: [INFO] Routing pad 'SW22:1' at (158115000, 54610000) with pad 'SW7:1' at (153352500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(158115000, 54610000), (153352500, 49847500)]
13:42:06: [INFO] Adding track segment (F.Cu): [(153352500, 49847500), (153352500, 35560000)]
