=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:29:22: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgAwDoCsAaO4DGtMGIBDI48AXw3ATQXAwmnmQCZ1Md5w8B2H3siqgEZacCO3xZJU-pipMRlNAGYFVACyq0KTQDZNXEfVyCkCcrLQAOTQE5NgmgLSDhTwfLcq3agDoA7f38qR1FsXE5iEnNFQRRAgL9gwyhjUwoAd1wmaKE4hKDncABdNAAoMBTGJBZowWpkhkRq1nBM+BMUWsK6MI48KWkuj0w6rxG0DQo67Sm0PR7Gjq7rWbtZhwU6l03nYfAtsf3nSdDxCMiCBTa4JfXtEvLwJnqF3GYW65MuTopn11Pwv0Bjhos89s9Ds8Tk8tApnvNQo0mKZQVY4Wg1pg-iEYdtfrt0YIxmJAbw+Bkss1UbFimUKosKGdCBcrpSahQlN0AX1gSCOWg9pzDpzoZyZphOQijO1UNFOSsJRiFJyNvy8Yr3MrnMTevgLpcKTLvnLjvF-HUcSq8vELQ03s1DXBkcaKGpTfk-FtaeVpTdHbdMG7-r6Ov7Za6BckmbzWfBkezAxMzX5niESX19TJwG6dMnU3aZVQ2ICY47nT9E5j03qWWGK9nnMHKk6kN869Eg-c6b6UKgKABPe0JhtKPNc6ucUuYa7x+tu60JP7FIpAA
13:29:27: [INFO] Adding track segment (B.Cu): [(366871250, 71120000), (366871250, 76260000)]
13:29:27: [INFO] Adding track segment (B.Cu): [(366871250, 76260000), (369411250, 78800000)]
13:29:27: [INFO] Routing SW44 with D44
13:29:27: [INFO] Using internal autorouter method
13:29:27: [INFO] Routing pad 'SW44:2' at (335915000, 71120000) with pad 'D44:2' at (338455000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:27: [INFO] Adding track segment (B.Cu): [(335915000, 71120000), (335915000, 76260000)]
13:29:27: [INFO] Adding track segment (B.Cu): [(335915000, 76260000), (338455000, 78800000)]
13:29:27: [INFO] Routing SW43 with D43
13:29:27: [INFO] Using internal autorouter method
13:29:27: [INFO] Routing pad 'SW43:2' at (316865000, 71120000) with pad 'D43:2' at (319405000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:27: [INFO] Adding track segment (B.Cu): [(316865000, 71120000), (316865000, 76260000)]
13:29:27: [INFO] Adding track segment (B.Cu): [(316865000, 76260000), (319405000, 78800000)]
13:29:27: [INFO] Routing SW42 with D42
13:29:27: [INFO] Using internal autorouter method
13:29:27: [INFO] Routing pad 'SW42:2' at (297815000, 71120000) with pad 'D42:2' at (300355000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(297815000, 71120000), (297815000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(297815000, 76260000), (300355000, 78800000)]
13:29:28: [INFO] Routing SW41 with D41
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW41:2' at (278765000, 71120000) with pad 'D41:2' at (281305000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(278765000, 71120000), (278765000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(278765000, 76260000), (281305000, 78800000)]
13:29:28: [INFO] Routing SW40 with D40
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW40:2' at (259715000, 71120000) with pad 'D40:2' at (262255000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(259715000, 71120000), (259715000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(259715000, 76260000), (262255000, 78800000)]
13:29:28: [INFO] Routing SW39 with D39
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW39:2' at (240665000, 71120000) with pad 'D39:2' at (243205000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(240665000, 71120000), (240665000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(240665000, 76260000), (243205000, 78800000)]
13:29:28: [INFO] Routing SW38 with D38
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW38:2' at (183515000, 71120000) with pad 'D38:2' at (186055000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(183515000, 71120000), (183515000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(183515000, 76260000), (186055000, 78800000)]
13:29:28: [INFO] Routing SW37 with D37
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW37:2' at (164465000, 71120000) with pad 'D37:2' at (167005000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(164465000, 71120000), (164465000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(164465000, 76260000), (167005000, 78800000)]
13:29:28: [INFO] Routing SW36 with D36
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW36:2' at (145415000, 71120000) with pad 'D36:2' at (147955000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(145415000, 71120000), (145415000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(145415000, 76260000), (147955000, 78800000)]
13:29:28: [INFO] Routing SW35 with D35
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW35:2' at (126365000, 71120000) with pad 'D35:2' at (128905000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(126365000, 71120000), (126365000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(126365000, 76260000), (128905000, 78800000)]
13:29:28: [INFO] Routing SW34 with D34
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW34:2' at (107315000, 71120000) with pad 'D34:2' at (109855000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(107315000, 71120000), (107315000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(107315000, 76260000), (109855000, 78800000)]
13:29:28: [INFO] Routing SW33 with D33
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW33:2' at (81121250, 71120000) with pad 'D33:2' at (83661250, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(81121250, 71120000), (81121250, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(81121250, 76260000), (83661250, 78800000)]
13:29:28: [INFO] Routing SW32 with D32
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW32:2' at (50165000, 71120000) with pad 'D32:2' at (52705000, 78800000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(50165000, 71120000), (50165000, 76260000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(50165000, 76260000), (52705000, 78800000)]
13:29:28: [INFO] Routing SW31 with D31
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW31:2' at (369252500, 52070000) with pad 'D31:2' at (371792500, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(369252500, 52070000), (369252500, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(369252500, 57210000), (371792500, 59750000)]
13:29:28: [INFO] Routing SW30 with D30
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW30:2' at (345440000, 52070000) with pad 'D30:2' at (347980000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(345440000, 52070000), (345440000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(345440000, 57210000), (347980000, 59750000)]
13:29:28: [INFO] Routing SW29 with D29
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW29:2' at (326390000, 52070000) with pad 'D29:2' at (328930000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(326390000, 52070000), (326390000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(326390000, 57210000), (328930000, 59750000)]
13:29:28: [INFO] Routing SW28 with D28
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW28:2' at (307340000, 52070000) with pad 'D28:2' at (309880000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(307340000, 52070000), (307340000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(307340000, 57210000), (309880000, 59750000)]
13:29:28: [INFO] Routing SW27 with D27
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW27:2' at (288290000, 52070000) with pad 'D27:2' at (290830000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(288290000, 52070000), (288290000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(288290000, 57210000), (290830000, 59750000)]
13:29:28: [INFO] Routing SW26 with D26
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW26:2' at (269240000, 52070000) with pad 'D26:2' at (271780000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(269240000, 52070000), (269240000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(269240000, 57210000), (271780000, 59750000)]
13:29:28: [INFO] Routing SW25 with D25
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW25:2' at (250190000, 52070000) with pad 'D25:2' at (252730000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(250190000, 52070000), (250190000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(250190000, 57210000), (252730000, 59750000)]
13:29:28: [INFO] Routing SW24 with D24
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW24:2' at (231140000, 52070000) with pad 'D24:2' at (233680000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(231140000, 52070000), (231140000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(231140000, 57210000), (233680000, 59750000)]
13:29:28: [INFO] Routing SW23 with D23
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW23:2' at (183515000, 52070000) with pad 'D23:2' at (186055000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(183515000, 52070000), (183515000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(183515000, 57210000), (186055000, 59750000)]
13:29:28: [INFO] Routing SW22 with D22
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW22:2' at (164465000, 52070000) with pad 'D22:2' at (167005000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(164465000, 52070000), (164465000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(164465000, 57210000), (167005000, 59750000)]
13:29:28: [INFO] Routing SW21 with D21
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW21:2' at (145415000, 52070000) with pad 'D21:2' at (147955000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(145415000, 52070000), (145415000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(145415000, 57210000), (147955000, 59750000)]
13:29:28: [INFO] Routing SW20 with D20
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW20:2' at (126365000, 52070000) with pad 'D20:2' at (128905000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(126365000, 52070000), (126365000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(126365000, 57210000), (128905000, 59750000)]
13:29:28: [INFO] Routing SW19 with D19
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW19:2' at (107315000, 52070000) with pad 'D19:2' at (109855000, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(107315000, 52070000), (107315000, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(107315000, 57210000), (109855000, 59750000)]
13:29:28: [INFO] Routing SW18 with D18
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW18:2' at (83502500, 52070000) with pad 'D18:2' at (86042500, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(83502500, 52070000), (83502500, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(83502500, 57210000), (86042500, 59750000)]
13:29:28: [INFO] Routing SW17 with D17
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW17:2' at (54927500, 52070000) with pad 'D17:2' at (57467500, 59750000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(54927500, 52070000), (54927500, 57210000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(54927500, 57210000), (57467500, 59750000)]
13:29:28: [INFO] Routing SW16a with D16
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW16a:2' at (359727500, 33020000) with pad 'D16:2' at (371792500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Routing SW16 with D16
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW16:2' at (369252500, 33020000) with pad 'D16:2' at (371792500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(369252500, 33020000), (369252500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(369252500, 38160000), (371792500, 40700000)]
13:29:28: [INFO] Routing SW15 with D15
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW15:2' at (350202500, 33020000) with pad 'D15:2' at (352742500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(350202500, 33020000), (350202500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(350202500, 38160000), (352742500, 40700000)]
13:29:28: [INFO] Routing SW14 with D14
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW14:2' at (331152500, 33020000) with pad 'D14:2' at (333692500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(331152500, 33020000), (331152500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(331152500, 38160000), (333692500, 40700000)]
13:29:28: [INFO] Routing SW13 with D13
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW13:2' at (312102500, 33020000) with pad 'D13:2' at (314642500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(312102500, 33020000), (312102500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(312102500, 38160000), (314642500, 40700000)]
13:29:28: [INFO] Routing SW12 with D12
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW12:2' at (293052500, 33020000) with pad 'D12:2' at (295592500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(293052500, 33020000), (293052500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(293052500, 38160000), (295592500, 40700000)]
13:29:28: [INFO] Routing SW11 with D11
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW11:2' at (274002500, 33020000) with pad 'D11:2' at (276542500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(274002500, 33020000), (274002500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(274002500, 38160000), (276542500, 40700000)]
13:29:28: [INFO] Routing SW10 with D10
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW10:2' at (254952500, 33020000) with pad 'D10:2' at (257492500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(254952500, 33020000), (254952500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(254952500, 38160000), (257492500, 40700000)]
13:29:28: [INFO] Routing SW9 with D9
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW9:2' at (235902500, 33020000) with pad 'D9:2' at (238442500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(235902500, 33020000), (235902500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(235902500, 38160000), (238442500, 40700000)]
13:29:28: [INFO] Routing SW8 with D8
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW8:2' at (197802500, 33020000) with pad 'D8:2' at (200342500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(197802500, 33020000), (197802500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(197802500, 38160000), (200342500, 40700000)]
13:29:28: [INFO] Routing SW7 with D7
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW7:2' at (178752500, 33020000) with pad 'D7:2' at (181292500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(178752500, 33020000), (178752500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(178752500, 38160000), (181292500, 40700000)]
13:29:28: [INFO] Routing SW6 with D6
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW6:2' at (159702500, 33020000) with pad 'D6:2' at (162242500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(159702500, 33020000), (159702500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(159702500, 38160000), (162242500, 40700000)]
13:29:28: [INFO] Routing SW5 with D5
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW5:2' at (140652500, 33020000) with pad 'D5:2' at (143192500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(140652500, 33020000), (140652500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(140652500, 38160000), (143192500, 40700000)]
13:29:28: [INFO] Routing SW4 with D4
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW4:2' at (121602500, 33020000) with pad 'D4:2' at (124142500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(121602500, 33020000), (121602500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(121602500, 38160000), (124142500, 40700000)]
13:29:28: [INFO] Routing SW3 with D3
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW3:2' at (102552500, 33020000) with pad 'D3:2' at (105092500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(102552500, 33020000), (102552500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(102552500, 38160000), (105092500, 40700000)]
13:29:28: [INFO] Routing SW2 with D2
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW2:2' at (83502500, 33020000) with pad 'D2:2' at (86042500, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(83502500, 33020000), (83502500, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(83502500, 38160000), (86042500, 40700000)]
13:29:28: [INFO] Routing SW1 with D1
13:29:28: [INFO] Using internal autorouter method
13:29:28: [INFO] Routing pad 'SW1:2' at (59690000, 33020000) with pad 'D1:2' at (62230000, 40700000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (B.Cu): [(59690000, 33020000), (59690000, 38160000)]
13:29:28: [INFO] Adding track segment (B.Cu): [(59690000, 38160000), (62230000, 40700000)]
13:29:28: [INFO] Routing COL12 pads
13:29:28: [INFO] Routing pad 'SW28:1' at (300990000, 54610000) with pad 'SW13:1' at (305752500, 35560000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (F.Cu): [(300990000, 54610000), (305752500, 49847500)]
13:29:28: [INFO] Adding track segment (F.Cu): [(305752500, 49847500), (305752500, 35560000)]
13:29:28: [INFO] Routing pad 'SW43:1' at (310515000, 73660000) with pad 'SW56:1' at (305752500, 92710000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (F.Cu): [(310515000, 73660000), (310515000, 87947500)]
13:29:28: [INFO] Adding track segment (F.Cu): [(310515000, 87947500), (305752500, 92710000)]
13:29:28: [INFO] Routing pad 'SW28:1' at (300990000, 54610000) with pad 'SW43:1' at (310515000, 73660000) using coordinate system rotated by 0 degree(s)
13:29:28: [INFO] Adding track segment (F.Cu): [(300990000, 54610000), (300990000, 64135000)]
13:29:28: [INFO] Adding track segment (F.Cu): [(300990000, 64135000), (310515000, 73660000)]
13:29:28: [INFO] Routing COL3 pads
13:29:28: [INFO] Routing pad 'SW4:1' at (115252500, 35560000) with pad 'SW20:1' at (120015000, 54610000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(115252500, 35560000), (115252500, 49847500)]
13:29:29: [INFO] Adding track segment (F.Cu): [(115252500, 49847500), (120015000, 54610000)]
13:29:29: [INFO] Routing pad 'SW20:1' at (120015000, 54610000) with pad 'SW35:1' at (120015000, 73660000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(120015000, 54610000), (120015000, 73660000)]
13:29:29: [INFO] Routing pad 'SW35:1' at (120015000, 73660000) with pad 'SW48:1' at (124777500, 92710000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(120015000, 73660000), (120015000, 87947500)]
13:29:29: [INFO] Adding track segment (F.Cu): [(120015000, 87947500), (124777500, 92710000)]
13:29:29: [INFO] Routing pad 'SW48:1' at (124777500, 92710000) with pad 'SW62:1' at (148590000, 111760000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(124777500, 92710000), (129540000, 92710000)]
13:29:29: [INFO] Adding track segment (F.Cu): [(129540000, 92710000), (148590000, 111760000)]
13:29:29: [INFO] Routing COL15 pads
13:29:29: [INFO] Routing pad 'SW31:1' at (362902500, 54610000) with pad 'SW45:1' at (360521250, 73660000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(362902500, 54610000), (362902500, 71278750)]
13:29:29: [INFO] Adding track segment (F.Cu): [(362902500, 71278750), (360521250, 73660000)]
13:29:29: [INFO] Routing pad 'SW16a:1' at (353377500, 35560000) with pad 'SW16:1' at (362902500, 35560000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(353377500, 35560000), (362902500, 35560000)]
13:29:29: [INFO] Routing pad 'SW16:1' at (362902500, 35560000) with pad 'SW31:1' at (362902500, 54610000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(362902500, 35560000), (362902500, 54610000)]
13:29:29: [INFO] Could not add track segment due to detected collision
13:29:29: [INFO] Routing pad 'SW59:1' at (377190000, 92710000) with pad 'SW69:1' at (367665000, 111760000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Routing pad 'SW45:1' at (360521250, 73660000) with pad 'SW59:1' at (377190000, 92710000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(360521250, 73660000), (360521250, 76041250)]
13:29:29: [INFO] Adding track segment (F.Cu): [(360521250, 76041250), (377190000, 92710000)]
13:29:29: [INFO] Routing COL13 pads
13:29:29: [INFO] Routing pad 'SW29:1' at (320040000, 54610000) with pad 'SW14:1' at (324802500, 35560000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(320040000, 54610000), (324802500, 49847500)]
13:29:29: [INFO] Adding track segment (F.Cu): [(324802500, 49847500), (324802500, 35560000)]
13:29:29: [INFO] Routing pad 'SW44:1' at (329565000, 73660000) with pad 'SW57:1' at (324802500, 92710000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(329565000, 73660000), (329565000, 87947500)]
13:29:29: [INFO] Adding track segment (F.Cu): [(329565000, 87947500), (324802500, 92710000)]
13:29:29: [INFO] Routing pad 'SW29:1' at (320040000, 54610000) with pad 'SW44:1' at (329565000, 73660000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(320040000, 54610000), (320040000, 64135000)]
13:29:29: [INFO] Adding track segment (F.Cu): [(320040000, 64135000), (329565000, 73660000)]
13:29:29: [INFO] Routing ROW4 pads
13:29:29: [INFO] Routing pad 'D60:1' at (76517500, 119700000) with pad 'D61:1' at (133667500, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(76517500, 119700000), (133667500, 119700000)]
13:29:29: [INFO] Routing pad 'D61:1' at (133667500, 119700000) with pad 'D62:1' at (157480000, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(133667500, 119700000), (157480000, 119700000)]
13:29:29: [INFO] Routing pad 'D62:1' at (157480000, 119700000) with pad 'D63:1' at (169386250, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(157480000, 119700000), (169386250, 119700000)]
13:29:29: [INFO] Routing pad 'D63:1' at (169386250, 119700000) with pad 'D64:1' at (188436250, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(169386250, 119700000), (188436250, 119700000)]
13:29:29: [INFO] Routing pad 'D64:1' at (188436250, 119700000) with pad 'D65:1' at (200342500, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(188436250, 119700000), (200342500, 119700000)]
13:29:29: [INFO] Routing pad 'D65:1' at (200342500, 119700000) with pad 'D66:1' at (255111250, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(200342500, 119700000), (255111250, 119700000)]
13:29:29: [INFO] Routing pad 'D66:1' at (255111250, 119700000) with pad 'D67:1' at (295592500, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(255111250, 119700000), (295592500, 119700000)]
13:29:29: [INFO] Routing pad 'D67:1' at (295592500, 119700000) with pad 'D68:1' at (369411250, 100650000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (B.Cu): [(295592500, 119700000), (350361250, 119700000)]
13:29:29: [INFO] Adding track segment (B.Cu): [(350361250, 119700000), (369411250, 100650000)]
13:29:29: [INFO] Routing pad 'D68:1' at (369411250, 100650000) with pad 'D69:1' at (376555000, 119700000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Routing COL10 pads
13:29:29: [INFO] Routing pad 'SW26:1' at (262890000, 54610000) with pad 'SW11:1' at (267652500, 35560000) using coordinate system rotated by 0 degree(s)
13:29:29: [INFO] Adding track segment (F.Cu): [(262890000, 54610000), (267652500, 49847500)]
13:29:29: [INFO] Adding track segment (F.Cu): [(267652500, 49847500), (267652500, 35560000)]
