=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:30:19: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgMwDoCsAaO4Ces4AYkAmFAXw3DzQXHMoBYbNKVGJp5lTa0A2RitAHZ+lABzgAumgBQYKLkKpyOeAFoCowVyZpCrefACcqMjsOSZc9viWYVcdUk3aBeEWgCM+6x48nuHm4BXlKybLicyriOxKbgHlT8CQzkCSwY4Rz+mAl8qUJJaOKhVgq22NEaWnEJehkGcMYuCeYlmTbodpVO1flBOZ7euL7Z8Z79Y74WYQ2RXWoEseSEictoKZgr6XDtnHEreZsFa8WW7YqdFQs9Lit1Ow1N+2itZw0El-aOzs8TK171Hx+W7jfj-EJvaxzK4ORYuBCrTAIjbgBHbXajBGHVHHJFFaaleAXKLXH7kBH3dpPckvAntD4k2E3OIIiYIgEPIGY0E0qZtcAAJ2sPHKAvsdHKX2B5AAxrhwABiQTKlXgOJ0NAsfkAC2Gow1DH51lUyEo8yZWll8oVAEM7fa1eQNRzwBr7q7EkbohKzTDvr1MBq3PyhcNfcaEubVNLMHL4IqVar1bw6Q1o+RdfBgcnhPyvgRLbHrfaHcnxE7aRXAqmoYz-S5nSEJEA
13:30:24: [INFO] Routing pad 'SW28:2' at (116840000, 71120000) with pad 'D28:2' at (119380000, 78800000) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(116840000, 71120000), (116840000, 76260000)]
13:30:24: [INFO] Adding track segment (B.Cu): [(116840000, 76260000), (119380000, 78800000)]
13:30:24: [INFO] Routing SW27 with D27
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW27:2' at (97790000, 73501250) with pad 'D27:2' at (100330000, 81181250) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(97790000, 73501250), (97790000, 78641250)]
13:30:24: [INFO] Adding track segment (B.Cu): [(97790000, 78641250), (100330000, 81181250)]
13:30:24: [INFO] Routing SW26 with D26
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW26:2' at (78740000, 75882500) with pad 'D26:2' at (81280000, 83562500) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(78740000, 75882500), (78740000, 81022500)]
13:30:24: [INFO] Adding track segment (B.Cu): [(78740000, 81022500), (81280000, 83562500)]
13:30:24: [INFO] Routing SW25 with D25
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW25:2' at (59690000, 75882500) with pad 'D25:2' at (62230000, 83562500) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(59690000, 75882500), (59690000, 81022500)]
13:30:24: [INFO] Adding track segment (B.Cu): [(59690000, 81022500), (62230000, 83562500)]
13:30:24: [INFO] Routing SW24 with D24
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW24:2' at (335915000, 56832500) with pad 'D24:2' at (338455000, 64512500) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(335915000, 56832500), (335915000, 61972500)]
13:30:24: [INFO] Adding track segment (B.Cu): [(335915000, 61972500), (338455000, 64512500)]
13:30:24: [INFO] Routing SW23 with D23
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW23:2' at (316865000, 56832500) with pad 'D23:2' at (319405000, 64512500) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(316865000, 56832500), (316865000, 61972500)]
13:30:24: [INFO] Adding track segment (B.Cu): [(316865000, 61972500), (319405000, 64512500)]
13:30:24: [INFO] Routing SW22 with D22
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW22:2' at (297815000, 54451250) with pad 'D22:2' at (300355000, 62131250) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(297815000, 54451250), (297815000, 59591250)]
13:30:24: [INFO] Adding track segment (B.Cu): [(297815000, 59591250), (300355000, 62131250)]
13:30:24: [INFO] Routing SW21 with D21
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW21:2' at (278765000, 52070000) with pad 'D21:2' at (281305000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(278765000, 52070000), (278765000, 57210000)]
13:30:24: [INFO] Adding track segment (B.Cu): [(278765000, 57210000), (281305000, 59750000)]
13:30:24: [INFO] Routing SW20 with D20
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW20:2' at (259715000, 52070000) with pad 'D20:2' at (262255000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(259715000, 52070000), (259715000, 57210000)]
13:30:24: [INFO] Adding track segment (B.Cu): [(259715000, 57210000), (262255000, 59750000)]
13:30:24: [INFO] Routing SW19 with D19
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW19:2' at (240665000, 52070000) with pad 'D19:2' at (243205000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(240665000, 52070000), (240665000, 57210000)]
13:30:24: [INFO] Adding track segment (B.Cu): [(240665000, 57210000), (243205000, 59750000)]
13:30:24: [INFO] Routing SW18 with D18
13:30:24: [INFO] Using internal autorouter method
13:30:24: [INFO] Routing pad 'SW18:2' at (154940000, 52070000) with pad 'D18:2' at (157480000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:24: [INFO] Adding track segment (B.Cu): [(154940000, 52070000), (154940000, 57210000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(154940000, 57210000), (157480000, 59750000)]
13:30:25: [INFO] Routing SW17 with D17
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW17:2' at (135890000, 52070000) with pad 'D17:2' at (138430000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(135890000, 52070000), (135890000, 57210000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(135890000, 57210000), (138430000, 59750000)]
13:30:25: [INFO] Routing SW16 with D16
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW16:2' at (116840000, 52070000) with pad 'D16:2' at (119380000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(116840000, 52070000), (116840000, 57210000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(116840000, 57210000), (119380000, 59750000)]
13:30:25: [INFO] Routing SW15 with D15
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW15:2' at (97790000, 54451250) with pad 'D15:2' at (100330000, 62131250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(97790000, 54451250), (97790000, 59591250)]
13:30:25: [INFO] Adding track segment (B.Cu): [(97790000, 59591250), (100330000, 62131250)]
13:30:25: [INFO] Routing SW14 with D14
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW14:2' at (78740000, 56832500) with pad 'D14:2' at (81280000, 64512500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(78740000, 56832500), (78740000, 61972500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(78740000, 61972500), (81280000, 64512500)]
13:30:25: [INFO] Routing SW13 with D13
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW13:2' at (59690000, 56832500) with pad 'D13:2' at (62230000, 64512500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(59690000, 56832500), (59690000, 61972500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(59690000, 61972500), (62230000, 64512500)]
13:30:25: [INFO] Routing SW12 with D12
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW12:2' at (335915000, 37782500) with pad 'D12:2' at (338455000, 45462500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(335915000, 37782500), (335915000, 42922500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(335915000, 42922500), (338455000, 45462500)]
13:30:25: [INFO] Routing SW11 with D11
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW11:2' at (316865000, 37782500) with pad 'D11:2' at (319405000, 45462500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(316865000, 37782500), (316865000, 42922500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(316865000, 42922500), (319405000, 45462500)]
13:30:25: [INFO] Routing SW10 with D10
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW10:2' at (297815000, 35401250) with pad 'D10:2' at (300355000, 43081250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(297815000, 35401250), (297815000, 40541250)]
13:30:25: [INFO] Adding track segment (B.Cu): [(297815000, 40541250), (300355000, 43081250)]
13:30:25: [INFO] Routing SW9 with D9
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW9:2' at (278765000, 33020000) with pad 'D9:2' at (281305000, 40700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(278765000, 33020000), (278765000, 38160000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(278765000, 38160000), (281305000, 40700000)]
13:30:25: [INFO] Routing SW8 with D8
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW8:2' at (259715000, 33020000) with pad 'D8:2' at (262255000, 40700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(259715000, 33020000), (259715000, 38160000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(259715000, 38160000), (262255000, 40700000)]
13:30:25: [INFO] Routing SW7 with D7
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW7:2' at (240665000, 33020000) with pad 'D7:2' at (243205000, 40700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(240665000, 33020000), (240665000, 38160000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(240665000, 38160000), (243205000, 40700000)]
13:30:25: [INFO] Routing SW6 with D6
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW6:2' at (154940000, 33020000) with pad 'D6:2' at (157480000, 40700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(154940000, 33020000), (154940000, 38160000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(154940000, 38160000), (157480000, 40700000)]
13:30:25: [INFO] Routing SW5 with D5
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW5:2' at (135890000, 33020000) with pad 'D5:2' at (138430000, 40700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(135890000, 33020000), (135890000, 38160000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(135890000, 38160000), (138430000, 40700000)]
13:30:25: [INFO] Routing SW4 with D4
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW4:2' at (116840000, 33020000) with pad 'D4:2' at (119380000, 40700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(116840000, 33020000), (116840000, 38160000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(116840000, 38160000), (119380000, 40700000)]
13:30:25: [INFO] Routing SW3 with D3
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW3:2' at (97790000, 35401250) with pad 'D3:2' at (100330000, 43081250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(97790000, 35401250), (97790000, 40541250)]
13:30:25: [INFO] Adding track segment (B.Cu): [(97790000, 40541250), (100330000, 43081250)]
13:30:25: [INFO] Routing SW2 with D2
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW2:2' at (78740000, 37782500) with pad 'D2:2' at (81280000, 45462500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(78740000, 37782500), (78740000, 42922500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(78740000, 42922500), (81280000, 45462500)]
13:30:25: [INFO] Routing SW1 with D1
13:30:25: [INFO] Using internal autorouter method
13:30:25: [INFO] Routing pad 'SW1:2' at (59690000, 37782500) with pad 'D1:2' at (62230000, 45462500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(59690000, 37782500), (59690000, 42922500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(59690000, 42922500), (62230000, 45462500)]
13:30:25: [INFO] Routing COL9 pads
13:30:25: [INFO] Routing pad 'SW22:1' at (291465000, 56991250) with pad 'SW10:1' at (291465000, 37941250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(291465000, 56991250), (291465000, 37941250)]
13:30:25: [INFO] Routing pad 'SW34:1' at (291465000, 76041250) with pad 'SW22:1' at (291465000, 56991250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(291465000, 76041250), (291465000, 56991250)]
13:30:25: [INFO] Routing pad 'SW46:1' at (291465000, 95091250) with pad 'SW34:1' at (291465000, 76041250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(291465000, 95091250), (291465000, 76041250)]
13:30:25: [INFO] Routing pad 'SW58:1' at (253365000, 111760000) with pad 'SW46:1' at (291465000, 95091250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Routing COL7 pads
13:30:25: [INFO] Routing pad 'SW20:1' at (253365000, 54610000) with pad 'SW8:1' at (253365000, 35560000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(253365000, 54610000), (253365000, 35560000)]
13:30:25: [INFO] Routing pad 'SW32:1' at (253365000, 73660000) with pad 'SW20:1' at (253365000, 54610000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(253365000, 73660000), (253365000, 54610000)]
13:30:25: [INFO] Routing pad 'SW44:1' at (253365000, 92710000) with pad 'SW32:1' at (253365000, 73660000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(253365000, 92710000), (253365000, 73660000)]
13:30:25: [INFO] Routing pad 'SW56:1' at (215265000, 111760000) with pad 'SW44:1' at (253365000, 92710000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Routing ROW2 pads
13:30:25: [INFO] Routing pad 'D25:1' at (62230000, 86362500) with pad 'D26:1' at (81280000, 86362500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(62230000, 86362500), (81280000, 86362500)]
13:30:25: [INFO] Routing pad 'D26:1' at (81280000, 86362500) with pad 'D27:1' at (100330000, 83981250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(81280000, 86362500), (97948750, 86362500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(97948750, 86362500), (100330000, 83981250)]
13:30:25: [INFO] Routing pad 'D27:1' at (100330000, 83981250) with pad 'D28:1' at (119380000, 81600000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(100330000, 83981250), (116998750, 83981250)]
13:30:25: [INFO] Adding track segment (B.Cu): [(116998750, 83981250), (119380000, 81600000)]
13:30:25: [INFO] Routing pad 'D28:1' at (119380000, 81600000) with pad 'D29:1' at (138430000, 81600000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(119380000, 81600000), (138430000, 81600000)]
13:30:25: [INFO] Routing pad 'D29:1' at (138430000, 81600000) with pad 'D30:1' at (157480000, 81600000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(138430000, 81600000), (157480000, 81600000)]
13:30:25: [INFO] Routing pad 'D30:1' at (157480000, 81600000) with pad 'D31:1' at (243205000, 81600000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(157480000, 81600000), (243205000, 81600000)]
13:30:25: [INFO] Routing pad 'D31:1' at (243205000, 81600000) with pad 'D32:1' at (262255000, 81600000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(243205000, 81600000), (262255000, 81600000)]
13:30:25: [INFO] Routing pad 'D32:1' at (262255000, 81600000) with pad 'D33:1' at (281305000, 81600000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(262255000, 81600000), (281305000, 81600000)]
13:30:25: [INFO] Routing pad 'D33:1' at (281305000, 81600000) with pad 'D34:1' at (300355000, 83981250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(281305000, 81600000), (297973750, 81600000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(297973750, 81600000), (300355000, 83981250)]
13:30:25: [INFO] Routing pad 'D34:1' at (300355000, 83981250) with pad 'D35:1' at (319405000, 86362500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(300355000, 83981250), (317023750, 83981250)]
13:30:25: [INFO] Adding track segment (B.Cu): [(317023750, 83981250), (319405000, 86362500)]
13:30:25: [INFO] Routing pad 'D35:1' at (319405000, 86362500) with pad 'D36:1' at (338455000, 86362500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(319405000, 86362500), (338455000, 86362500)]
13:30:25: [INFO] Routing COL11 pads
13:30:25: [INFO] Routing pad 'SW24:1' at (329565000, 59372500) with pad 'SW12:1' at (329565000, 40322500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(329565000, 59372500), (329565000, 40322500)]
13:30:25: [INFO] Routing pad 'SW36:1' at (329565000, 78422500) with pad 'SW24:1' at (329565000, 59372500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(329565000, 78422500), (329565000, 59372500)]
13:30:25: [INFO] Routing pad 'SW48:1' at (329565000, 97472500) with pad 'SW36:1' at (329565000, 78422500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(329565000, 97472500), (329565000, 78422500)]
13:30:25: [INFO] Routing pad 'SW60:1' at (291465000, 114141250) with pad 'SW48:1' at (329565000, 97472500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Routing COL4 pads
13:30:25: [INFO] Routing pad 'SW5:1' at (129540000, 35560000) with pad 'SW17:1' at (129540000, 54610000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(129540000, 35560000), (129540000, 54610000)]
13:30:25: [INFO] Routing pad 'SW17:1' at (129540000, 54610000) with pad 'SW29:1' at (129540000, 73660000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(129540000, 54610000), (129540000, 73660000)]
13:30:25: [INFO] Routing pad 'SW29:1' at (129540000, 73660000) with pad 'SW41:1' at (129540000, 92710000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(129540000, 73660000), (129540000, 92710000)]
13:30:25: [INFO] Routing pad 'SW41:1' at (129540000, 92710000) with pad 'SW53:1' at (167640000, 111760000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Routing COL2 pads
13:30:25: [INFO] Routing pad 'SW3:1' at (91440000, 37941250) with pad 'SW15:1' at (91440000, 56991250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(91440000, 37941250), (91440000, 56991250)]
13:30:25: [INFO] Routing pad 'SW15:1' at (91440000, 56991250) with pad 'SW27:1' at (91440000, 76041250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(91440000, 56991250), (91440000, 76041250)]
13:30:25: [INFO] Routing pad 'SW27:1' at (91440000, 76041250) with pad 'SW39:1' at (91440000, 95091250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(91440000, 76041250), (91440000, 95091250)]
13:30:25: [INFO] Routing pad 'SW39:1' at (91440000, 95091250) with pad 'SW51:1' at (129540000, 111760000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Routing COL6 pads
13:30:25: [INFO] Routing pad 'SW19:1' at (234315000, 54610000) with pad 'SW7:1' at (234315000, 35560000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(234315000, 54610000), (234315000, 35560000)]
13:30:25: [INFO] Routing pad 'SW31:1' at (234315000, 73660000) with pad 'SW19:1' at (234315000, 54610000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(234315000, 73660000), (234315000, 54610000)]
13:30:25: [INFO] Routing pad 'SW43:1' at (234315000, 92710000) with pad 'SW31:1' at (234315000, 73660000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(234315000, 92710000), (234315000, 73660000)]
13:30:25: [INFO] Routing pad 'SW55:1' at (215265000, 87947500) with pad 'SW43:1' at (234315000, 92710000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(215265000, 87947500), (229552500, 87947500)]
13:30:25: [INFO] Adding track segment (F.Cu): [(229552500, 87947500), (234315000, 92710000)]
13:30:25: [INFO] Routing COL1 pads
13:30:25: [INFO] Routing pad 'SW2:1' at (72390000, 40322500) with pad 'SW14:1' at (72390000, 59372500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(72390000, 40322500), (72390000, 59372500)]
13:30:25: [INFO] Routing pad 'SW14:1' at (72390000, 59372500) with pad 'SW26:1' at (72390000, 78422500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(72390000, 59372500), (72390000, 78422500)]
13:30:25: [INFO] Routing pad 'SW26:1' at (72390000, 78422500) with pad 'SW38:1' at (72390000, 97472500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(72390000, 78422500), (72390000, 97472500)]
13:30:25: [INFO] Routing pad 'SW38:1' at (72390000, 97472500) with pad 'SW50:1' at (110490000, 111760000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Routing ROW4 pads
13:30:25: [INFO] Routing pad 'D49:1' at (100330000, 122081250) with pad 'D50:1' at (119380000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(100330000, 122081250), (116998750, 122081250)]
13:30:25: [INFO] Adding track segment (B.Cu): [(116998750, 122081250), (119380000, 119700000)]
13:30:25: [INFO] Routing pad 'D50:1' at (119380000, 119700000) with pad 'D51:1' at (138430000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(119380000, 119700000), (138430000, 119700000)]
13:30:25: [INFO] Routing pad 'D51:1' at (138430000, 119700000) with pad 'D52:1' at (157480000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(138430000, 119700000), (157480000, 119700000)]
13:30:25: [INFO] Routing pad 'D53:1' at (176530000, 119700000) with pad 'D54:1' at (176530000, 95887500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(176530000, 119700000), (176530000, 95887500)]
13:30:25: [INFO] Could not add track segment due to detected collision
13:30:25: [INFO] Routing pad 'D52:1' at (157480000, 119700000) with pad 'D53:1' at (176530000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(157480000, 119700000), (176530000, 119700000)]
13:30:25: [INFO] Routing pad 'D54:1' at (176530000, 95887500) with pad 'D55:1' at (224155000, 95887500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(176530000, 95887500), (224155000, 95887500)]
13:30:25: [INFO] Routing pad 'D55:1' at (224155000, 95887500) with pad 'D56:1' at (224155000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(224155000, 95887500), (224155000, 119700000)]
13:30:25: [INFO] Could not add track segment due to detected collision
13:30:25: [INFO] Routing pad 'D56:1' at (224155000, 119700000) with pad 'D57:1' at (243205000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(224155000, 119700000), (243205000, 119700000)]
13:30:25: [INFO] Routing pad 'D57:1' at (243205000, 119700000) with pad 'D58:1' at (262255000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(243205000, 119700000), (262255000, 119700000)]
13:30:25: [INFO] Routing pad 'D58:1' at (262255000, 119700000) with pad 'D59:1' at (281305000, 119700000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(262255000, 119700000), (281305000, 119700000)]
13:30:25: [INFO] Routing pad 'D59:1' at (281305000, 119700000) with pad 'D60:1' at (300355000, 122081250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(281305000, 119700000), (297973750, 119700000)]
13:30:25: [INFO] Adding track segment (B.Cu): [(297973750, 119700000), (300355000, 122081250)]
13:30:25: [INFO] Routing COL5 pads
13:30:25: [INFO] Routing pad 'SW6:1' at (148590000, 35560000) with pad 'SW18:1' at (148590000, 54610000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(148590000, 35560000), (148590000, 54610000)]
13:30:25: [INFO] Routing pad 'SW18:1' at (148590000, 54610000) with pad 'SW30:1' at (148590000, 73660000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(148590000, 54610000), (148590000, 73660000)]
13:30:25: [INFO] Routing pad 'SW30:1' at (148590000, 73660000) with pad 'SW42:1' at (148590000, 92710000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(148590000, 73660000), (148590000, 92710000)]
13:30:25: [INFO] Routing pad 'SW42:1' at (148590000, 92710000) with pad 'SW54:1' at (167640000, 87947500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (F.Cu): [(148590000, 92710000), (153352500, 87947500)]
13:30:25: [INFO] Adding track segment (F.Cu): [(153352500, 87947500), (167640000, 87947500)]
13:30:25: [INFO] Routing ROW3 pads
13:30:25: [INFO] Routing pad 'D37:1' at (62230000, 105412500) with pad 'D38:1' at (81280000, 105412500) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(62230000, 105412500), (81280000, 105412500)]
13:30:25: [INFO] Routing pad 'D38:1' at (81280000, 105412500) with pad 'D39:1' at (100330000, 103031250) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(81280000, 105412500), (97948750, 105412500)]
13:30:25: [INFO] Adding track segment (B.Cu): [(97948750, 105412500), (100330000, 103031250)]
13:30:25: [INFO] Routing pad 'D39:1' at (100330000, 103031250) with pad 'D40:1' at (119380000, 100650000) using coordinate system rotated by 0 degree(s)
13:30:25: [INFO] Adding track segment (B.Cu): [(100330000, 103031250), (116998750, 103031250)]
13:30:25: [INFO] Adding track segment (B.Cu): [(116998750, 103031250), (119380000, 100650000)]
