=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:28:34: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgAwDoBsKA0dwE9ZwIxIAsArJuAMZ7gDEA7A4+AL7kLoLiYRXy0UDBLNunxc4EaPHyE0rLGSLjwZEsrIpxPajQCG+g8IXo64ALroAUGCh5kJAMzkA7nkIl54fBy2UdgoU9vMW5baWQATiJPDCVyDDV49E1QqUQkBzpyXix6RgZlV2kkACYyLAALPBKXErckcvAKuulySBa4AFpkMpiTAB0AOyGh9k5U6qQADinsnQNDF3qPJLoR4cH2MQtrSTsMiKXiuhWsGvGJPz4aAIEjcBqQy7SZUs8suKwsxK-k9dGfBN4A4GnNrvkCkc4CVSqdwFkUP9NqJzFYbGkeo0crQFvpCpNeuQnBdtNdblRPE4nntwsQ6J5Zp9wLMfqTcrjdPjjnDZoiNkNvCSwnAQewsNibrd7rykcFlLM1vzBnKdui3LMsLh4N0kPTyIdOKqaelGlqusgnOL5riuQRYZ4iIDLkU7YSsI7tmjjfgspq8DrfVdcuT7ocHMpDkzDmojeAAE54DXCmERQNmzokaYlTzsOoicMiJnsH7gdiaWNpEFEPVYbx52voAsNpneEvecte4UgujZ8g1esPRvKGpMmolmod3bCoilXtYJwDpxN8BOJlOGOdtIznsO9D1iAuufgR3Lx1KWMJ7VJtIRaZp-0wkhTTxkC4qFHkMgDsjhit4W+ZH0b4YE84AYAOGC-pu-6oEeWRvlkoFZAOWRQVON5IPgR6zG+sygbMA6zGharwLeGBYIeupwocoGHHUZhmEAA
13:28:39: [INFO] Routing pad 'SW47:2' at (351345500, 71120000) with pad 'D47:2' at (353885500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(351345500, 71120000), (351345500, 76260000)]
13:28:39: [INFO] Adding track segment (B.Cu): [(351345500, 76260000), (353885500, 78800000)]
13:28:39: [INFO] Routing SW46 with D46
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW46:2' at (332295500, 71120000) with pad 'D46:2' at (334835500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(332295500, 71120000), (332295500, 76260000)]
13:28:39: [INFO] Adding track segment (B.Cu): [(332295500, 76260000), (334835500, 78800000)]
13:28:39: [INFO] Routing SW45 with D45
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW45:2' at (313245500, 71120000) with pad 'D45:2' at (315785500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(313245500, 71120000), (313245500, 76260000)]
13:28:39: [INFO] Adding track segment (B.Cu): [(313245500, 76260000), (315785500, 78800000)]
13:28:39: [INFO] Routing SW44 with D44
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW44:2' at (292506321, 71990225) with pad 'D44:2' at (296090451, 79241983) using coordinate system rotated by 352.0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(292506321, 71990225), (293221669, 77080201)]
13:28:39: [INFO] Adding track segment (B.Cu): [(293221669, 77080201), (296090451, 79241983)]
13:28:39: [INFO] Routing SW43 with D43
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW43:2' at (273641714, 74641473) with pad 'D43:2' at (277225844, 81893231) using coordinate system rotated by 352.0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(273641714, 74641473), (274357063, 79731449)]
13:28:39: [INFO] Adding track segment (B.Cu): [(274357063, 79731449), (277225844, 81893231)]
13:28:39: [INFO] Routing SW42 with D42
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW42:2' at (254777108, 77292720) with pad 'D42:2' at (258361238, 84544478) using coordinate system rotated by 352.0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(254777108, 77292720), (255492457, 82382696)]
13:28:39: [INFO] Adding track segment (B.Cu): [(255492457, 82382696), (258361238, 84544478)]
13:28:39: [INFO] Routing SW41 with D41
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW41:2' at (235912501, 79943968) with pad 'D41:2' at (239496631, 87195726) using coordinate system rotated by 352.0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(235912501, 79943968), (236627849, 85033943)]
13:28:39: [INFO] Adding track segment (B.Cu): [(236627849, 85033943), (239496631, 87195726)]
13:28:39: [INFO] Routing SW40 with D40
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW40:2' at (377063000, 52070000) with pad 'D40:2' at (379603000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(377063000, 52070000), (377063000, 57210000)]
13:28:39: [INFO] Adding track segment (B.Cu): [(377063000, 57210000), (379603000, 59750000)]
13:28:39: [INFO] Routing SW39 with D39
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW39:2' at (358013000, 52070000) with pad 'D39:2' at (360553000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(358013000, 52070000), (358013000, 57210000)]
13:28:39: [INFO] Adding track segment (B.Cu): [(358013000, 57210000), (360553000, 59750000)]
13:28:39: [INFO] Routing SW38 with D38
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW38:2' at (338963000, 52070000) with pad 'D38:2' at (341503000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(338963000, 52070000), (338963000, 57210000)]
13:28:39: [INFO] Adding track segment (B.Cu): [(338963000, 57210000), (341503000, 59750000)]
13:28:39: [INFO] Routing SW37 with D37
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW37:2' at (319913000, 52070000) with pad 'D37:2' at (322453000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(319913000, 52070000), (319913000, 57210000)]
13:28:39: [INFO] Adding track segment (B.Cu): [(319913000, 57210000), (322453000, 59750000)]
13:28:39: [INFO] Routing SW36 with D36
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW36:2' at (299287377, 51799995) with pad 'D36:2' at (302871507, 59051753) using coordinate system rotated by 352.0 degree(s)
13:28:39: [INFO] Adding track segment (B.Cu): [(299287377, 51799995), (300002725, 56889971)]
13:28:39: [INFO] Adding track segment (B.Cu): [(300002725, 56889971), (302871507, 59051753)]
13:28:39: [INFO] Routing SW35 with D35
13:28:39: [INFO] Using internal autorouter method
13:28:39: [INFO] Routing pad 'SW35:2' at (280422770, 54451242) with pad 'D35:2' at (284006900, 61703000) using coordinate system rotated by 352.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(280422770, 54451242), (281138118, 59541218)]
13:28:40: [INFO] Adding track segment (B.Cu): [(281138118, 59541218), (284006900, 61703000)]
13:28:40: [INFO] Routing SW34 with D34
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW34:2' at (261558163, 57102490) with pad 'D34:2' at (265142293, 64354248) using coordinate system rotated by 352.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(261558163, 57102490), (262273512, 62192465)]
13:28:40: [INFO] Adding track segment (B.Cu): [(262273512, 62192465), (265142293, 64354248)]
13:28:40: [INFO] Routing SW33 with D33
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW33:2' at (242693557, 59753737) with pad 'D33:2' at (246277687, 67005495) using coordinate system rotated by 352.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(242693557, 59753737), (243408906, 64843714)]
13:28:40: [INFO] Adding track segment (B.Cu): [(243408906, 64843714), (246277687, 67005495)]
13:28:40: [INFO] Routing SW32 with D32
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW32:2' at (178945072, 139553507) with pad 'D32:2' at (180391503, 147512265) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(178945072, 139553507), (178229722, 144643484)]
13:28:40: [INFO] Adding track segment (B.Cu): [(178229722, 144643484), (180391503, 147512265)]
13:28:40: [INFO] Routing SW31 with D31
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW31:2' at (150648163, 135576636) with pad 'D31:2' at (152094594, 143535394) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(150648163, 135576636), (149932812, 140666614)]
13:28:40: [INFO] Adding track segment (B.Cu): [(149932812, 140666614), (152094594, 143535394)]
13:28:40: [INFO] Routing SW30 with D30
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW30:2' at (122351253, 131599765) with pad 'D30:2' at (123797684, 139558523) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(122351253, 131599765), (121635902, 136689742)]
13:28:40: [INFO] Adding track segment (B.Cu): [(121635902, 136689742), (123797684, 139558523)]
13:28:40: [INFO] Routing SW29 with D29
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW29:2' at (82835750, 128270000) with pad 'D29:2' at (85375750, 135950000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(82835750, 128270000), (82835750, 133410000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(82835750, 133410000), (85375750, 135950000)]
13:28:40: [INFO] Routing SW28 with D28
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW28:2' at (59023250, 128270000) with pad 'D28:2' at (61563250, 135950000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(59023250, 128270000), (59023250, 133410000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(59023250, 133410000), (61563250, 135950000)]
13:28:40: [INFO] Routing SW27 with D27
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW27:2' at (172164017, 119363277) with pad 'D27:2' at (173610448, 127322035) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(172164017, 119363277), (171448667, 124453255)]
13:28:40: [INFO] Adding track segment (B.Cu): [(171448667, 124453255), (173610448, 127322035)]
13:28:40: [INFO] Routing SW26 with D26
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW26:2' at (153299410, 116712029) with pad 'D26:2' at (154745841, 124670787) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(153299410, 116712029), (152584059, 121802005)]
13:28:40: [INFO] Adding track segment (B.Cu): [(152584059, 121802005), (154745841, 124670787)]
13:28:40: [INFO] Routing SW25 with D25
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW25:2' at (134434804, 114060782) with pad 'D25:2' at (135881235, 122019540) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(134434804, 114060782), (133719453, 119150760)]
13:28:40: [INFO] Adding track segment (B.Cu): [(133719453, 119150760), (135881235, 122019540)]
13:28:40: [INFO] Routing SW24 with D24
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW24:2' at (115570197, 111409534) with pad 'D24:2' at (117016628, 119368292) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(115570197, 111409534), (114854847, 116499512)]
13:28:40: [INFO] Adding track segment (B.Cu): [(114854847, 116499512), (117016628, 119368292)]
13:28:40: [INFO] Routing SW23 with D23
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW23:2' at (94742000, 109220000) with pad 'D23:2' at (97282000, 116900000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(94742000, 109220000), (94742000, 114360000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(94742000, 114360000), (97282000, 116900000)]
13:28:40: [INFO] Routing SW22 with D22
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW22:2' at (63785750, 109220000) with pad 'D22:2' at (66325750, 116900000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(63785750, 109220000), (63785750, 114360000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(63785750, 114360000), (66325750, 116900000)]
13:28:40: [INFO] Routing SW21 with D21
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW21:2' at (184247567, 101824294) with pad 'D21:2' at (185693998, 109783052) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(184247567, 101824294), (183532217, 106914272)]
13:28:40: [INFO] Adding track segment (B.Cu): [(183532217, 106914272), (185693998, 109783052)]
13:28:40: [INFO] Routing SW20 with D20
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW20:2' at (165382961, 99173046) with pad 'D20:2' at (166829392, 107131804) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(165382961, 99173046), (164667610, 104263022)]
13:28:40: [INFO] Adding track segment (B.Cu): [(164667610, 104263022), (166829392, 107131804)]
13:28:40: [INFO] Routing SW19 with D19
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW19:2' at (146518355, 96521799) with pad 'D19:2' at (147964786, 104480557) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(146518355, 96521799), (145803004, 101611777)]
13:28:40: [INFO] Adding track segment (B.Cu): [(145803004, 101611777), (147964786, 104480557)]
13:28:40: [INFO] Routing SW18 with D18
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW18:2' at (127653748, 93870551) with pad 'D18:2' at (129100179, 101829309) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(127653748, 93870551), (126938398, 98960528)]
13:28:40: [INFO] Adding track segment (B.Cu): [(126938398, 98960528), (129100179, 101829309)]
13:28:40: [INFO] Routing SW17 with D17
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW17:2' at (108789141, 91219304) with pad 'D17:2' at (110235572, 99178062) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(108789141, 91219304), (108073790, 96309280)]
13:28:40: [INFO] Adding track segment (B.Cu): [(108073790, 96309280), (110235572, 99178062)]
13:28:40: [INFO] Routing SW16 with D16
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW16:2' at (87884000, 90170000) with pad 'D16:2' at (90424000, 97850000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(87884000, 90170000), (87884000, 95310000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(87884000, 95310000), (90424000, 97850000)]
13:28:40: [INFO] Routing SW15 with D15
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW15:2' at (61690250, 90170000) with pad 'D15:2' at (64230250, 97850000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(61690250, 90170000), (61690250, 95310000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(61690250, 95310000), (64230250, 97850000)]
13:28:40: [INFO] Routing SW14 with D14
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW14:2' at (182182664, 82296874) with pad 'D14:2' at (183629095, 90255632) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(182182664, 82296874), (181467313, 87386850)]
13:28:40: [INFO] Adding track segment (B.Cu): [(181467313, 87386850), (183629095, 90255632)]
13:28:40: [INFO] Routing SW13 with D13
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW13:2' at (163318057, 79645627) with pad 'D13:2' at (164764488, 87604385) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(163318057, 79645627), (162602706, 84735603)]
13:28:40: [INFO] Adding track segment (B.Cu): [(162602706, 84735603), (164764488, 87604385)]
13:28:40: [INFO] Routing SW12 with D12
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW12:2' at (144453451, 76994379) with pad 'D12:2' at (145899882, 84953137) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(144453451, 76994379), (143738100, 82084356)]
13:28:40: [INFO] Adding track segment (B.Cu): [(143738100, 82084356), (145899882, 84953137)]
13:28:40: [INFO] Routing SW11 with D11
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW11:2' at (125588844, 74343132) with pad 'D11:2' at (127035275, 82301890) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(125588844, 74343132), (124873494, 79433109)]
13:28:40: [INFO] Adding track segment (B.Cu): [(124873494, 79433109), (127035275, 82301890)]
13:28:40: [INFO] Routing SW10 with D10
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW10:2' at (106724237, 71691884) with pad 'D10:2' at (108170668, 79650642) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(106724237, 71691884), (106008886, 76781861)]
13:28:40: [INFO] Adding track segment (B.Cu): [(106008886, 76781861), (108170668, 79650642)]
13:28:40: [INFO] Routing SW9 with D9
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW9:2' at (85788500, 71120000) with pad 'D9:2' at (88328500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(85788500, 71120000), (85788500, 76260000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(85788500, 76260000), (88328500, 78800000)]
13:28:40: [INFO] Routing SW8 with D8
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW8:2' at (61976000, 71120000) with pad 'D8:2' at (64516000, 78800000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(61976000, 71120000), (61976000, 76260000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(61976000, 76260000), (64516000, 78800000)]
13:28:40: [INFO] Routing SW7 with D7
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW7:2' at (175401608, 62106645) with pad 'D7:2' at (176848039, 70065403) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(175401608, 62106645), (174686257, 67196622)]
13:28:40: [INFO] Adding track segment (B.Cu): [(174686257, 67196622), (176848039, 70065403)]
13:28:40: [INFO] Routing SW6 with D6
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW6:2' at (156537001, 59455397) with pad 'D6:2' at (157983432, 67414155) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(156537001, 59455397), (155821650, 64545373)]
13:28:40: [INFO] Adding track segment (B.Cu): [(155821650, 64545373), (157983432, 67414155)]
13:28:40: [INFO] Routing SW5 with D5
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW5:2' at (137672395, 56804150) with pad 'D5:2' at (139118826, 64762908) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(137672395, 56804150), (136957044, 61894128)]
13:28:40: [INFO] Adding track segment (B.Cu): [(136957044, 61894128), (139118826, 64762908)]
13:28:40: [INFO] Routing SW4 with D4
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW4:2' at (118807788, 54152902) with pad 'D4:2' at (120254219, 62111660) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(118807788, 54152902), (118092438, 59242880)]
13:28:40: [INFO] Adding track segment (B.Cu): [(118092438, 59242880), (120254219, 62111660)]
13:28:40: [INFO] Routing SW3 with D3
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW3:2' at (99943181, 51501655) with pad 'D3:2' at (101389612, 59460413) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(99943181, 51501655), (99227830, 56591631)]
13:28:40: [INFO] Adding track segment (B.Cu): [(99227830, 56591631), (101389612, 59460413)]
13:28:40: [INFO] Routing SW2 with D2
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW2:2' at (78740000, 52070000) with pad 'D2:2' at (81280000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(78740000, 52070000), (78740000, 57210000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(78740000, 57210000), (81280000, 59750000)]
13:28:40: [INFO] Routing SW1 with D1
13:28:40: [INFO] Using internal autorouter method
13:28:40: [INFO] Routing pad 'SW1:2' at (59690000, 52070000) with pad 'D1:2' at (62230000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(59690000, 52070000), (59690000, 57210000)]
13:28:40: [INFO] Adding track segment (B.Cu): [(59690000, 57210000), (62230000, 59750000)]
13:28:40: [INFO] Routing COL5 pads
13:28:40: [INFO] Routing pad 'SW6:1' at (149895299, 61086929) with pad 'SW13:1' at (156676355, 81277159) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(149895299, 61086929), (148569674, 70519231)]
13:28:40: [INFO] Adding track segment (F.Cu): [(148569674, 70519231), (156676355, 81277159)]
13:28:40: [INFO] Routing pad 'SW13:1' at (156676355, 81277159) with pad 'SW20:1' at (158741259, 100804578) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(156676355, 81277159), (154687918, 95425613)]
13:28:40: [INFO] Adding track segment (F.Cu): [(154687918, 95425613), (158741259, 100804578)]
13:28:40: [INFO] Routing pad 'SW20:1' at (158741259, 100804578) with pad 'SW27:1' at (165522315, 120994809) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(158741259, 100804578), (157415634, 110236880)]
13:28:40: [INFO] Adding track segment (F.Cu): [(157415634, 110236880), (165522315, 120994809)]
13:28:40: [INFO] Routing pad 'SW54:1' at (332994000, 92710000) with pad 'SW46:1' at (325945500, 73660000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(332994000, 92710000), (325945500, 85661500)]
13:28:40: [INFO] Adding track segment (F.Cu): [(325945500, 85661500), (325945500, 73660000)]
13:28:40: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW27 at -8.0 degree(s) and footprint2: SW61 at 0.0 degree(s)
13:28:40: [INFO] Routing pad 'SW46:1' at (325945500, 73660000) with pad 'SW38:1' at (332613000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(325945500, 73660000), (332613000, 66992500)]
13:28:40: [INFO] Adding track segment (F.Cu): [(332613000, 66992500), (332613000, 54610000)]
13:28:40: [INFO] Routing pad 'SW61:1' at (325945500, 111760000) with pad 'SW54:1' at (332994000, 92710000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(325945500, 111760000), (332994000, 104711500)]
13:28:40: [INFO] Adding track segment (F.Cu): [(332994000, 104711500), (332994000, 92710000)]
13:28:40: [INFO] Routing pad 'SW61:1' at (325945500, 111760000) with pad 'SW69:1' at (402717000, 136525000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Routing ROW6 pads
13:28:40: [INFO] Routing pad 'D41:1' at (239886315, 89968476) with pad 'D42:1' at (258750922, 87317228) using coordinate system rotated by 262.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(239886315, 89968476), (258750920, 87317228)]
13:28:40: [INFO] Adding track segment (B.Cu): [(258750920, 87317228), (258750922, 87317228)]
13:28:40: [INFO] Routing pad 'D42:1' at (258750922, 87317228) with pad 'D43:1' at (277615528, 84665981) using coordinate system rotated by 262.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(258750922, 87317228), (277615526, 84665979)]
13:28:40: [INFO] Adding track segment (B.Cu): [(277615526, 84665979), (277615528, 84665981)]
13:28:40: [INFO] Routing pad 'D43:1' at (277615528, 84665981) with pad 'D44:1' at (296480135, 82014733) using coordinate system rotated by 262.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(277615528, 84665981), (296480134, 82014733)]
13:28:40: [INFO] Adding track segment (B.Cu): [(296480134, 82014733), (296480135, 82014733)]
13:28:40: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D44 at 98.0 degree(s) and footprint2: D45 at 90.0 degree(s)
13:28:40: [INFO] Routing pad 'D45:1' at (315785500, 81600000) with pad 'D46:1' at (334835500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(315785500, 81600000), (334835500, 81600000)]
13:28:40: [INFO] Routing pad 'D46:1' at (334835500, 81600000) with pad 'D47:1' at (353885500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(334835500, 81600000), (353885500, 81600000)]
13:28:40: [INFO] Routing pad 'D47:1' at (353885500, 81600000) with pad 'D48:1' at (382365250, 91125000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Routing ROW7 pads
13:28:40: [INFO] Routing pad 'D49:1' at (247253714, 108170271) with pad 'D50:1' at (266118321, 105519023) using coordinate system rotated by 262.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(247253714, 108170271), (266118320, 105519022)]
13:28:40: [INFO] Adding track segment (B.Cu): [(266118320, 105519022), (266118321, 105519023)]
13:28:40: [INFO] Routing pad 'D50:1' at (266118321, 105519023) with pad 'D51:1' at (284982928, 102867776) using coordinate system rotated by 262.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(266118321, 105519023), (284982927, 102867775)]
13:28:40: [INFO] Adding track segment (B.Cu): [(284982927, 102867775), (284982928, 102867776)]
13:28:40: [INFO] Routing pad 'D51:1' at (284982928, 102867776) with pad 'D52:1' at (303847534, 100216528) using coordinate system rotated by 262.0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(284982928, 102867776), (303847533, 100216527)]
13:28:40: [INFO] Adding track segment (B.Cu): [(303847533, 100216527), (303847534, 100216528)]
13:28:40: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D52 at 98.0 degree(s) and footprint2: D53 at 90.0 degree(s)
13:28:40: [INFO] Routing pad 'D53:1' at (322834000, 100650000) with pad 'D54:1' at (341884000, 100650000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(322834000, 100650000), (341884000, 100650000)]
13:28:40: [INFO] Routing pad 'D54:1' at (341884000, 100650000) with pad 'D55:1' at (360934000, 100650000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (B.Cu): [(341884000, 100650000), (360934000, 100650000)]
13:28:40: [INFO] Routing COL4 pads
13:28:40: [INFO] Routing pad 'SW5:1' at (131030693, 58435682) with pad 'SW12:1' at (137811749, 78625911) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(131030693, 58435682), (129705069, 67867983)]
13:28:40: [INFO] Adding track segment (F.Cu): [(129705069, 67867983), (137811749, 78625911)]
